document_number,company_code,document_date,posting_date,document_type,reference,currency,exchange_rate
DOC00028377,1000,2024-11-29,2024-11-29,SA,BD00028377,USD,1.0
DOC00028378,1000,2024-11-28,2024-11-28,SA,BD00028378,USD,1.0
DOC00028379,1000,2024-12-02,2024-12-02,SA,BD00028379,USD,1.0
DOC00028380,1000,2024-12-02,2024-12-02,SA,BD00028380,USD,1.0
DOC00028381,1000,2024-11-28,2024-11-28,SA,BD00028381,USD,1.0
DOC00028382,1000,2024-11-27,2024-11-27,SA,BD00028382,USD,1.0
DOC00028383,1000,2024-11-28,2024-11-28,SA,BD00028383,USD,1.0
DOC00028384,1000,2024-12-03,2024-12-03,SA,BD00028384,USD,1.0
DOC00028385,1000,2024-11-26,2024-11-26,SA,BD00028385,USD,1.0
DOC00028386,1000,2024-11-29,2024-11-29,SA,BD00028386,USD,1.0
DOC00028387,1000,2024-12-02,2024-12-02,SA,BD00028387,USD,1.0
DOC00028388,1000,2024-11-26,2024-11-26,SA,BD00028388,USD,1.0
DOC00028389,1000,2024-12-02,2024-12-02,SA,BD00028389,USD,1.0
DOC00028390,1000,2024-11-27,2024-11-27,SA,BD00028390,USD,1.0
DOC00028391,1000,2024-12-04,2024-12-04,SA,BD00028391,USD,1.0
DOC00028392,1000,2024-12-02,2024-12-02,SA,BD00028392,USD,1.0
DOC00028393,1000,2024-11-28,2024-11-28,SA,BD00028393,USD,1.0
DOC00028394,1000,2024-11-28,2024-11-28,SA,BD00028394,USD,1.0
DOC00028395,1000,2024-11-26,2024-11-26,SA,BD00028395,USD,1.0
DOC00028396,1000,2024-12-03,2024-12-03,SA,BD00028396,USD,1.0
DOC00028397,1000,2024-11-25,2024-11-25,SA,BD00028397,USD,1.0
DOC00028398,1000,2024-11-28,2024-11-28,SA,BD00028398,USD,1.0
DOC00028399,1000,2024-11-25,2024-11-25,SA,BD00028399,USD,1.0
DOC00028400,1000,2024-12-02,2024-12-02,SA,BD00028400,USD,1.0
DOC00028401,1000,2024-11-27,2024-11-27,SA,BD00028401,USD,1.0
DOC00028402,1000,2024-11-29,2024-11-29,SA,BD00028402,USD,1.0
DOC00028403,1000,2024-12-02,2024-12-02,SA,BD00028403,USD,1.0
DOC00028404,1000,2024-12-02,2024-12-02,SA,BD00028404,USD,1.0
DOC00028405,1000,2024-11-28,2024-11-28,SA,BD00028405,USD,1.0
DOC00028406,1000,2024-11-29,2024-11-29,SA,BD00028406,USD,1.0
DOC00028407,1000,2024-12-03,2024-12-03,SA,BD00028407,USD,1.0
DOC00028408,1000,2024-11-26,2024-11-26,SA,BD00028408,USD,1.0
DOC00028409,1000,2024-12-04,2024-12-04,SA,BD00028409,USD,1.0
DOC00028410,1000,2024-12-03,2024-12-03,SA,BD00028410,USD,1.0
DOC00028411,1000,2024-12-04,2024-12-04,SA,BD00028411,USD,1.0
DOC00028412,1000,2024-12-05,2024-12-05,SA,BD00028412,USD,1.0
DOC00028413,1000,2024-12-04,2024-12-04,SA,BD00028413,USD,1.0
DOC00028414,1000,2024-11-27,2024-11-27,SA,BD00028414,USD,1.0
DOC00028415,1000,2024-12-02,2024-12-02,SA,BD00028415,USD,1.0
DOC00028416,1000,2024-12-04,2024-12-04,SA,BD00028416,USD,1.0
DOC00028417,1000,2024-12-03,2024-12-03,SA,BD00028417,USD,1.0
DOC00028418,1000,2024-12-02,2024-12-02,SA,BD00028418,USD,1.0
DOC00028419,1000,2024-11-29,2024-11-29,SA,BD00028419,USD,1.0
DOC00028420,1000,2024-11-26,2024-11-26,SA,BD00028420,USD,1.0
DOC00028421,1000,2024-11-26,2024-11-26,SA,BD00028421,USD,1.0
DOC00028422,1000,2024-11-26,2024-11-26,SA,BD00028422,USD,1.0
DOC00028423,1000,2024-11-27,2024-11-27,SA,BD00028423,USD,1.0
DOC00028424,1000,2024-12-02,2024-12-02,SA,BD00028424,USD,1.0
DOC00028425,1000,2024-12-02,2024-12-02,SA,BD00028425,USD,1.0
DOC00028426,1000,2024-11-28,2024-11-28,SA,BD00028426,USD,1.0
DOC00028427,1000,2024-11-27,2024-11-27,SA,BD00028427,USD,1.0
DOC00028428,1000,2024-12-03,2024-12-03,SA,BD00028428,USD,1.0
DOC00028429,1000,2024-11-27,2024-11-27,SA,BD00028429,USD,1.0
DOC00028430,1000,2024-11-29,2024-11-29,SA,BD00028430,USD,1.0
DOC00028431,1000,2024-11-26,2024-11-26,SA,BD00028431,USD,1.0
DOC00028432,1000,2024-11-26,2024-11-26,SA,BD00028432,USD,1.0
DOC00028433,1000,2024-11-28,2024-11-28,SA,BD00028433,USD,1.0
DOC00028434,1000,2024-11-27,2024-11-27,SA,BD00028434,USD,1.0
DOC00028435,1000,2024-12-02,2024-12-02,SA,BD00028435,USD,1.0
DOC00028436,1000,2024-11-26,2024-11-26,SA,BD00028436,USD,1.0
DOC00028437,1000,2024-11-25,2024-11-25,SA,BD00028437,USD,1.0
DOC00028438,1000,2024-11-26,2024-11-26,SA,BD00028438,USD,1.0
DOC00028439,1000,2024-12-05,2024-12-05,SA,BD00028439,USD,1.0
DOC00028440,1000,2024-12-02,2024-12-02,SA,BD00028440,USD,1.0
DOC00028441,1000,2024-11-29,2024-11-29,SA,BD00028441,USD,1.0
DOC00028442,1000,2024-12-05,2024-12-05,SA,BD00028442,USD,1.0
DOC00028443,1000,2024-11-26,2024-11-26,SA,BD00028443,USD,1.0
DOC00028444,1000,2024-11-28,2024-11-28,SA,BD00028444,USD,1.0
DOC00028445,1000,2024-12-02,2024-12-02,SA,BD00028445,USD,1.0
DOC00028446,1000,2024-12-02,2024-12-02,SA,BD00028446,USD,1.0
DOC00028447,1000,2024-12-02,2024-12-02,SA,BD00028447,USD,1.0
DOC00028448,1000,2024-12-02,2024-12-02,SA,BD00028448,USD,1.0
DOC00028449,1000,2024-12-04,2024-12-04,SA,BD00028449,USD,1.0
DOC00028450,1000,2024-12-03,2024-12-03,SA,BD00028450,USD,1.0
DOC00028451,1000,2024-12-03,2024-12-03,SA,BD00028451,USD,1.0
DOC00028452,1000,2024-11-25,2024-11-25,SA,BD00028452,USD,1.0
DOC00028453,1000,2024-11-27,2024-11-27,SA,BD00028453,USD,1.0
DOC00028454,1000,2024-12-03,2024-12-03,SA,BD00028454,USD,1.0
DOC00028455,1000,2024-11-25,2024-11-25,SA,BD00028455,USD,1.0
DOC00028456,1000,2024-11-26,2024-11-26,SA,BD00028456,USD,1.0
DOC00028457,1000,2024-12-02,2024-12-02,SA,BD00028457,USD,1.0
DOC00028458,1000,2024-11-27,2024-11-27,SA,BD00028458,USD,1.0
DOC00028459,1000,2024-11-28,2024-11-28,SA,BD00028459,USD,1.0
DOC00028460,1000,2024-11-28,2024-11-28,SA,BD00028460,USD,1.0
DOC00028461,1000,2024-12-02,2024-12-02,SA,BD00028461,USD,1.0
DOC00028462,1000,2024-11-29,2024-11-29,SA,BD00028462,USD,1.0
DOC00028463,1000,2024-11-29,2024-11-29,SA,BD00028463,USD,1.0
DOC00028464,1000,2024-12-02,2024-12-02,SA,BD00028464,USD,1.0
DOC00028465,1000,2024-12-02,2024-12-02,SA,BD00028465,USD,1.0
DOC00028466,1000,2024-12-02,2024-12-02,SA,BD00028466,USD,1.0
DOC00028467,1000,2024-11-29,2024-11-29,SA,BD00028467,USD,1.0
DOC00028468,1000,2024-12-02,2024-12-02,SA,BD00028468,USD,1.0
DOC00028469,1000,2024-12-03,2024-12-03,SA,BD00028469,USD,1.0
DOC00028470,1000,2024-12-02,2024-12-02,SA,BD00028470,USD,1.0
DOC00028471,1000,2024-11-28,2024-11-28,SA,BD00028471,USD,1.0
DOC00028472,1000,2024-11-28,2024-11-28,SA,BD00028472,USD,1.0
DOC00028473,1000,2024-12-02,2024-12-02,SA,BD00028473,USD,1.0
DOC00028474,1000,2024-12-03,2024-12-03,SA,BD00028474,USD,1.0
DOC00028475,1000,2024-11-29,2024-11-29,SA,BD00028475,USD,1.0
DOC00028476,1000,2024-12-03,2024-12-03,SA,BD00028476,USD,1.0
DOC00028477,1000,2024-11-29,2024-11-29,SA,BD00028477,USD,1.0
DOC00028478,1000,2024-11-26,2024-11-26,SA,BD00028478,USD,1.0
DOC00028479,1000,2024-11-29,2024-11-29,SA,BD00028479,USD,1.0
DOC00028480,1000,2024-11-25,2024-11-25,SA,BD00028480,USD,1.0
DOC00028481,1000,2024-11-28,2024-11-28,SA,BD00028481,USD,1.0
DOC00028482,1000,2024-12-04,2024-12-04,SA,BD00028482,USD,1.0
DOC00028483,1000,2024-12-04,2024-12-04,SA,BD00028483,USD,1.0
DOC00028484,1000,2024-12-03,2024-12-03,SA,BD00028484,USD,1.0
DOC00028485,1000,2024-12-06,2024-12-06,SA,BD00028485,USD,1.0
DOC00028486,1000,2024-12-05,2024-12-05,SA,BD00028486,USD,1.0
DOC00028487,1000,2024-11-29,2024-11-29,SA,BD00028487,USD,1.0
DOC00028488,1000,2024-12-05,2024-12-05,SA,BD00028488,USD,1.0
DOC00028489,1000,2024-11-29,2024-11-29,SA,BD00028489,USD,1.0
DOC00028490,1000,2024-12-02,2024-12-02,SA,BD00028490,USD,1.0
DOC00028491,1000,2024-12-02,2024-12-02,SA,BD00028491,USD,1.0
DOC00028492,1000,2024-11-28,2024-11-28,SA,BD00028492,USD,1.0
DOC00028493,1000,2024-12-02,2024-12-02,SA,BD00028493,USD,1.0
DOC00028494,1000,2024-12-02,2024-12-02,SA,BD00028494,USD,1.0
DOC00028495,1000,2024-11-27,2024-11-27,SA,BD00028495,USD,1.0
DOC00028496,1000,2024-11-26,2024-11-26,SA,BD00028496,USD,1.0
DOC00028497,1000,2024-12-02,2024-12-02,SA,BD00028497,USD,1.0
DOC00028498,1000,2024-12-03,2024-12-03,SA,BD00028498,USD,1.0
DOC00028499,1000,2024-12-02,2024-12-02,SA,BD00028499,USD,1.0
DOC00028500,1000,2024-11-27,2024-11-27,SA,BD00028500,USD,1.0
DOC00028501,1000,2024-12-02,2024-12-02,SA,BD00028501,USD,1.0
DOC00028502,1000,2024-12-02,2024-12-02,SA,BD00028502,USD,1.0
DOC00028503,1000,2024-11-26,2024-11-26,SA,BD00028503,USD,1.0
DOC00028504,1000,2024-11-28,2024-11-28,SA,BD00028504,USD,1.0
DOC00028505,1000,2024-12-02,2024-12-02,SA,BD00028505,USD,1.0
DOC00028506,1000,2024-11-27,2024-11-27,SA,BD00028506,USD,1.0
DOC00028507,1000,2024-12-02,2024-12-02,SA,BD00028507,USD,1.0
DOC00028508,1000,2024-11-26,2024-11-26,SA,BD00028508,USD,1.0
DOC00028509,1000,2024-12-02,2024-12-02,SA,BD00028509,USD,1.0
DOC00028510,1000,2024-11-26,2024-11-26,SA,BD00028510,USD,1.0
DOC00028511,1000,2024-11-28,2024-11-28,SA,BD00028511,USD,1.0
DOC00028512,1000,2024-12-05,2024-12-05,SA,BD00028512,USD,1.0
DOC00028513,1000,2024-11-26,2024-11-26,SA,BD00028513,USD,1.0
DOC00028514,1000,2024-12-03,2024-12-03,SA,BD00028514,USD,1.0
DOC00028515,1000,2024-12-06,2024-12-06,SA,BD00028515,USD,1.0
DOC00028516,1000,2024-12-02,2024-12-02,SA,BD00028516,USD,1.0
DOC00028517,1000,2024-12-02,2024-12-02,SA,BD00028517,USD,1.0
DOC00028518,1000,2024-12-06,2024-12-06,SA,BD00028518,USD,1.0
DOC00028519,1000,2024-12-02,2024-12-02,SA,BD00028519,USD,1.0
DOC00028520,1000,2024-11-26,2024-11-26,SA,BD00028520,USD,1.0
DOC00028521,1000,2024-11-29,2024-11-29,SA,BD00028521,USD,1.0
DOC00028522,1000,2024-12-02,2024-12-02,SA,BD00028522,USD,1.0
DOC00028523,1000,2024-11-28,2024-11-28,SA,BD00028523,USD,1.0
DOC00028524,1000,2024-11-28,2024-11-28,SA,BD00028524,USD,1.0
DOC00028525,1000,2024-12-06,2024-12-06,SA,BD00028525,USD,1.0
DOC00028526,1000,2024-12-02,2024-12-02,SA,BD00028526,USD,1.0
DOC00028527,1000,2024-11-27,2024-11-27,SA,BD00028527,USD,1.0
DOC00028528,1000,2024-12-04,2024-12-04,SA,BD00028528,USD,1.0
DOC00028529,1000,2024-11-26,2024-11-26,SA,BD00028529,USD,1.0
DOC00028530,1000,2024-11-27,2024-11-27,SA,BD00028530,USD,1.0
DOC00028531,1000,2024-12-04,2024-12-04,SA,BD00028531,USD,1.0
DOC00028532,1000,2024-11-28,2024-11-28,SA,BD00028532,USD,1.0
DOC00028533,1000,2024-11-26,2024-11-26,SA,BD00028533,USD,1.0
DOC00028534,1000,2024-12-05,2024-12-05,SA,BD00028534,USD,1.0
DOC00028535,1000,2024-12-02,2024-12-02,SA,BD00028535,USD,1.0
DOC00028536,1000,2024-11-28,2024-11-28,SA,BD00028536,USD,1.0
DOC00028537,1000,2024-11-28,2024-11-28,SA,BD00028537,USD,1.0
DOC00028538,1000,2024-12-02,2024-12-02,SA,BD00028538,USD,1.0
DOC00028539,1000,2024-12-02,2024-12-02,SA,BD00028539,USD,1.0
DOC00028540,1000,2024-12-04,2024-12-04,SA,BD00028540,USD,1.0
DOC00028541,1000,2024-12-02,2024-12-02,SA,BD00028541,USD,1.0
DOC00028542,1000,2024-12-02,2024-12-02,SA,BD00028542,USD,1.0
DOC00028543,1000,2024-11-26,2024-11-26,SA,BD00028543,USD,1.0
DOC00028544,1000,2024-12-02,2024-12-02,SA,BD00028544,USD,1.0
DOC00028545,1000,2024-11-29,2024-11-29,SA,BD00028545,USD,1.0
DOC00028546,1000,2024-12-06,2024-12-06,SA,BD00028546,USD,1.0
DOC00028547,1000,2024-11-27,2024-11-27,SA,BD00028547,USD,1.0
DOC00028548,1000,2024-12-02,2024-12-02,SA,BD00028548,USD,1.0
DOC00028549,1000,2024-12-02,2024-12-02,SA,BD00028549,USD,1.0
DOC00028550,1000,2024-12-06,2024-12-06,SA,BD00028550,USD,1.0
DOC00028551,1000,2024-11-26,2024-11-26,SA,BD00028551,USD,1.0
DOC00028552,1000,2024-12-02,2024-12-02,SA,BD00028552,USD,1.0
DOC00028553,1000,2024-11-28,2024-11-28,SA,BD00028553,USD,1.0
DOC00028554,1000,2024-12-02,2024-12-02,SA,BD00028554,USD,1.0
DOC00028555,1000,2024-11-29,2024-11-29,SA,BD00028555,USD,1.0
DOC00028556,1000,2024-11-27,2024-11-27,SA,BD00028556,USD,1.0
DOC00028557,1000,2024-11-26,2024-11-26,SA,BD00028557,USD,1.0
DOC00028558,1000,2024-11-28,2024-11-28,SA,BD00028558,USD,1.0
DOC00028559,1000,2024-12-03,2024-12-03,SA,BD00028559,USD,1.0
DOC00028560,1000,2024-11-26,2024-11-26,SA,BD00028560,USD,1.0
DOC00028561,1000,2024-12-04,2024-12-04,SA,BD00028561,USD,1.0
DOC00028562,1000,2024-12-02,2024-12-02,SA,BD00028562,USD,1.0
DOC00028563,1000,2024-12-03,2024-12-03,SA,BD00028563,USD,1.0
DOC00028564,1000,2024-11-29,2024-11-29,SA,BD00028564,USD,1.0
DOC00028565,1000,2024-11-27,2024-11-27,SA,BD00028565,USD,1.0
DOC00028566,1000,2024-12-03,2024-12-03,SA,BD00028566,USD,1.0
DOC00028567,1000,2024-11-29,2024-11-29,SA,BD00028567,USD,1.0
DOC00028568,1000,2024-12-02,2024-12-02,SA,BD00028568,USD,1.0
DOC00028569,1000,2024-12-06,2024-12-06,SA,BD00028569,USD,1.0
DOC00028570,1000,2024-12-03,2024-12-03,SA,BD00028570,USD,1.0
DOC00028571,1000,2024-12-02,2024-12-02,SA,BD00028571,USD,1.0
DOC00028572,1000,2024-12-06,2024-12-06,SA,BD00028572,USD,1.0
DOC00028573,1000,2024-12-02,2024-12-02,SA,BD00028573,USD,1.0
DOC00028574,1000,2024-12-06,2024-12-06,SA,BD00028574,USD,1.0
DOC00028575,1000,2024-11-29,2024-11-29,SA,BD00028575,USD,1.0
DOC00028576,1000,2024-12-02,2024-12-02,SA,BD00028576,USD,1.0
DOC00028577,1000,2024-11-28,2024-11-28,SA,BD00028577,USD,1.0
DOC00028578,1000,2024-11-28,2024-11-28,SA,BD00028578,USD,1.0
DOC00028579,1000,2024-12-02,2024-12-02,SA,BD00028579,USD,1.0
DOC00028580,1000,2024-11-28,2024-11-28,SA,BD00028580,USD,1.0
DOC00028581,1000,2024-12-02,2024-12-02,SA,BD00028581,USD,1.0
DOC00028582,1000,2024-12-04,2024-12-04,SA,BD00028582,USD,1.0
DOC00028583,1000,2024-12-05,2024-12-05,SA,BD00028583,USD,1.0
DOC00028584,1000,2024-12-05,2024-12-05,SA,BD00028584,USD,1.0
DOC00028585,1000,2024-12-09,2024-12-09,SA,BD00028585,USD,1.0
DOC00028586,1000,2024-12-05,2024-12-05,SA,BD00028586,USD,1.0
DOC00028587,1000,2024-12-03,2024-12-03,SA,BD00028587,USD,1.0
DOC00028588,1000,2024-12-02,2024-12-02,SA,BD00028588,USD,1.0
DOC00028589,1000,2024-12-02,2024-12-02,SA,BD00028589,USD,1.0
DOC00028590,1000,2024-12-02,2024-12-02,SA,BD00028590,USD,1.0
DOC00028591,1000,2024-11-29,2024-11-29,SA,BD00028591,USD,1.0
DOC00028592,1000,2024-11-29,2024-11-29,SA,BD00028592,USD,1.0
DOC00028593,1000,2024-11-29,2024-11-29,SA,BD00028593,USD,1.0
DOC00028594,1000,2024-11-27,2024-11-27,SA,BD00028594,USD,1.0
DOC00028595,1000,2024-12-05,2024-12-05,SA,BD00028595,USD,1.0
DOC00028596,1000,2024-11-29,2024-11-29,SA,BD00028596,USD,1.0
DOC00028597,1000,2024-12-05,2024-12-05,SA,BD00028597,USD,1.0
DOC00028598,1000,2024-12-09,2024-12-09,SA,BD00028598,USD,1.0
DOC00028599,1000,2024-12-02,2024-12-02,SA,BD00028599,USD,1.0
DOC00028600,1000,2024-12-02,2024-12-02,SA,BD00028600,USD,1.0
DOC00028601,1000,2024-12-09,2024-12-09,SA,BD00028601,USD,1.0
DOC00028602,1000,2024-12-05,2024-12-05,SA,BD00028602,USD,1.0
DOC00028603,1000,2024-11-28,2024-11-28,SA,BD00028603,USD,1.0
DOC00028604,1000,2024-11-29,2024-11-29,SA,BD00028604,USD,1.0
DOC00028605,1000,2024-11-29,2024-11-29,SA,BD00028605,USD,1.0
DOC00028606,1000,2024-12-02,2024-12-02,SA,BD00028606,USD,1.0
DOC00028607,1000,2024-11-29,2024-11-29,SA,BD00028607,USD,1.0
DOC00028608,1000,2024-12-04,2024-12-04,SA,BD00028608,USD,1.0
DOC00028609,1000,2024-12-04,2024-12-04,SA,BD00028609,USD,1.0
DOC00028610,1000,2024-12-05,2024-12-05,SA,BD00028610,USD,1.0
DOC00028611,1000,2024-12-06,2024-12-06,SA,BD00028611,USD,1.0
DOC00028612,1000,2024-12-03,2024-12-03,SA,BD00028612,USD,1.0
DOC00028613,1000,2024-11-28,2024-11-28,SA,BD00028613,USD,1.0
DOC00028614,1000,2024-12-02,2024-12-02,SA,BD00028614,USD,1.0
DOC00028615,1000,2024-12-04,2024-12-04,SA,BD00028615,USD,1.0
DOC00028616,1000,2024-12-05,2024-12-05,SA,BD00028616,USD,1.0
DOC00028617,1000,2024-11-27,2024-11-27,SA,BD00028617,USD,1.0
DOC00028618,1000,2024-12-06,2024-12-06,SA,BD00028618,USD,1.0
DOC00028619,1000,2024-11-29,2024-11-29,SA,BD00028619,USD,1.0
DOC00028620,1000,2024-12-02,2024-12-02,SA,BD00028620,USD,1.0
DOC00028621,1000,2024-12-05,2024-12-05,SA,BD00028621,USD,1.0
DOC00028622,1000,2024-12-03,2024-12-03,SA,BD00028622,USD,1.0
DOC00028623,1000,2024-11-29,2024-11-29,SA,BD00028623,USD,1.0
DOC00028624,1000,2024-11-29,2024-11-29,SA,BD00028624,USD,1.0
DOC00028625,1000,2024-12-02,2024-12-02,SA,BD00028625,USD,1.0
DOC00028626,1000,2024-11-27,2024-11-27,SA,BD00028626,USD,1.0
DOC00028627,1000,2024-12-03,2024-12-03,SA,BD00028627,USD,1.0
DOC00028628,1000,2024-11-27,2024-11-27,SA,BD00028628,USD,1.0
DOC00028629,1000,2024-12-03,2024-12-03,SA,BD00028629,USD,1.0
DOC00028630,1000,2024-12-02,2024-12-02,SA,BD00028630,USD,1.0
DOC00028631,1000,2024-11-27,2024-11-27,SA,BD00028631,USD,1.0
DOC00028632,1000,2024-11-29,2024-11-29,SA,BD00028632,USD,1.0
DOC00028633,1000,2024-12-02,2024-12-02,SA,BD00028633,USD,1.0
DOC00028634,1000,2024-12-06,2024-12-06,SA,BD00028634,USD,1.0
DOC00028635,1000,2024-11-29,2024-11-29,SA,BD00028635,USD,1.0
DOC00028636,1000,2024-11-29,2024-11-29,SA,BD00028636,USD,1.0
DOC00028637,1000,2024-11-28,2024-11-28,SA,BD00028637,USD,1.0
DOC00028638,1000,2024-12-05,2024-12-05,SA,BD00028638,USD,1.0
DOC00028639,1000,2024-11-28,2024-11-28,SA,BD00028639,USD,1.0
DOC00028640,1000,2024-12-06,2024-12-06,SA,BD00028640,USD,1.0
DOC00028641,1000,2024-12-03,2024-12-03,SA,BD00028641,USD,1.0
DOC00028642,1000,2024-11-28,2024-11-28,SA,BD00028642,USD,1.0
DOC00028643,1000,2024-12-06,2024-12-06,SA,BD00028643,USD,1.0
DOC00028644,1000,2024-11-28,2024-11-28,SA,BD00028644,USD,1.0
DOC00028645,1000,2024-12-02,2024-12-02,SA,BD00028645,USD,1.0
DOC00028646,1000,2024-11-28,2024-11-28,SA,BD00028646,USD,1.0
DOC00028647,1000,2024-12-05,2024-12-05,SA,BD00028647,USD,1.0
DOC00028648,1000,2024-11-29,2024-11-29,SA,BD00028648,USD,1.0
DOC00028649,1000,2024-12-06,2024-12-06,SA,BD00028649,USD,1.0
DOC00028650,1000,2024-12-02,2024-12-02,SA,BD00028650,USD,1.0
DOC00028651,1000,2024-12-05,2024-12-05,SA,BD00028651,USD,1.0
DOC00028652,1000,2024-11-27,2024-11-27,SA,BD00028652,USD,1.0
DOC00028653,1000,2024-12-05,2024-12-05,SA,BD00028653,USD,1.0
DOC00028654,1000,2024-12-09,2024-12-09,SA,BD00028654,USD,1.0
DOC00028655,1000,2024-11-29,2024-11-29,SA,BD00028655,USD,1.0
DOC00028656,1000,2024-12-04,2024-12-04,SA,BD00028656,USD,1.0
DOC00028657,1000,2024-11-28,2024-11-28,SA,BD00028657,USD,1.0
DOC00028658,1000,2024-11-27,2024-11-27,SA,BD00028658,USD,1.0
DOC00028659,1000,2024-12-04,2024-12-04,SA,BD00028659,USD,1.0
DOC00028660,1000,2024-12-02,2024-12-02,SA,BD00028660,USD,1.0
DOC00028661,1000,2024-11-27,2024-11-27,SA,BD00028661,USD,1.0
DOC00028662,1000,2024-12-02,2024-12-02,SA,BD00028662,USD,1.0
DOC00028663,1000,2024-12-02,2024-12-02,SA,BD00028663,USD,1.0
DOC00028664,1000,2024-12-03,2024-12-03,SA,BD00028664,USD,1.0
DOC00028665,1000,2024-12-10,2024-12-10,SA,BD00028665,USD,1.0
DOC00028666,1000,2024-12-02,2024-12-02,SA,BD00028666,USD,1.0
DOC00028667,1000,2024-12-09,2024-12-09,SA,BD00028667,USD,1.0
DOC00028668,1000,2024-12-02,2024-12-02,SA,BD00028668,USD,1.0
DOC00028669,1000,2024-12-09,2024-12-09,SA,BD00028669,USD,1.0
DOC00028670,1000,2024-12-09,2024-12-09,SA,BD00028670,USD,1.0
DOC00028671,1000,2024-12-02,2024-12-02,SA,BD00028671,USD,1.0
DOC00028672,1000,2024-12-09,2024-12-09,SA,BD00028672,USD,1.0
DOC00028673,1000,2024-12-02,2024-12-02,SA,BD00028673,USD,1.0
DOC00028674,1000,2024-12-04,2024-12-04,SA,BD00028674,USD,1.0
DOC00028675,1000,2024-12-02,2024-12-02,SA,BD00028675,USD,1.0
DOC00028676,1000,2024-12-02,2024-12-02,SA,BD00028676,USD,1.0
DOC00028677,1000,2024-12-02,2024-12-02,SA,BD00028677,USD,1.0
DOC00028678,1000,2024-12-02,2024-12-02,SA,BD00028678,USD,1.0
DOC00028679,1000,2024-12-02,2024-12-02,SA,BD00028679,USD,1.0
DOC00028680,1000,2024-12-02,2024-12-02,SA,BD00028680,USD,1.0
DOC00028681,1000,2024-12-02,2024-12-02,SA,BD00028681,USD,1.0
DOC00028682,1000,2024-12-09,2024-12-09,SA,BD00028682,USD,1.0
DOC00028683,1000,2024-12-02,2024-12-02,SA,BD00028683,USD,1.0
DOC00028684,1000,2024-12-05,2024-12-05,SA,BD00028684,USD,1.0
DOC00028685,1000,2024-12-06,2024-12-06,SA,BD00028685,USD,1.0
DOC00028686,1000,2024-12-02,2024-12-02,SA,BD00028686,USD,1.0
DOC00028687,1000,2024-12-10,2024-12-10,SA,BD00028687,USD,1.0
DOC00028688,1000,2024-12-02,2024-12-02,SA,BD00028688,USD,1.0
DOC00028689,1000,2024-12-05,2024-12-05,SA,BD00028689,USD,1.0
DOC00028690,1000,2024-12-06,2024-12-06,SA,BD00028690,USD,1.0
DOC00028691,1000,2024-12-09,2024-12-09,SA,BD00028691,USD,1.0
DOC00028692,1000,2024-12-05,2024-12-05,SA,BD00028692,USD,1.0
DOC00028693,1000,2024-12-02,2024-12-02,SA,BD00028693,USD,1.0
DOC00028694,1000,2024-12-04,2024-12-04,SA,BD00028694,USD,1.0
DOC00028695,1000,2024-12-04,2024-12-04,SA,BD00028695,USD,1.0
DOC00028696,1000,2024-12-02,2024-12-02,SA,BD00028696,USD,1.0
DOC00028697,1000,2024-12-02,2024-12-02,SA,BD00028697,USD,1.0
DOC00028698,1000,2024-12-06,2024-12-06,SA,BD00028698,USD,1.0
DOC00028699,1000,2024-12-10,2024-12-10,SA,BD00028699,USD,1.0
DOC00028700,1000,2024-12-09,2024-12-09,SA,BD00028700,USD,1.0
DOC00028701,1000,2024-12-02,2024-12-02,SA,BD00028701,USD,1.0
DOC00028702,1000,2024-12-09,2024-12-09,SA,BD00028702,USD,1.0
DOC00028703,1000,2024-12-09,2024-12-09,SA,BD00028703,USD,1.0
DOC00028704,1000,2024-12-05,2024-12-05,SA,BD00028704,USD,1.0
DOC00028705,1000,2024-12-09,2024-12-09,SA,BD00028705,USD,1.0
DOC00028706,1000,2024-12-02,2024-12-02,SA,BD00028706,USD,1.0
DOC00028707,1000,2024-12-02,2024-12-02,SA,BD00028707,USD,1.0
DOC00028708,1000,2024-12-09,2024-12-09,SA,BD00028708,USD,1.0
DOC00028709,1000,2024-12-09,2024-12-09,SA,BD00028709,USD,1.0
DOC00028710,1000,2024-12-02,2024-12-02,SA,BD00028710,USD,1.0
DOC00028711,1000,2024-12-02,2024-12-02,SA,BD00028711,USD,1.0
DOC00028712,1000,2024-12-06,2024-12-06,SA,BD00028712,USD,1.0
DOC00028713,1000,2024-12-05,2024-12-05,SA,BD00028713,USD,1.0
DOC00028714,1000,2024-12-04,2024-12-04,SA,BD00028714,USD,1.0
DOC00028715,1000,2024-12-02,2024-12-02,SA,BD00028715,USD,1.0
DOC00028716,1000,2024-12-02,2024-12-02,SA,BD00028716,USD,1.0
DOC00028717,1000,2024-12-05,2024-12-05,SA,BD00028717,USD,1.0
DOC00028718,1000,2024-12-09,2024-12-09,SA,BD00028718,USD,1.0
DOC00028719,1000,2024-12-09,2024-12-09,SA,BD00028719,USD,1.0
DOC00028720,1000,2024-12-09,2024-12-09,SA,BD00028720,USD,1.0
DOC00028721,1000,2024-12-05,2024-12-05,SA,BD00028721,USD,1.0
DOC00028722,1000,2024-12-10,2024-12-10,SA,BD00028722,USD,1.0
DOC00028723,1000,2024-12-02,2024-12-02,SA,BD00028723,USD,1.0
DOC00028724,1000,2024-12-09,2024-12-09,SA,BD00028724,USD,1.0
DOC00028725,1000,2024-12-04,2024-12-04,SA,BD00028725,USD,1.0
