billing_document,item_number,sales_order_id,customer_id,material_id,billing_date,billing_quantity,net_value,tax_amount,gross_value,currency,cost_of_goods
BD00023554,000010,SO00027774,C001028,MAT010002,2024-08-02,12,7055.06,564.4,7619.46,USD,3485.82
BD00023555,000010,SO00027775,C001010,MAT010111,2024-08-07,16,1741.79,139.34,1881.13,USD,819.22
BD00023556,000010,SO00027776,C001034,MAT010125,2024-08-07,95,51614.35,4129.15,55743.5,USD,31777.76
BD00023557,000010,SO00027777,C001013,MAT010121,2024-08-08,94,10576.4,846.11,11422.51,USD,4965.84
BD00023558,000010,SO00027778,C001024,MAT010077,2024-08-05,25,38269.71,3061.58,41331.29,USD,19798.85
BD00023559,000010,SO00027779,C001000,MAT010020,2024-08-02,51,42423.44,3393.88,45817.32,USD,17461.62
BD00023560,000010,SO00027780,C001014,MAT010195,2024-08-05,85,37337.29,2986.98,40324.27,USD,21597.48
BD00023561,000010,SO00027781,C001030,MAT010151,2024-08-05,31,44274.3,3541.94,47816.24,USD,18113.19
BD00023562,000010,SO00027783,C001014,MAT010070,2024-08-02,33,8916.22,713.3,9629.52,USD,6056.15
BD00023563,000010,SO00027784,C001013,MAT010056,2024-08-05,56,1726.07,138.09,1864.16,USD,1189.17
BD00023564,000010,SO00027785,C001045,MAT010186,2024-08-07,59,57829.27,4626.34,62455.61,USD,25909.93
BD00023565,000010,SO00027786,C001033,MAT010009,2024-08-02,18,9887.59,791.01,10678.6,USD,6325.11
BD00023566,000010,SO00027787,C001037,MAT010188,2024-08-02,29,42234.61,3378.77,45613.38,USD,22768.64
BD00023567,000010,SO00027788,C001029,MAT010015,2024-08-01,50,5384.63,430.77,5815.4,USD,2892.93
BD00023568,000010,SO00027789,C001006,MAT010001,2024-08-01,32,24234.74,1938.78,26173.52,USD,12962.42
BD00023569,000010,SO00027790,C001004,MAT010192,2024-08-07,34,21174.92,1693.99,22868.91,USD,12251.03
BD00023570,000010,SO00027791,C001040,MAT010144,2024-08-02,73,73346.1,5867.69,79213.79,USD,29786.36
BD00023571,000010,SO00027793,C001011,MAT010041,2024-08-07,31,17433.65,1394.69,18828.34,USD,11514.06
BD00023572,000010,SO00027794,C001034,MAT010074,2024-08-02,89,46684.0,3734.72,50418.72,USD,29446.43
BD00023573,000010,SO00027795,C001003,MAT010104,2024-08-01,23,26078.5,2086.28,28164.78,USD,12325.88
BD00023574,000010,SO00027796,C001027,MAT010071,2024-08-05,75,45118.11,3609.45,48727.56,USD,21335.73
BD00023575,000010,SO00027798,C001049,MAT010030,2024-08-05,6,595.58,47.65,643.23,USD,359.38
BD00023576,000010,SO00027799,C001029,MAT010097,2024-08-06,87,47381.06,3790.48,51171.54,USD,25215.39
BD00023577,000010,SO00027800,C001048,MAT010048,2024-08-08,78,115409.58,9232.77,124642.35,USD,76657.25
BD00023578,000010,SO00027801,C001011,MAT010101,2024-08-06,69,109567.34,8765.39,118332.73,USD,53909.77
BD00023579,000010,SO00027802,C001026,MAT010011,2024-08-08,35,9088.47,727.08,9815.55,USD,5931.85
BD00023580,000010,SO00027803,C001035,MAT010087,2024-07-30,85,36805.18,2944.41,39749.59,USD,18342.4
BD00023581,000010,SO00027804,C001002,MAT010158,2024-08-08,87,106265.19,8501.22,114766.41,USD,59392.73
BD00023582,000010,SO00027805,C001038,MAT010192,2024-08-01,46,33454.25,2676.34,36130.59,USD,13708.89
BD00023583,000010,SO00027807,C001005,MAT010047,2024-08-06,57,13428.22,1074.26,14502.48,USD,7815.96
BD00023584,000010,SO00027808,C001048,MAT010157,2024-07-31,47,63617.32,5089.39,68706.71,USD,40548.87
BD00023585,000010,SO00027809,C001044,MAT010176,2024-08-05,12,9008.61,720.69,9729.3,USD,5811.36
BD00023586,000010,SO00027810,C001011,MAT010078,2024-07-31,18,23062.03,1844.96,24906.99,USD,14358.4
BD00023587,000010,SO00027811,C001027,MAT010083,2024-07-31,74,40388.72,3231.1,43619.82,USD,24547.01
BD00023588,000010,SO00027812,C001007,MAT010176,2024-07-30,99,81288.11,6503.05,87791.16,USD,52257.29
BD00023589,000010,SO00027813,C001010,MAT010182,2024-08-09,47,51733.77,4138.7,55872.47,USD,31796.33
BD00023590,000010,SO00027814,C001013,MAT010145,2024-08-08,22,32863.26,2629.06,35492.32,USD,16236.38
BD00023591,000010,SO00027815,C001043,MAT010148,2024-08-05,84,24108.35,1928.67,26037.02,USD,12180.99
BD00023592,000010,SO00027816,C001030,MAT010071,2024-08-05,44,27861.37,2228.91,30090.28,USD,17225.86
BD00023593,000010,SO00027818,C001049,MAT010180,2024-07-30,15,8393.78,671.5,9065.28,USD,3578.43
BD00023594,000010,SO00027820,C001002,MAT010051,2024-08-09,50,54770.54,4381.64,59152.18,USD,36220.26
BD00023595,000010,SO00027821,C001007,MAT010102,2024-07-30,12,9286.9,742.95,10029.85,USD,5639.99
BD00023596,000010,SO00027822,C001005,MAT010174,2024-08-08,27,28592.11,2287.37,30879.48,USD,18583.64
BD00023597,000010,SO00027823,C001035,MAT010061,2024-08-08,16,8516.64,681.33,9197.97,USD,3936.49
BD00023598,000010,SO00027824,C001034,MAT010081,2024-08-01,46,43168.66,3453.49,46622.15,USD,19553.7
BD00023599,000010,SO00027826,C001025,MAT010045,2024-08-05,50,43161.25,3452.9,46614.15,USD,25887.65
BD00023600,000010,SO00027827,C001018,MAT010038,2024-08-01,23,45739.98,3659.2,49399.18,USD,19708.15
BD00023601,000010,SO00027828,C001042,MAT010175,2024-08-01,25,32150.36,2572.03,34722.39,USD,13197.41
BD00023602,000010,SO00027829,C001039,MAT010032,2024-08-09,78,67637.75,5411.02,73048.77,USD,34528.84
BD00023603,000010,SO00027830,C001039,MAT010047,2024-08-01,55,11594.66,927.57,12522.23,USD,4722.05
BD00023604,000010,SO00027831,C001038,MAT010088,2024-08-12,43,70284.98,5622.8,75907.78,USD,32778.4
BD00023605,000010,SO00027832,C001005,MAT010152,2024-07-31,53,16457.76,1316.62,17774.38,USD,6976.6
BD00023606,000010,SO00027833,C001043,MAT010102,2024-08-07,16,9765.42,781.23,10546.65,USD,4124.52
BD00023607,000010,SO00027834,C001028,MAT010190,2024-08-01,9,18116.84,1449.35,19566.19,USD,8225.88
BD00023608,000010,SO00027835,C001004,MAT010182,2024-08-05,99,104510.1,8360.81,112870.91,USD,57724.59
BD00023609,000010,SO00027836,C001037,MAT010007,2024-08-02,89,78841.99,6307.36,85149.35,USD,41332.22
BD00023610,000010,SO00027838,C001035,MAT010134,2024-08-07,62,24561.02,1964.88,26525.9,USD,13798.41
BD00023611,000010,SO00027839,C001036,MAT010156,2024-08-08,13,21312.33,1704.99,23017.32,USD,11588.37
BD00023612,000010,SO00027840,C001008,MAT010134,2024-08-05,29,12199.2,975.94,13175.14,USD,6695.56
BD00023613,000010,SO00027841,C001028,MAT010105,2024-08-05,64,53472.67,4277.81,57750.48,USD,24852.14
BD00023614,000010,SO00027843,C001007,MAT010030,2024-08-08,20,3571.58,285.73,3857.31,USD,1648.13
BD00023615,000010,SO00027844,C001015,MAT010177,2024-08-06,10,7520.95,601.68,8122.63,USD,3816.54
BD00023616,000010,SO00027845,C001032,MAT010023,2024-08-07,30,52325.93,4186.07,56512.0,USD,32943.42
BD00023617,000010,SO00027846,C001028,MAT010086,2024-08-08,74,58090.81,4647.26,62738.07,USD,27214.06
BD00023618,000010,SO00027848,C001034,MAT010052,2024-08-08,95,117679.87,9414.39,127094.26,USD,75584.26
BD00023619,000010,SO00027849,C001032,MAT010054,2024-08-05,86,168328.29,13466.26,181794.55,USD,104599.65
BD00023620,000010,SO00027850,C001007,MAT010184,2024-08-02,65,78011.88,6240.95,84252.83,USD,33135.17
BD00023621,000010,SO00027851,C001020,MAT010114,2024-08-12,81,60429.94,4834.4,65264.34,USD,28474.89
BD00023622,000010,SO00027852,C001004,MAT010092,2024-08-05,43,47384.73,3790.78,51175.51,USD,32807.34
BD00023623,000010,SO00027853,C001021,MAT010056,2024-08-01,32,1452.97,116.24,1569.21,USD,932.02
BD00023624,000010,SO00027855,C001021,MAT010026,2024-08-01,97,54260.76,4340.86,58601.62,USD,33913.41
BD00023625,000010,SO00027856,C001004,MAT010135,2024-08-07,100,6556.11,524.49,7080.6,USD,3103.17
BD00023626,000010,SO00027857,C001028,MAT010122,2024-08-05,93,34484.28,2758.74,37243.02,USD,14935.7
BD00023627,000010,SO00027858,C001034,MAT010153,2024-08-12,54,8568.66,685.49,9254.15,USD,5226.62
BD00023628,000010,SO00027859,C001022,MAT010058,2024-08-05,41,47165.4,3773.23,50938.63,USD,28883.43
BD00023629,000010,SO00027860,C001037,MAT010179,2024-08-09,7,2198.07,175.85,2373.92,USD,1249.77
BD00023630,000010,SO00027861,C001009,MAT010015,2024-08-09,63,6297.95,503.84,6801.79,USD,2659.79
BD00023631,000010,SO00027862,C001026,MAT010008,2024-08-09,23,20766.68,1661.33,22428.01,USD,8853.96
BD00023632,000010,SO00027863,C001003,MAT010174,2024-08-01,94,148055.75,11844.46,159900.21,USD,66315.96
BD00023633,000010,SO00027864,C001021,MAT010051,2024-08-08,3,3092.81,247.42,3340.23,USD,1619.95
BD00023634,000010,SO00027865,C001002,MAT010127,2024-08-07,13,2073.61,165.89,2239.5,USD,1314.25
BD00023635,000010,SO00027866,C001025,MAT010107,2024-07-31,71,36002.32,2880.19,38882.51,USD,21510.92
BD00023636,000010,SO00027868,C001010,MAT010176,2024-08-12,59,49821.95,3985.76,53807.71,USD,23927.2
BD00023637,000010,SO00027869,C001044,MAT010173,2024-08-05,1,1627.48,130.2,1757.68,USD,913.16
BD00023638,000010,SO00027870,C001006,MAT010025,2024-08-07,52,47662.24,3812.98,51475.22,USD,27376.28
BD00023639,000010,SO00027871,C001005,MAT010022,2024-07-31,75,72493.0,5799.44,78292.44,USD,38206.8
BD00023640,000010,SO00027872,C001010,MAT010022,2024-08-06,64,65096.11,5207.69,70303.8,USD,35466.56
BD00023641,000010,SO00027873,C001034,MAT010048,2024-08-05,72,125124.76,10009.98,135134.74,USD,73759.16
BD00023642,000010,SO00027874,C001002,MAT010047,2024-08-09,25,5979.53,478.36,6457.89,USD,2757.86
BD00023643,000010,SO00027875,C001028,MAT010036,2024-08-05,47,24975.2,1998.02,26973.22,USD,11696.7
BD00023644,000010,SO00027876,C001009,MAT010138,2024-08-08,36,64668.5,5173.48,69841.98,USD,36394.59
BD00023645,000010,SO00027878,C001021,MAT010081,2024-08-01,49,67697.09,5415.77,73112.86,USD,39355.77
BD00023646,000010,SO00027879,C001027,MAT010135,2024-08-05,99,6167.69,493.42,6661.11,USD,3399.88
BD00023647,000010,SO00027880,C001046,MAT010147,2024-08-05,8,12284.72,982.78,13267.5,USD,6922.05
BD00023648,000010,SO00027881,C001036,MAT010134,2024-08-06,81,45286.21,3622.9,48909.11,USD,24988.26
BD00023649,000010,SO00027882,C001044,MAT010152,2024-08-05,63,21511.38,1720.91,23232.29,USD,8673.87
BD00023650,000010,SO00027883,C001046,MAT010168,2024-08-12,23,48229.72,3858.38,52088.1,USD,19489.94
BD00023651,000010,SO00027884,C001002,MAT010098,2024-08-05,33,19494.38,1559.55,21053.93,USD,7962.33
BD00023652,000010,SO00027885,C001032,MAT010177,2024-08-05,45,40465.87,3237.27,43703.14,USD,19611.75
BD00023653,000010,SO00027886,C001009,MAT010021,2024-08-12,68,102625.1,8210.01,110835.11,USD,47673.17
BD00023654,000010,SO00027887,C001003,MAT010082,2024-08-12,22,17530.46,1402.44,18932.9,USD,11191.41
BD00023655,000010,SO00027888,C001027,MAT010007,2024-08-08,24,14659.49,1172.76,15832.25,USD,8692.39
BD00023656,000010,SO00027889,C001046,MAT010071,2024-08-08,37,16944.7,1355.58,18300.28,USD,9839.45
BD00023657,000010,SO00027890,C001025,MAT010128,2024-08-06,48,72105.8,5768.46,77874.26,USD,28925.22
BD00023658,000010,SO00027891,C001020,MAT010097,2024-08-05,14,14807.75,1184.62,15992.37,USD,8766.81
BD00023659,000010,SO00027892,C001007,MAT010035,2024-08-12,3,4476.18,358.09,4834.27,USD,3095.15
BD00023660,000010,SO00027893,C001044,MAT010094,2024-08-05,30,45834.05,3666.72,49500.77,USD,20964.27
BD00023661,000010,SO00027894,C001028,MAT010182,2024-08-07,49,31075.68,2486.05,33561.73,USD,12991.79
BD00023662,000010,SO00027895,C001032,MAT010094,2024-08-12,54,97995.51,7839.64,105835.15,USD,51096.07
BD00023663,000010,SO00027896,C001034,MAT010013,2024-08-09,66,35372.75,2829.82,38202.57,USD,18612.74
BD00023664,000010,SO00027897,C001042,MAT010185,2024-08-12,64,71383.15,5710.65,77093.8,USD,40976.13
BD00023665,000010,SO00027898,C001031,MAT010110,2024-08-12,11,24185.77,1934.86,26120.63,USD,12387.96
BD00023666,000010,SO00027899,C001016,MAT010138,2024-08-05,60,120855.43,9668.43,130523.86,USD,70923.05
BD00023667,000010,SO00027900,C001019,MAT010198,2024-08-12,81,21427.7,1714.22,23141.92,USD,14395.59
BD00023668,000010,SO00027901,C001015,MAT010068,2024-08-05,71,26251.41,2100.11,28351.52,USD,15252.32
BD00023669,000010,SO00027902,C001042,MAT010084,2024-08-05,64,43283.72,3462.7,46746.42,USD,24853.97
BD00023670,000010,SO00027903,C001041,MAT010179,2024-08-08,44,16152.9,1292.23,17445.13,USD,10123.67
BD00023671,000010,SO00027904,C001001,MAT010039,2024-08-07,13,14281.67,1142.53,15424.2,USD,7049.24
BD00023672,000010,SO00027905,C001047,MAT010198,2024-08-12,37,11355.24,908.42,12263.66,USD,4706.41
BD00023673,000010,SO00027906,C001022,MAT010176,2024-08-07,86,95693.55,7655.48,103349.03,USD,48268.86
BD00023674,000010,SO00027908,C001000,MAT010109,2024-08-08,45,30616.39,2449.31,33065.7,USD,19457.1
BD00023675,000010,SO00027909,C001010,MAT010011,2024-08-08,75,25100.04,2008.0,27108.04,USD,15203.49
BD00023676,000010,SO00027910,C001038,MAT010077,2024-08-06,23,29499.77,2359.98,31859.75,USD,19910.34
BD00023677,000010,SO00027911,C001003,MAT010122,2024-08-06,35,13591.48,1087.32,14678.8,USD,9436.42
BD00023678,000010,SO00027912,C001038,MAT010057,2024-08-08,7,13959.16,1116.73,15075.89,USD,7939.22
BD00023679,000010,SO00027913,C001026,MAT010165,2024-08-05,27,22377.96,1790.24,24168.2,USD,9482.01
BD00023680,000010,SO00027914,C001014,MAT010038,2024-08-06,50,67497.15,5399.77,72896.92,USD,29393.22
BD00023681,000010,SO00027915,C001016,MAT010152,2024-08-12,85,51585.93,4126.87,55712.8,USD,23097.97
BD00023682,000010,SO00027916,C001037,MAT010074,2024-08-05,6,4210.92,336.87,4547.79,USD,1933.79
BD00023683,000010,SO00027917,C001007,MAT010097,2024-08-08,97,101567.48,8125.4,109692.88,USD,54220.83
BD00023684,000010,SO00027918,C001041,MAT010045,2024-08-05,48,72854.17,5828.33,78682.5,USD,31737.98
BD00023685,000010,SO00027919,C001038,MAT010002,2024-08-13,18,11523.51,921.88,12445.39,USD,7122.94
BD00023686,000010,SO00027920,C001002,MAT010122,2024-08-09,53,19628.4,1570.27,21198.67,USD,12498.59
BD00023687,000010,SO00027921,C001027,MAT010114,2024-08-12,37,53539.19,4283.14,57822.33,USD,36662.63
BD00023688,000010,SO00027922,C001003,MAT010112,2024-08-12,100,17675.25,1414.02,19089.27,USD,10736.59
BD00023689,000010,SO00027923,C001024,MAT010110,2024-08-07,64,98139.94,7851.2,105991.14,USD,42611.53
BD00023690,000010,SO00027925,C001000,MAT010180,2024-08-07,4,2710.41,216.83,2927.24,USD,1635.76
BD00023691,000010,SO00027926,C001047,MAT010045,2024-08-05,86,117695.51,9415.64,127111.15,USD,73896.2
BD00023692,000010,SO00027927,C001045,MAT010032,2024-08-05,85,93441.8,7475.34,100917.14,USD,52198.85
BD00023693,000010,SO00027928,C001004,MAT010057,2024-08-09,95,155448.77,12435.9,167884.67,USD,104291.48
BD00023694,000010,SO00027929,C001001,MAT010014,2024-08-12,96,139929.12,11194.33,151123.45,USD,69746.51
BD00023695,000010,SO00027930,C001031,MAT010079,2024-08-05,96,16875.07,1350.01,18225.08,USD,7571.52
BD00023696,000010,SO00027931,C001035,MAT010134,2024-08-12,23,9803.01,784.24,10587.25,USD,6652.8
BD00023697,000010,SO00027932,C001043,MAT010003,2024-08-06,13,14832.49,1186.6,16019.09,USD,8536.23
BD00023698,000010,SO00027934,C001026,MAT010022,2024-08-12,36,32896.69,2631.74,35528.43,USD,13510.69
BD00023699,000010,SO00027935,C001030,MAT010097,2024-08-13,76,51835.55,4146.84,55982.39,USD,22189.22
BD00023700,000010,SO00027936,C001025,MAT010083,2024-08-12,34,18520.75,1481.66,20002.41,USD,11943.29
BD00023701,000010,SO00027937,C001020,MAT010127,2024-08-14,39,4703.9,376.31,5080.21,USD,3088.09
BD00023702,000010,SO00027939,C001036,MAT010081,2024-08-05,36,40493.89,3239.51,43733.4,USD,25607.5
BD00023703,000010,SO00027940,C001017,MAT010175,2024-08-12,69,90077.17,7206.17,97283.34,USD,48791.4
BD00023704,000010,SO00027941,C001018,MAT010177,2024-08-12,25,11821.26,945.7,12766.96,USD,8086.38
BD00023705,000010,SO00027942,C001034,MAT010120,2024-08-05,31,29052.09,2324.17,31376.26,USD,13816.68
BD00023706,000010,SO00027943,C001033,MAT010127,2024-08-05,18,2057.79,164.62,2222.41,USD,1188.72
BD00023707,000010,SO00027944,C001012,MAT010149,2024-08-12,22,52598.19,4207.86,56806.05,USD,23852.72
BD00023708,000010,SO00027945,C001025,MAT010076,2024-08-05,72,115427.62,9234.21,124661.83,USD,71580.84
BD00023709,000010,SO00027946,C001023,MAT010063,2024-08-14,9,8441.25,675.3,9116.55,USD,4903.07
BD00023710,000010,SO00027947,C001016,MAT010002,2024-08-13,85,36558.7,2924.7,39483.4,USD,17150.07
BD00023711,000010,SO00027949,C001020,MAT010046,2024-08-13,25,35850.06,2868.0,38718.06,USD,18409.66
BD00023712,000010,SO00027950,C001019,MAT010068,2024-08-13,67,27844.06,2227.52,30071.58,USD,12548.18
BD00023713,000010,SO00027951,C001007,MAT010014,2024-08-13,32,47350.87,3788.07,51138.94,USD,24443.48
BD00023714,000010,SO00027952,C001018,MAT010085,2024-08-06,38,50979.85,4078.39,55058.24,USD,23233.62
BD00023715,000010,SO00027953,C001019,MAT010154,2024-08-09,77,106167.75,8493.42,114661.17,USD,65977.7
BD00023716,000010,SO00027954,C001033,MAT010112,2024-08-12,40,11142.8,891.42,12034.22,USD,4527.3
BD00023717,000010,SO00027955,C001024,MAT010076,2024-08-12,57,115919.54,9273.56,125193.1,USD,66859.5
BD00023718,000010,SO00027957,C001012,MAT010137,2024-08-09,100,32738.24,2619.06,35357.3,USD,14162.04
BD00023719,000010,SO00027958,C001032,MAT010022,2024-08-08,49,38220.5,3057.64,41278.14,USD,20680.14
BD00023720,000010,SO00027960,C001013,MAT010006,2024-08-05,32,46597.0,3727.76,50324.76,USD,23089.83
BD00023721,000010,SO00027961,C001023,MAT010167,2024-08-05,50,39800.95,3184.08,42985.03,USD,25967.2
BD00023722,000010,SO00027962,C001001,MAT010151,2024-08-08,6,7077.89,566.23,7644.12,USD,3150.03
BD00023723,000010,SO00027963,C001026,MAT010105,2024-08-12,77,74842.09,5987.37,80829.46,USD,52186.24
BD00023724,000010,SO00027964,C001041,MAT010182,2024-08-13,51,35118.37,2809.47,37927.84,USD,19180.47
BD00023725,000010,SO00027965,C001016,MAT010125,2024-08-05,66,24953.95,1996.32,26950.27,USD,14039.67
BD00023726,000010,SO00027966,C001039,MAT010053,2024-08-12,74,2176.61,174.13,2350.74,USD,1195.47
BD00023727,000010,SO00027970,C001042,MAT010010,2024-08-13,64,122981.2,9838.5,132819.7,USD,64333.36
BD00023728,000010,SO00027971,C001002,MAT010193,2024-08-12,13,19013.43,1521.07,20534.5,USD,8621.42
BD00023729,000010,SO00027973,C001043,MAT010098,2024-08-06,8,8140.85,651.27,8792.12,USD,4454.57
BD00023730,000010,SO00027974,C001005,MAT010010,2024-08-05,13,19381.09,1550.49,20931.58,USD,7767.98
BD00023731,000010,SO00027975,C001001,MAT010152,2024-08-07,38,21321.28,1705.7,23026.98,USD,10049.94
BD00023732,000010,SO00027976,C001038,MAT010041,2024-08-05,57,31325.1,2506.01,33831.11,USD,20267.57
BD00023733,000010,SO00027977,C001007,MAT010120,2024-08-05,74,80725.54,6458.04,87183.58,USD,50738.2
BD00023734,000010,SO00027978,C001010,MAT010111,2024-08-06,21,1757.51,140.6,1898.11,USD,835.31
BD00023735,000010,SO00027979,C001008,MAT010065,2024-08-05,84,20635.1,1650.81,22285.91,USD,8626.85
BD00023736,000010,SO00027980,C001036,MAT010059,2024-08-12,8,2616.24,209.3,2825.54,USD,1558.14
BD00023737,000010,SO00027982,C001033,MAT010105,2024-08-12,47,42499.02,3399.92,45898.94,USD,25064.84
BD00023738,000010,SO00027983,C001048,MAT010064,2024-08-07,78,20087.82,1607.03,21694.85,USD,12878.57
BD00023739,000010,SO00027984,C001045,MAT010109,2024-08-12,93,88027.12,7042.17,95069.29,USD,45820.1
BD00023740,000010,SO00027985,C001032,MAT010053,2024-08-08,52,1358.53,108.68,1467.21,USD,568.2
BD00023741,000010,SO00027986,C001038,MAT010035,2024-08-06,99,106633.23,8530.66,115163.89,USD,56473.2
BD00023742,000010,SO00027987,C001042,MAT010026,2024-08-12,37,28078.42,2246.27,30324.69,USD,11595.09
BD00023743,000010,SO00027988,C001007,MAT010169,2024-08-09,1,360.02,28.8,388.82,USD,188.25
BD00023744,000010,SO00027989,C001022,MAT010145,2024-08-06,42,77912.43,6232.99,84145.42,USD,42358.3
BD00023745,000010,SO00027990,C001038,MAT010082,2024-08-12,28,25591.67,2047.33,27639.0,USD,14804.28
BD00023746,000010,SO00027991,C001005,MAT010120,2024-08-09,18,19655.19,1572.42,21227.61,USD,8015.89
BD00023747,000010,SO00027992,C001037,MAT010124,2024-08-12,83,46654.17,3732.33,50386.5,USD,18918.28
BD00023748,000010,SO00027993,C001027,MAT010156,2024-08-12,52,58014.79,4641.18,62655.97,USD,28523.45
BD00023749,000010,SO00027994,C001038,MAT010077,2024-08-07,58,104746.5,8379.72,113126.22,USD,67397.87
BD00023750,000010,SO00027995,C001000,MAT010136,2024-08-12,11,15172.53,1213.8,16386.33,USD,9802.45
BD00023751,000010,SO00027996,C001018,MAT010009,2024-08-08,97,96090.12,7687.21,103777.33,USD,59672.32
BD00023752,000010,SO00027997,C001009,MAT010192,2024-08-13,94,52390.89,4191.27,56582.16,USD,27379.93
BD00023753,000010,SO00027998,C001029,MAT010110,2024-08-09,24,49065.62,3925.25,52990.87,USD,27389.85
BD00023754,000010,SO00028001,C001037,MAT010124,2024-08-15,3,1880.12,150.41,2030.53,USD,1107.87
BD00023755,000010,SO00028002,C001024,MAT010012,2024-08-13,46,43368.81,3469.5,46838.31,USD,22697.64
BD00023756,000010,SO00028003,C001033,MAT010138,2024-08-08,24,55103.9,4408.31,59512.21,USD,32971.16
BD00023757,000010,SO00028004,C001023,MAT010041,2024-08-07,58,21651.76,1732.14,23383.9,USD,10996.32
BD00023758,000010,SO00028005,C001027,MAT010089,2024-08-05,27,42406.3,3392.5,45798.8,USD,17149.33
BD00023759,000010,SO00028007,C001022,MAT010151,2024-08-14,19,21015.7,1681.26,22696.96,USD,12233.42
