sales_order_id,item_number,customer_id,material_id,order_date,requested_delivery_date,order_quantity,net_value,currency,sales_org,plant
SO00029666,000010,C001002,MAT010099,2024-09-12,2024-10-01,3,589.65,USD,SO01,P002
SO00029667,000010,C001031,MAT010150,2024-09-12,2024-10-09,2,136.18,USD,SO03,P003
SO00029668,000010,C001005,MAT010043,2024-09-12,2024-09-19,54,20776.43,USD,SO02,P003
SO00029669,000010,C001048,MAT010093,2024-09-12,2024-10-11,84,68123.32,USD,SO02,P002
SO00029670,000010,C001035,MAT010147,2024-09-12,2024-10-01,5,4776.57,USD,SO01,P002
SO00029671,000010,C001018,MAT010169,2024-09-12,2024-09-30,89,35541.56,USD,SO02,P001
SO00029672,000010,C001008,MAT010170,2024-09-12,2024-09-19,13,15657.68,USD,SO03,P003
SO00029673,000010,C001012,MAT010035,2024-09-12,2024-10-01,91,108045.36,USD,SO02,P003
SO00029674,000010,C001037,MAT010125,2024-09-12,2024-10-04,87,47966.34,USD,SO02,P001
SO00029675,000010,C001031,MAT010047,2024-09-12,2024-09-27,19,4266.18,USD,SO01,P002
SO00029676,000010,C001001,MAT010049,2024-09-12,2024-10-01,29,12828.8,USD,SO02,P003
SO00029677,000010,C001024,MAT010185,2024-09-12,2024-10-06,75,73233.78,USD,SO01,P001
SO00029678,000010,C001008,MAT010094,2024-09-12,2024-09-20,72,110006.33,USD,SO03,P001
SO00029679,000010,C001049,MAT010040,2024-09-12,2024-10-03,81,11491.1,USD,SO03,P003
SO00029680,000010,C001007,MAT010017,2024-09-12,2024-09-25,92,129866.88,USD,SO01,P001
SO00029681,000010,C001046,MAT010008,2024-09-12,2024-09-29,34,54846.19,USD,SO01,P003
SO00029682,000010,C001048,MAT010115,2024-09-12,2024-09-25,96,191554.11,USD,SO01,P003
SO00029683,000010,C001020,MAT010006,2024-09-12,2024-10-08,21,18320.05,USD,SO03,P001
SO00029684,000010,C001046,MAT010025,2024-09-12,2024-10-08,82,119593.15,USD,SO03,P003
SO00029685,000010,C001009,MAT010005,2024-09-12,2024-10-06,12,11029.55,USD,SO02,P001
SO00029686,000010,C001035,MAT010197,2024-09-12,2024-09-30,46,32779.74,USD,SO01,P001
SO00029687,000010,C001019,MAT010089,2024-09-12,2024-09-20,55,76562.49,USD,SO02,P003
SO00029688,000010,C001043,MAT010137,2024-09-12,2024-09-21,53,14072.22,USD,SO02,P001
SO00029689,000010,C001003,MAT010051,2024-09-12,2024-09-26,31,20870.54,USD,SO02,P003
SO00029690,000010,C001005,MAT010154,2024-09-12,2024-09-29,47,44383.41,USD,SO01,P002
SO00029691,000010,C001012,MAT010192,2024-09-12,2024-10-10,38,27767.88,USD,SO01,P001
SO00029692,000010,C001011,MAT010163,2024-09-12,2024-10-08,16,19937.5,USD,SO03,P001
SO00029693,000010,C001005,MAT010103,2024-09-12,2024-09-20,87,4120.12,USD,SO02,P002
SO00029694,000010,C001031,MAT010136,2024-09-12,2024-10-06,64,74032.55,USD,SO01,P003
SO00029695,000010,C001006,MAT010016,2024-09-13,2024-09-30,92,4328.97,USD,SO03,P001
SO00029696,000010,C001043,MAT010030,2024-09-13,2024-09-27,75,13285.2,USD,SO01,P002
SO00029697,000010,C001032,MAT010016,2024-09-13,2024-09-20,18,806.17,USD,SO02,P001
SO00029698,000010,C001026,MAT010121,2024-09-13,2024-10-07,76,8277.2,USD,SO03,P002
SO00029699,000010,C001045,MAT010105,2024-09-13,2024-09-26,16,12065.68,USD,SO03,P002
SO00029700,000010,C001012,MAT010069,2024-09-13,2024-09-24,53,98303.24,USD,SO02,P002
SO00029701,000010,C001010,MAT010164,2024-09-13,2024-10-11,38,28758.81,USD,SO01,P001
SO00029702,000010,C001038,MAT010040,2024-09-13,2024-09-27,97,17618.51,USD,SO01,P002
SO00029703,000010,C001012,MAT010181,2024-09-13,2024-09-21,34,64601.55,USD,SO02,P001
SO00029704,000010,C001011,MAT010123,2024-09-13,2024-10-01,81,16654.53,USD,SO01,P001
SO00029705,000010,C001025,MAT010137,2024-09-13,2024-10-06,83,20347.6,USD,SO02,P001
SO00029706,000010,C001048,MAT010048,2024-09-13,2024-09-20,9,11148.25,USD,SO01,P002
SO00029707,000010,C001034,MAT010088,2024-09-13,2024-09-21,29,41400.36,USD,SO02,P002
SO00029708,000010,C001045,MAT010087,2024-09-13,2024-10-09,58,41063.75,USD,SO03,P001
SO00029709,000010,C001040,MAT010048,2024-09-13,2024-09-28,72,122439.62,USD,SO01,P003
SO00029710,000010,C001019,MAT010182,2024-09-13,2024-10-10,88,97065.78,USD,SO01,P003
SO00029711,000010,C001015,MAT010003,2024-09-13,2024-10-05,45,53462.84,USD,SO02,P003
SO00029712,000010,C001044,MAT010173,2024-09-13,2024-10-08,24,22061.94,USD,SO01,P002
SO00029713,000010,C001006,MAT010085,2024-09-13,2024-10-08,12,18727.1,USD,SO02,P002
SO00029714,000010,C001034,MAT010181,2024-09-13,2024-10-03,17,21729.5,USD,SO03,P003
SO00029715,000010,C001007,MAT010165,2024-09-13,2024-10-10,49,37776.11,USD,SO02,P002
SO00029716,000010,C001046,MAT010144,2024-09-13,2024-09-27,51,57901.74,USD,SO03,P003
SO00029717,000010,C001027,MAT010079,2024-09-13,2024-10-12,41,9186.79,USD,SO02,P001
SO00029718,000010,C001003,MAT010176,2024-09-13,2024-10-02,61,46704.43,USD,SO01,P001
SO00029719,000010,C001038,MAT010131,2024-09-13,2024-09-26,98,154379.58,USD,SO02,P003
SO00029720,000010,C001036,MAT010104,2024-09-13,2024-10-02,39,36169.58,USD,SO01,P001
SO00029721,000010,C001007,MAT010186,2024-09-13,2024-09-24,28,34769.96,USD,SO03,P001
SO00029722,000010,C001035,MAT010198,2024-09-13,2024-09-28,70,24174.98,USD,SO03,P001
SO00029723,000010,C001015,MAT010135,2024-09-13,2024-10-04,75,3756.34,USD,SO02,P001
SO00029724,000010,C001011,MAT010141,2024-09-13,2024-10-08,80,84479.53,USD,SO02,P003
SO00029725,000010,C001004,MAT010162,2024-09-13,2024-10-10,51,45850.1,USD,SO03,P003
SO00029726,000010,C001027,MAT010192,2024-09-13,2024-10-12,47,31172.49,USD,SO01,P001
SO00029727,000010,C001001,MAT010031,2024-09-13,2024-10-04,68,19417.0,USD,SO01,P001
SO00029728,000010,C001045,MAT010101,2024-09-13,2024-10-05,26,49174.88,USD,SO01,P002
SO00029729,000010,C001022,MAT010191,2024-09-13,2024-09-24,26,16155.68,USD,SO03,P003
SO00029730,000010,C001018,MAT010025,2024-09-13,2024-10-09,46,80577.77,USD,SO02,P002
SO00029731,000010,C001020,MAT010162,2024-09-13,2024-10-03,80,134571.3,USD,SO01,P001
SO00029732,000010,C001004,MAT010014,2024-09-13,2024-09-28,26,46755.97,USD,SO01,P003
SO00029733,000010,C001045,MAT010072,2024-09-13,2024-10-10,91,7368.52,USD,SO03,P002
SO00029734,000010,C001013,MAT010189,2024-09-13,2024-09-27,81,71046.35,USD,SO02,P003
SO00029735,000010,C001027,MAT010065,2024-09-13,2024-09-23,86,27495.84,USD,SO03,P001
SO00029736,000010,C001018,MAT010031,2024-09-13,2024-10-07,30,6119.68,USD,SO02,P002
SO00029737,000010,C001046,MAT010108,2024-09-13,2024-10-11,85,119081.62,USD,SO03,P001
SO00029738,000010,C001046,MAT010095,2024-09-13,2024-10-04,93,45578.38,USD,SO02,P003
SO00029739,000010,C001015,MAT010105,2024-09-13,2024-10-11,20,13569.93,USD,SO01,P002
SO00029740,000010,C001034,MAT010175,2024-09-13,2024-09-30,64,103969.23,USD,SO03,P002
SO00029741,000010,C001040,MAT010172,2024-09-13,2024-09-27,1,1001.56,USD,SO02,P002
SO00029742,000010,C001037,MAT010082,2024-09-13,2024-10-07,52,32758.75,USD,SO02,P002
SO00029743,000010,C001039,MAT010012,2024-09-13,2024-10-03,24,20932.21,USD,SO03,P003
SO00029744,000010,C001049,MAT010065,2024-09-13,2024-09-22,90,21237.13,USD,SO02,P002
SO00029745,000010,C001033,MAT010022,2024-09-13,2024-09-30,32,32737.5,USD,SO01,P001
SO00029746,000010,C001032,MAT010100,2024-09-13,2024-10-11,40,34578.63,USD,SO03,P002
SO00029747,000010,C001027,MAT010091,2024-09-13,2024-10-11,10,2713.16,USD,SO02,P003
SO00029748,000010,C001003,MAT010024,2024-09-13,2024-10-13,7,3029.39,USD,SO03,P001
SO00029749,000010,C001012,MAT010071,2024-09-13,2024-09-22,76,49863.12,USD,SO03,P002
SO00029750,000010,C001013,MAT010074,2024-09-13,2024-09-21,28,14532.31,USD,SO01,P001
SO00029751,000010,C001008,MAT010111,2024-09-13,2024-09-25,63,5972.33,USD,SO02,P001
SO00029752,000010,C001003,MAT010051,2024-09-13,2024-09-25,88,99427.92,USD,SO03,P003
SO00029753,000010,C001015,MAT010173,2024-09-13,2024-10-02,3,4373.32,USD,SO03,P003
SO00029754,000010,C001025,MAT010080,2024-09-13,2024-10-05,93,154549.71,USD,SO02,P003
SO00029755,000010,C001002,MAT010194,2024-09-13,2024-09-27,25,34973.96,USD,SO03,P001
SO00029756,000010,C001027,MAT010126,2024-09-13,2024-09-30,52,25804.81,USD,SO01,P003
SO00029757,000010,C001043,MAT010177,2024-09-13,2024-10-02,32,23674.92,USD,SO03,P003
SO00029758,000010,C001017,MAT010059,2024-09-13,2024-10-02,18,6823.27,USD,SO01,P003
SO00029759,000010,C001018,MAT010110,2024-09-13,2024-10-06,32,67322.94,USD,SO01,P001
SO00029760,000010,C001003,MAT010157,2024-09-13,2024-10-06,37,42195.81,USD,SO02,P001
SO00029761,000010,C001003,MAT010020,2024-09-13,2024-09-26,6,3897.29,USD,SO02,P002
SO00029762,000010,C001032,MAT010056,2024-09-13,2024-09-22,62,2199.73,USD,SO02,P001
SO00029763,000010,C001022,MAT010046,2024-09-13,2024-09-27,18,37596.17,USD,SO01,P001
SO00029764,000010,C001014,MAT010000,2024-09-13,2024-09-21,21,2476.71,USD,SO03,P003
SO00029765,000010,C001006,MAT010086,2024-09-13,2024-09-23,37,26904.95,USD,SO01,P003
SO00029766,000010,C001036,MAT010097,2024-09-16,2024-10-09,97,103227.29,USD,SO02,P003
SO00029767,000010,C001049,MAT010082,2024-09-16,2024-10-03,24,21853.33,USD,SO01,P003
SO00029768,000010,C001027,MAT010090,2024-09-16,2024-10-09,35,44423.22,USD,SO03,P001
SO00029769,000010,C001005,MAT010090,2024-09-16,2024-10-10,72,77339.27,USD,SO02,P003
SO00029770,000010,C001041,MAT010005,2024-09-16,2024-10-16,76,61269.0,USD,SO02,P003
SO00029771,000010,C001015,MAT010044,2024-09-16,2024-09-29,93,66378.58,USD,SO02,P002
SO00029772,000010,C001003,MAT010034,2024-09-16,2024-10-06,21,25207.18,USD,SO02,P003
SO00029773,000010,C001032,MAT010155,2024-09-16,2024-10-06,8,10714.21,USD,SO02,P003
SO00029774,000010,C001000,MAT010035,2024-09-16,2024-10-08,28,36958.99,USD,SO03,P001
SO00029775,000010,C001032,MAT010001,2024-09-16,2024-10-11,98,74893.62,USD,SO01,P001
SO00029776,000010,C001019,MAT010001,2024-09-16,2024-10-11,62,25290.55,USD,SO03,P002
SO00029777,000010,C001024,MAT010048,2024-09-16,2024-10-15,67,118877.41,USD,SO03,P002
SO00029778,000010,C001045,MAT010068,2024-09-16,2024-10-04,39,13718.74,USD,SO03,P002
SO00029779,000010,C001028,MAT010158,2024-09-16,2024-09-26,14,14696.97,USD,SO01,P002
SO00029780,000010,C001016,MAT010025,2024-09-16,2024-10-08,65,94633.83,USD,SO02,P003
SO00029781,000010,C001005,MAT010029,2024-09-16,2024-10-01,92,115550.81,USD,SO01,P002
SO00029782,000010,C001036,MAT010059,2024-09-16,2024-10-16,82,25691.53,USD,SO02,P003
SO00029783,000010,C001003,MAT010017,2024-09-16,2024-10-11,27,53403.67,USD,SO01,P003
SO00029784,000010,C001047,MAT010023,2024-09-16,2024-09-29,18,23225.75,USD,SO01,P001
SO00029785,000010,C001048,MAT010150,2024-09-16,2024-10-08,77,4894.13,USD,SO03,P002
SO00029786,000010,C001036,MAT010100,2024-09-16,2024-10-15,79,76118.13,USD,SO03,P002
SO00029787,000010,C001045,MAT010103,2024-09-16,2024-10-16,21,1649.96,USD,SO02,P002
SO00029788,000010,C001026,MAT010080,2024-09-16,2024-10-04,74,78646.06,USD,SO03,P001
SO00029789,000010,C001037,MAT010037,2024-09-16,2024-09-24,77,99632.4,USD,SO01,P003
SO00029790,000010,C001046,MAT010150,2024-09-16,2024-10-16,86,6701.21,USD,SO01,P001
SO00029791,000010,C001019,MAT010021,2024-09-16,2024-10-08,88,160018.53,USD,SO02,P002
SO00029792,000010,C001004,MAT010077,2024-09-16,2024-09-26,45,55014.45,USD,SO03,P003
SO00029793,000010,C001040,MAT010090,2024-09-16,2024-10-06,91,115189.18,USD,SO03,P001
SO00029794,000010,C001033,MAT010010,2024-09-16,2024-10-11,76,101602.65,USD,SO01,P001
SO00029795,000010,C001001,MAT010163,2024-09-16,2024-10-03,99,242801.23,USD,SO03,P001
SO00029796,000010,C001023,MAT010012,2024-09-16,2024-09-24,27,24384.62,USD,SO01,P001
SO00029797,000010,C001030,MAT010099,2024-09-16,2024-10-01,69,14594.44,USD,SO03,P001
SO00029798,000010,C001048,MAT010111,2024-09-16,2024-10-02,19,2110.37,USD,SO03,P003
SO00029799,000010,C001004,MAT010194,2024-09-16,2024-09-29,41,69760.6,USD,SO03,P003
SO00029800,000010,C001028,MAT010111,2024-09-16,2024-09-27,60,5439.11,USD,SO02,P001
SO00029801,000010,C001011,MAT010078,2024-09-16,2024-10-08,62,139448.66,USD,SO01,P002
SO00029802,000010,C001002,MAT010107,2024-09-16,2024-09-29,31,15801.7,USD,SO02,P002
SO00029803,000010,C001002,MAT010085,2024-09-16,2024-10-01,36,62372.66,USD,SO01,P002
SO00029804,000010,C001001,MAT010117,2024-09-16,2024-10-03,64,132185.51,USD,SO03,P003
SO00029805,000010,C001012,MAT010168,2024-09-16,2024-10-14,100,148975.73,USD,SO01,P002
SO00029806,000010,C001020,MAT010061,2024-09-16,2024-10-04,3,1121.73,USD,SO03,P002
SO00029807,000010,C001002,MAT010155,2024-09-16,2024-10-15,45,64129.71,USD,SO02,P003
SO00029808,000010,C001012,MAT010121,2024-09-16,2024-09-26,56,10448.26,USD,SO02,P002
SO00029809,000010,C001033,MAT010151,2024-09-16,2024-10-13,80,163046.56,USD,SO03,P002
SO00029810,000010,C001043,MAT010030,2024-09-16,2024-09-23,2,186.53,USD,SO01,P003
SO00029811,000010,C001022,MAT010128,2024-09-16,2024-09-27,5,10668.23,USD,SO02,P003
SO00029812,000010,C001015,MAT010099,2024-09-16,2024-10-06,44,7026.24,USD,SO02,P002
SO00029813,000010,C001039,MAT010156,2024-09-16,2024-09-27,3,5751.16,USD,SO03,P002
SO00029814,000010,C001037,MAT010152,2024-09-16,2024-10-15,63,18776.68,USD,SO02,P003
SO00029815,000010,C001047,MAT010130,2024-09-16,2024-09-27,37,36917.19,USD,SO03,P003
SO00029816,000010,C001008,MAT010159,2024-09-16,2024-10-15,49,95403.06,USD,SO03,P001
SO00029817,000010,C001041,MAT010158,2024-09-16,2024-10-10,37,50663.51,USD,SO02,P003
SO00029818,000010,C001041,MAT010082,2024-09-16,2024-10-10,32,19846.55,USD,SO01,P002
SO00029819,000010,C001002,MAT010187,2024-09-16,2024-10-09,41,12831.43,USD,SO01,P002
SO00029820,000010,C001000,MAT010176,2024-09-16,2024-10-02,58,41442.41,USD,SO02,P003
SO00029821,000010,C001007,MAT010105,2024-09-16,2024-09-27,13,8291.65,USD,SO02,P002
SO00029822,000010,C001021,MAT010178,2024-09-16,2024-09-24,18,26392.82,USD,SO03,P001
SO00029823,000010,C001022,MAT010100,2024-09-16,2024-10-15,46,58852.75,USD,SO03,P003
SO00029824,000010,C001031,MAT010119,2024-09-16,2024-10-01,35,52558.1,USD,SO01,P003
SO00029825,000010,C001006,MAT010195,2024-09-16,2024-10-11,61,18951.25,USD,SO02,P002
SO00029826,000010,C001034,MAT010032,2024-09-16,2024-10-02,71,86827.54,USD,SO03,P002
SO00029827,000010,C001037,MAT010043,2024-09-16,2024-09-24,32,11016.04,USD,SO01,P002
SO00029828,000010,C001004,MAT010115,2024-09-16,2024-09-27,3,4329.24,USD,SO02,P001
SO00029829,000010,C001038,MAT010054,2024-09-16,2024-10-12,52,76770.12,USD,SO01,P001
SO00029830,000010,C001009,MAT010147,2024-09-16,2024-10-16,24,33291.4,USD,SO02,P002
SO00029831,000010,C001011,MAT010128,2024-09-16,2024-10-16,42,68804.66,USD,SO01,P002
SO00029832,000010,C001021,MAT010098,2024-09-16,2024-10-09,81,46830.98,USD,SO02,P001
SO00029833,000010,C001035,MAT010090,2024-09-16,2024-09-25,89,142825.08,USD,SO01,P003
SO00029834,000010,C001045,MAT010179,2024-09-16,2024-10-15,53,15547.41,USD,SO02,P002
SO00029835,000010,C001031,MAT010118,2024-09-16,2024-10-15,99,55007.1,USD,SO03,P002
SO00029836,000010,C001021,MAT010120,2024-09-16,2024-10-13,36,27491.69,USD,SO03,P001
SO00029837,000010,C001028,MAT010042,2024-09-16,2024-09-30,52,69002.02,USD,SO02,P002
SO00029838,000010,C001038,MAT010128,2024-09-17,2024-10-01,71,107649.74,USD,SO03,P003
SO00029839,000010,C001034,MAT010149,2024-09-17,2024-10-12,39,58523.82,USD,SO03,P003
SO00029840,000010,C001007,MAT010131,2024-09-17,2024-09-26,16,17370.34,USD,SO01,P001
SO00029841,000010,C001019,MAT010121,2024-09-17,2024-10-11,48,9536.44,USD,SO03,P003
SO00029842,000010,C001002,MAT010090,2024-09-17,2024-10-04,47,59417.05,USD,SO01,P001
SO00029843,000010,C001011,MAT010145,2024-09-17,2024-10-05,58,57370.35,USD,SO01,P003
SO00029844,000010,C001031,MAT010165,2024-09-17,2024-10-16,83,79826.81,USD,SO01,P003
SO00029845,000010,C001014,MAT010100,2024-09-17,2024-10-17,48,70430.78,USD,SO02,P001
SO00029846,000010,C001012,MAT010161,2024-09-17,2024-10-03,89,95955.27,USD,SO02,P003
SO00029847,000010,C001040,MAT010082,2024-09-17,2024-10-03,34,21429.2,USD,SO01,P001
SO00029848,000010,C001005,MAT010161,2024-09-17,2024-09-28,17,17327.03,USD,SO01,P001
SO00029849,000010,C001017,MAT010125,2024-09-17,2024-09-27,48,26090.53,USD,SO02,P002
SO00029850,000010,C001042,MAT010154,2024-09-17,2024-10-12,15,15959.1,USD,SO01,P003
SO00029851,000010,C001032,MAT010178,2024-09-17,2024-10-11,39,57382.48,USD,SO01,P001
SO00029852,000010,C001011,MAT010149,2024-09-17,2024-09-28,8,14959.48,USD,SO01,P002
SO00029853,000010,C001026,MAT010127,2024-09-17,2024-10-17,76,11379.38,USD,SO01,P003
SO00029854,000010,C001019,MAT010024,2024-09-17,2024-10-03,99,53658.72,USD,SO01,P003
SO00029855,000010,C001003,MAT010140,2024-09-17,2024-10-14,79,120368.6,USD,SO02,P003
SO00029856,000010,C001008,MAT010090,2024-09-17,2024-10-04,63,86139.99,USD,SO02,P002
SO00029857,000010,C001000,MAT010173,2024-09-17,2024-10-09,72,83691.48,USD,SO01,P001
SO00029858,000010,C001049,MAT010087,2024-09-17,2024-10-01,32,17505.33,USD,SO03,P003
SO00029859,000010,C001014,MAT010110,2024-09-17,2024-10-05,89,112385.78,USD,SO02,P002
SO00029860,000010,C001035,MAT010076,2024-09-17,2024-10-06,49,68119.75,USD,SO02,P002
SO00029861,000010,C001032,MAT010120,2024-09-17,2024-10-15,2,1856.07,USD,SO03,P002
SO00029862,000010,C001029,MAT010092,2024-09-17,2024-10-10,12,21494.36,USD,SO03,P001
SO00029863,000010,C001030,MAT010167,2024-09-17,2024-10-10,51,39839.31,USD,SO03,P003
SO00029864,000010,C001039,MAT010094,2024-09-17,2024-10-06,89,125846.27,USD,SO03,P001
SO00029865,000010,C001025,MAT010107,2024-09-17,2024-10-13,24,16887.26,USD,SO03,P001
SO00029866,000010,C001027,MAT010048,2024-09-17,2024-10-09,97,136149.18,USD,SO01,P001
SO00029867,000010,C001038,MAT010098,2024-09-17,2024-10-14,19,18219.66,USD,SO01,P001
SO00029868,000010,C001018,MAT010193,2024-09-17,2024-10-16,90,145311.54,USD,SO03,P003
SO00029869,000010,C001038,MAT010097,2024-09-17,2024-10-03,67,59436.46,USD,SO02,P001
SO00029870,000010,C001016,MAT010031,2024-09-17,2024-10-04,48,9234.16,USD,SO01,P003
SO00029871,000010,C001041,MAT010183,2024-09-17,2024-10-14,55,17337.56,USD,SO03,P002
SO00029872,000010,C001001,MAT010024,2024-09-17,2024-10-09,45,31437.41,USD,SO01,P003
SO00029873,000010,C001008,MAT010008,2024-09-17,2024-10-08,47,46088.79,USD,SO02,P003
SO00029874,000010,C001005,MAT010154,2024-09-17,2024-09-26,49,52594.57,USD,SO01,P001
SO00029875,000010,C001004,MAT010124,2024-09-17,2024-09-30,97,83937.04,USD,SO03,P003
SO00029876,000010,C001032,MAT010126,2024-09-17,2024-10-12,57,28019.85,USD,SO01,P001
SO00029877,000010,C001001,MAT010028,2024-09-17,2024-10-05,87,10379.97,USD,SO02,P002
SO00029878,000010,C001046,MAT010106,2024-09-17,2024-09-28,88,137076.46,USD,SO01,P002
SO00029879,000010,C001020,MAT010002,2024-09-17,2024-10-11,29,16763.22,USD,SO01,P002
SO00029880,000010,C001046,MAT010080,2024-09-17,2024-09-25,68,86410.02,USD,SO01,P002
SO00029881,000010,C001023,MAT010114,2024-09-17,2024-09-30,54,68271.62,USD,SO01,P003
SO00029882,000010,C001001,MAT010151,2024-09-17,2024-09-30,62,96063.07,USD,SO03,P001
SO00029883,000010,C001010,MAT010126,2024-09-17,2024-10-08,40,29568.93,USD,SO02,P002
SO00029884,000010,C001046,MAT010003,2024-09-17,2024-10-04,21,24338.66,USD,SO01,P003
SO00029885,000010,C001041,MAT010060,2024-09-17,2024-10-16,55,41039.02,USD,SO01,P001
SO00029886,000010,C001049,MAT010038,2024-09-17,2024-09-26,53,72806.15,USD,SO02,P001
SO00029887,000010,C001049,MAT010106,2024-09-17,2024-10-12,81,142139.62,USD,SO01,P003
SO00029888,000010,C001014,MAT010027,2024-09-17,2024-09-27,16,9504.13,USD,SO03,P003
SO00029889,000010,C001029,MAT010127,2024-09-17,2024-10-17,59,6441.73,USD,SO02,P003
SO00029890,000010,C001029,MAT010065,2024-09-17,2024-10-08,15,4322.93,USD,SO02,P003
SO00029891,000010,C001002,MAT010022,2024-09-17,2024-10-16,83,82359.57,USD,SO01,P002
SO00029892,000010,C001045,MAT010084,2024-09-17,2024-10-01,88,92512.95,USD,SO02,P003
SO00029893,000010,C001034,MAT010146,2024-09-17,2024-10-11,27,32190.27,USD,SO01,P002
SO00029894,000010,C001019,MAT010109,2024-09-17,2024-10-14,86,51768.24,USD,SO02,P001
SO00029895,000010,C001035,MAT010158,2024-09-17,2024-10-04,22,21832.58,USD,SO01,P001
SO00029896,000010,C001014,MAT010028,2024-09-17,2024-10-13,19,2392.88,USD,SO03,P002
SO00029897,000010,C001000,MAT010168,2024-09-17,2024-10-01,97,184177.47,USD,SO01,P002
SO00029898,000010,C001010,MAT010194,2024-09-17,2024-09-28,73,121372.8,USD,SO03,P002
SO00029899,000010,C001000,MAT010020,2024-09-17,2024-09-29,60,48818.86,USD,SO03,P003
SO00029900,000010,C001037,MAT010027,2024-09-17,2024-10-15,62,61246.66,USD,SO01,P001
SO00029901,000010,C001039,MAT010136,2024-09-17,2024-09-30,20,29888.72,USD,SO01,P001
SO00029902,000010,C001039,MAT010191,2024-09-17,2024-10-11,49,38086.41,USD,SO02,P002
SO00029903,000010,C001000,MAT010012,2024-09-17,2024-10-15,52,44355.92,USD,SO01,P001
SO00029904,000010,C001039,MAT010101,2024-09-17,2024-10-09,9,15192.8,USD,SO02,P002
SO00029905,000010,C001019,MAT010195,2024-09-17,2024-10-03,37,20471.37,USD,SO01,P003
SO00029906,000010,C001025,MAT010187,2024-09-17,2024-09-27,48,25396.07,USD,SO03,P002
SO00029907,000010,C001021,MAT010097,2024-09-17,2024-10-07,89,95582.12,USD,SO01,P003
SO00029908,000010,C001040,MAT010027,2024-09-17,2024-09-24,62,41004.77,USD,SO03,P003
SO00029909,000010,C001009,MAT010171,2024-09-17,2024-09-29,75,139057.62,USD,SO03,P003
SO00029910,000010,C001044,MAT010133,2024-09-17,2024-10-06,8,9947.79,USD,SO02,P003
SO00029911,000010,C001031,MAT010002,2024-09-17,2024-09-29,99,70518.53,USD,SO02,P001
SO00029912,000010,C001024,MAT010049,2024-09-17,2024-09-24,94,58759.07,USD,SO02,P003
SO00029913,000010,C001043,MAT010078,2024-09-17,2024-10-06,87,200985.48,USD,SO01,P003
SO00029914,000010,C001021,MAT010160,2024-09-17,2024-09-30,32,23539.81,USD,SO01,P003
SO00029915,000010,C001011,MAT010122,2024-09-17,2024-10-17,99,42527.65,USD,SO02,P003
SO00029916,000010,C001005,MAT010004,2024-09-18,2024-10-08,81,80625.35,USD,SO01,P003
SO00029917,000010,C001019,MAT010098,2024-09-18,2024-10-12,17,13484.75,USD,SO01,P003
SO00029918,000010,C001004,MAT010171,2024-09-18,2024-10-05,87,96203.68,USD,SO01,P003
