company_code,asset_number,sub_number,fiscal_year,acquisition_value,accumulated_depreciation,net_book_value,currency
DE01,A0001586,0,2025,21428.25,7104.62,14323.63,USD
DE01,A0001587,0,2023,55534.19,12467.63,43066.56,USD
DE01,A0001587,0,2024,45597.93,14793.58,30804.35,USD
DE01,A0001587,0,2025,49899.33,21175.62,28723.71,USD
IN01,A0001588,0,2023,51594.59,11583.18,40011.41,USD
IN01,A0001588,0,2024,45090.71,14629.02,30461.69,USD
IN01,A0001588,0,2025,28820.65,12230.53,16590.12,USD
US01,A0001589,0,2023,64523.3,8585.44,55937.86,USD
US01,A0001589,0,2024,66858.86,15577.52,51281.34,USD
US01,A0001589,0,2025,51374.17,17103.63,34270.54,USD
DE01,A0001590,0,2023,56964.76,9809.95,47154.81,USD
DE01,A0001590,0,2024,67068.49,18252.18,48816.31,USD
DE01,A0001590,0,2025,76440.83,28441.64,47999.19,USD
DE01,A0001591,0,2023,41483.15,9313.12,32170.03,USD
DE01,A0001591,0,2024,63163.9,20492.6,42671.3,USD
DE01,A0001591,0,2025,52959.12,22474.1,30485.02,USD
US01,A0001592,0,2023,78468.39,17616.45,60851.94,USD
US01,A0001592,0,2024,36936.3,11983.44,24952.86,USD
US01,A0001592,0,2025,40806.93,17317.11,23489.82,USD
IN01,A0001593,0,2023,54768.56,6057.91,48710.65,USD
IN01,A0001593,0,2024,47018.57,9899.32,37119.25,USD
IN01,A0001593,0,2025,55558.27,17249.3,38308.97,USD
US01,A0001594,0,2023,57352.17,5951.12,51401.05,USD
US01,A0001594,0,2024,42572.45,8671.84,33900.61,USD
US01,A0001594,0,2025,54799.57,16638.66,38160.91,USD
US01,A0001595,0,2023,53446.02,10111.21,43334.81,USD
US01,A0001595,0,2024,24733.21,7150.79,17582.42,USD
US01,A0001595,0,2025,42163.87,16403.79,25760.08,USD
DE01,A0001596,0,2023,42376.6,5313.75,37062.85,USD
DE01,A0001596,0,2024,53693.96,12098.6,41595.36,USD
DE01,A0001596,0,2025,58294.14,18960.56,39333.58,USD
DE01,A0001597,0,2023,62955.23,14133.69,48821.54,USD
DE01,A0001597,0,2024,56925.17,18468.54,38456.63,USD
DE01,A0001597,0,2025,77248.31,32781.62,44466.69,USD
DE01,A0001598,0,2023,37940.49,4799.04,33141.45,USD
DE01,A0001598,0,2024,42545.88,9633.25,32912.63,USD
DE01,A0001598,0,2025,57043.51,18616.25,38427.26,USD
DE01,A0001599,0,2023,41709.72,9363.99,32345.73,USD
DE01,A0001599,0,2024,60272.51,19554.53,40717.98,USD
DE01,A0001599,0,2025,58578.89,24858.94,33719.95,USD
IN01,A0001600,0,2023,57837.08,11163.63,46673.45,USD
IN01,A0001600,0,2024,44083.72,12914.33,31169.39,USD
IN01,A0001600,0,2025,41294.84,16223.98,25070.86,USD
IN01,A0001601,0,2023,50784.45,11401.3,39383.15,USD
IN01,A0001601,0,2024,41331.08,13409.26,27921.82,USD
IN01,A0001601,0,2025,29572.31,12549.51,17022.8,USD
US01,A0001602,0,2023,55303.42,12415.83,42887.59,USD
US01,A0001602,0,2024,40958.77,13288.47,27670.3,USD
US01,A0001602,0,2025,37952.71,16105.87,21846.84,USD
DE01,A0001603,0,2023,60869.67,7965.97,52903.7,USD
DE01,A0001603,0,2024,36711.09,8472.95,28238.14,USD
DE01,A0001603,0,2025,20468.77,6769.68,13699.09,USD
US01,A0001604,0,2023,56556.99,12697.26,43859.73,USD
US01,A0001604,0,2024,80495.09,26115.45,54379.64,USD
US01,A0001604,0,2025,42614.45,18084.16,24530.29,USD
US01,A0001605,0,2023,35702.78,8015.41,27687.37,USD
US01,A0001605,0,2024,61215.23,19860.38,41354.85,USD
US01,A0001605,0,2025,35686.19,15144.04,20542.15,USD
IN01,A0001606,0,2023,68010.02,15268.51,52741.51,USD
IN01,A0001606,0,2024,33039.05,10719.03,22320.02,USD
IN01,A0001606,0,2025,76933.66,32648.1,44285.56,USD
IN01,A0001607,0,2023,48728.85,6016.9,42711.95,USD
IN01,A0001607,0,2024,60760.19,13574.35,47185.84,USD
IN01,A0001607,0,2025,55292.85,17878.4,37414.45,USD
IN01,A0001608,0,2023,19159.19,3719.06,15440.13,USD
IN01,A0001608,0,2024,60907.15,17909.45,42997.7,USD
IN01,A0001608,0,2025,71431.1,28142.19,43288.91,USD
IN01,A0001609,0,2023,49759.4,11171.17,38588.23,USD
IN01,A0001609,0,2024,50425.26,16359.74,34065.52,USD
IN01,A0001609,0,2025,52150.35,22130.88,30019.47,USD
US01,A0001610,0,2023,58909.0,13225.29,45683.71,USD
US01,A0001610,0,2024,37242.04,12082.63,25159.41,USD
US01,A0001610,0,2025,31614.29,13416.06,18198.23,USD
IN01,A0001611,0,2023,64831.92,13649.76,51182.16,USD
IN01,A0001611,0,2024,69797.6,21670.22,48127.38,USD
IN01,A0001611,0,2025,65540.33,26898.0,38642.33,USD
US01,A0001612,0,2023,40805.47,6658.47,34147.0,USD
US01,A0001612,0,2024,44744.59,11772.64,32971.95,USD
US01,A0001612,0,2025,57460.43,20860.38,36600.05,USD
DE01,A0001613,0,2023,42091.19,9449.63,32641.56,USD
DE01,A0001613,0,2024,63853.86,20716.45,43137.41,USD
DE01,A0001613,0,2025,50000.19,21218.42,28781.77,USD
IN01,A0001614,0,2023,38505.88,8012.17,30493.71,USD
IN01,A0001614,0,2024,44823.16,13805.9,31017.26,USD
IN01,A0001614,0,2025,45062.02,18382.59,26679.43,USD
US01,A0001615,0,2023,65013.23,10661.99,54351.24,USD
US01,A0001615,0,2024,33509.39,8844.09,24665.3,USD
US01,A0001615,0,2025,49051.99,17848.08,31203.91,USD
US01,A0001616,0,2023,32288.08,7248.8,25039.28,USD
US01,A0001616,0,2024,65806.77,21350.04,44456.73,USD
US01,A0001616,0,2025,37152.66,15766.36,21386.3,USD
IN01,A0001617,0,2023,20742.48,3038.26,17704.22,USD
IN01,A0001617,0,2024,35722.84,8802.34,26920.5,USD
IN01,A0001617,0,2025,54899.67,19013.85,35885.82,USD
US01,A0001618,0,2023,51961.42,11665.53,40295.89,USD
US01,A0001618,0,2024,62107.82,20149.97,41957.85,USD
US01,A0001618,0,2025,44768.9,18998.44,25770.46,USD
US01,A0001619,0,2023,37130.79,8336.0,28794.79,USD
US01,A0001619,0,2024,58258.73,18901.19,39357.54,USD
US01,A0001619,0,2025,59525.69,25260.73,34264.96,USD
DE01,A0001620,0,2023,35847.33,8047.86,27799.47,USD
DE01,A0001620,0,2024,43877.25,14235.33,29641.92,USD
DE01,A0001620,0,2025,63110.35,26781.94,36328.41,USD
US01,A0001621,0,2023,57668.49,12946.79,44721.7,USD
US01,A0001621,0,2024,50265.19,16307.8,33957.39,USD
US01,A0001621,0,2025,59093.12,25077.16,34015.96,USD
DE01,A0001622,0,2023,80478.54,18067.74,62410.8,USD
DE01,A0001622,0,2024,54170.75,17574.9,36595.85,USD
DE01,A0001622,0,2025,52227.69,22163.7,30063.99,USD
IN01,A0001623,0,2023,52519.02,11790.72,40728.3,USD
IN01,A0001623,0,2024,8450.33,2741.59,5708.74,USD
IN01,A0001623,0,2025,38409.7,16299.8,22109.9,USD
IN01,A0001624,0,2023,37885.44,8505.42,29380.02,USD
IN01,A0001624,0,2024,74549.18,24186.39,50362.79,USD
IN01,A0001624,0,2025,40576.72,17219.42,23357.3,USD
US01,A0001625,0,2023,45920.92,4852.97,41067.95,USD
US01,A0001625,0,2024,45939.68,9445.78,36493.9,USD
US01,A0001625,0,2025,50417.5,15404.77,35012.73,USD
IN01,A0001626,0,2023,61521.62,13811.84,47709.78,USD
IN01,A0001626,0,2024,27990.42,9081.08,18909.34,USD
IN01,A0001626,0,2025,55661.32,23620.82,32040.5,USD
DE01,A0001627,0,2023,65739.35,7055.39,58683.96,USD
DE01,A0001627,0,2024,41927.32,8689.66,33237.66,USD
DE01,A0001627,0,2025,41791.12,12837.68,28953.44,USD
IN01,A0001628,0,2023,57406.72,12699.42,44707.3,USD
IN01,A0001628,0,2024,60302.73,19366.22,40936.51,USD
IN01,A0001628,0,2025,62341.76,26250.96,36090.8,USD
IN01,A0001629,0,2023,34380.88,4800.62,29580.26,USD
IN01,A0001629,0,2024,54568.38,13072.51,41495.87,USD
IN01,A0001629,0,2025,48295.37,16395.96,31899.41,USD
US01,A0001630,0,2023,39649.61,8901.49,30748.12,USD
US01,A0001630,0,2024,21451.87,6959.74,14492.13,USD
US01,A0001630,0,2025,67355.77,28583.56,38772.21,USD
IN01,A0001631,0,2023,50361.62,8741.76,41619.86,USD
IN01,A0001631,0,2024,39290.25,10746.33,28543.92,USD
IN01,A0001631,0,2025,38238.57,14279.92,23958.65,USD
US01,A0001632,0,2023,39609.4,8892.46,30716.94,USD
US01,A0001632,0,2024,39339.9,12763.25,26576.65,USD
US01,A0001632,0,2025,75772.41,32155.3,43617.11,USD
IN01,A0001633,0,2023,51494.12,11560.62,39933.5,USD
IN01,A0001633,0,2024,60627.95,19669.85,40958.1,USD
IN01,A0001633,0,2025,48212.02,20459.58,27752.44,USD
DE01,A0001634,0,2023,53904.9,10876.91,43027.99,USD
IN01,A0001635,0,2023,52764.06,5677.28,47086.78,USD
IN01,A0001635,0,2024,64564.45,13399.0,51165.45,USD
IN01,A0001635,0,2025,23362.75,7183.13,16179.62,USD
IN01,A0001636,0,2023,92502.83,20767.23,71735.6,USD
IN01,A0001636,0,2024,50623.04,16423.9,34199.14,USD
IN01,A0001636,0,2025,38270.73,16240.83,22029.9,USD
IN01,A0001637,0,2023,30981.99,3664.4,27317.59,USD
IN01,A0001637,0,2024,54918.18,11983.52,42934.66,USD
IN01,A0001637,0,2025,41299.02,13138.8,28160.22,USD
US01,A0001638,0,2023,61687.28,12531.68,49155.6,USD
US01,A0001638,0,2024,58377.44,17693.04,40684.4,USD
US01,A0001638,0,2025,59744.01,24077.53,35666.48,USD
IN01,A0001639,0,2023,57019.74,12129.87,44889.87,USD
IN01,A0001639,0,2024,62326.32,19487.11,42839.21,USD
IN01,A0001639,0,2025,79078.51,32627.33,46451.18,USD
DE01,A0001640,0,2023,28573.02,6414.75,22158.27,USD
DE01,A0001640,0,2024,48661.4,15787.48,32873.92,USD
DE01,A0001640,0,2025,63141.4,26795.12,36346.28,USD
US01,A0001641,0,2023,67337.11,15117.43,52219.68,USD
US01,A0001641,0,2024,46957.38,15234.63,31722.75,USD
US01,A0001641,0,2025,56374.42,23923.44,32450.98,USD
US01,A0001642,0,2023,41219.64,4277.14,36942.5,USD
US01,A0001642,0,2024,29705.25,6050.84,23654.41,USD
US01,A0001642,0,2025,31646.54,9608.76,22037.78,USD
US01,A0001643,0,2023,53767.9,8125.91,45641.99,USD
US01,A0001643,0,2024,56125.16,14090.83,42034.33,USD
US01,A0001643,0,2025,57770.85,20277.13,37493.72,USD
IN01,A0001644,0,2023,67483.55,15150.31,52333.24,USD
IN01,A0001644,0,2024,76146.43,24704.59,51441.84,USD
IN01,A0001644,0,2025,60381.64,25623.97,34757.67,USD
IN01,A0001645,0,2023,48482.8,10884.57,37598.23,USD
IN01,A0001645,0,2024,37547.63,12181.78,25365.85,USD
IN01,A0001645,0,2025,74494.95,31613.19,42881.76,USD
DE01,A0001646,0,2023,51234.37,7125.82,44108.55,USD
US01,A0001647,0,2023,43062.28,9667.64,33394.64,USD
US01,A0001647,0,2024,70931.05,23012.54,47918.51,USD
US01,A0001647,0,2025,33344.54,14150.32,19194.22,USD
IN01,A0001648,0,2023,34261.23,4530.64,29730.59,USD
IN01,A0001648,0,2024,43152.45,10018.69,33133.76,USD
IN01,A0001648,0,2025,60915.04,20229.96,40685.08,USD
US01,A0001649,0,2023,43494.46,9764.67,33729.79,USD
US01,A0001649,0,2024,32427.41,10520.6,21906.81,USD
US01,A0001649,0,2025,49893.11,21172.98,28720.13,USD
IN01,A0001650,0,2023,45348.49,10180.91,35167.58,USD
IN01,A0001650,0,2024,86147.25,27949.21,58198.04,USD
IN01,A0001650,0,2025,39055.85,16574.01,22481.84,USD
DE01,A0001651,0,2023,68428.67,9498.52,58930.15,USD
DE01,A0001651,0,2024,79994.96,19098.04,60896.92,USD
DE01,A0001651,0,2025,44792.48,15169.97,29622.51,USD
US01,A0001652,0,2023,62257.84,12051.0,50206.84,USD
US01,A0001652,0,2024,46724.11,13713.41,33010.7,USD
US01,A0001652,0,2025,40518.9,15941.32,24577.58,USD
US01,A0001653,0,2023,33399.96,6209.05,27190.91,USD
US01,A0001653,0,2024,57351.16,16392.78,40958.38,USD
US01,A0001653,0,2025,80723.38,31140.11,49583.27,USD
IN01,A0001654,0,2023,45968.74,8042.17,37926.57,USD
IN01,A0001654,0,2024,59672.91,16402.9,43270.01,USD
IN01,A0001654,0,2025,58006.9,21741.67,36265.23,USD
DE01,A0001655,0,2023,60800.8,8556.22,52244.58,USD
DE01,A0001655,0,2024,48418.63,11652.29,36766.34,USD
DE01,A0001655,0,2025,58512.49,19928.69,38583.8,USD
IN01,A0001656,0,2023,76330.98,13437.6,62893.38,USD
US01,A0001657,0,2023,35403.96,5844.92,29559.04,USD
US01,A0001657,0,2024,75577.65,20029.89,55547.76,USD
US01,A0001657,0,2025,49953.76,18230.9,31722.86,USD
DE01,A0001658,0,2023,59547.12,13368.55,46178.57,USD
DE01,A0001658,0,2024,50859.98,16500.77,34359.21,USD
DE01,A0001658,0,2025,38161.95,16194.67,21967.28,USD
IN01,A0001659,0,2023,64090.3,14388.51,49701.79,USD
IN01,A0001659,0,2024,29003.26,9409.68,19593.58,USD
IN01,A0001659,0,2025,38312.24,16258.45,22053.79,USD
IN01,A0001660,0,2023,56364.48,3719.05,52645.43,USD
US01,A0001661,0,2023,47795.48,10730.27,37065.21,USD
US01,A0001661,0,2024,35531.23,11527.59,24003.64,USD
US01,A0001661,0,2025,39596.66,16803.51,22793.15,USD
DE01,A0001662,0,2023,22194.48,2825.58,19368.9,USD
DE01,A0001662,0,2024,57947.96,13168.19,44779.77,USD
DE01,A0001662,0,2025,23716.18,7759.3,15956.88,USD
DE01,A0001663,0,2023,42594.33,9562.59,33031.74,USD
DE01,A0001663,0,2024,34800.87,11290.63,23510.24,USD
DE01,A0001663,0,2025,45510.37,19313.09,26197.28,USD
US01,A0001664,0,2023,36069.13,5697.98,30371.15,USD
US01,A0001664,0,2024,39640.23,10223.44,29416.79,USD
US01,A0001664,0,2025,53116.73,19007.14,34109.59,USD
DE01,A0001665,0,2023,23144.31,5088.26,18056.05,USD
DE01,A0001665,0,2024,34801.03,11128.71,23672.32,USD
DE01,A0001665,0,2025,37407.66,15700.46,21707.2,USD
IN01,A0001666,0,2023,60542.25,9414.92,51127.33,USD
IN01,A0001666,0,2024,48666.44,12431.43,36235.01,USD
IN01,A0001666,0,2025,83001.04,29496.33,53504.71,USD
DE01,A0001667,0,2023,42314.87,6441.36,35873.51,USD
DE01,A0001667,0,2024,72769.79,18349.34,54420.45,USD
DE01,A0001667,0,2025,39561.49,13929.11,25632.38,USD
DE01,A0001668,0,2023,57969.9,12363.74,45606.16,USD
DE01,A0001668,0,2024,45610.88,14285.79,31325.09,USD
DE01,A0001668,0,2025,38327.48,15834.68,22492.8,USD
US01,A0001669,0,2023,41473.29,9310.91,32162.38,USD
US01,A0001669,0,2024,77298.19,25078.26,52219.93,USD
US01,A0001669,0,2025,84870.89,36016.39,48854.5,USD
DE01,A0001670,0,2023,65227.01,6982.55,58244.46,USD
DE01,A0001670,0,2024,51614.69,10683.29,40931.4,USD
DE01,A0001670,0,2025,38538.55,11827.98,26710.57,USD
US01,A0001671,0,2023,39040.33,7182.78,31857.55,USD
US01,A0001671,0,2024,64524.02,18319.35,46204.67,USD
US01,A0001671,0,2025,55443.58,21281.83,34161.75,USD
US01,A0001672,0,2023,44313.06,9948.45,34364.61,USD
US01,A0001672,0,2024,69586.93,22576.46,47010.47,USD
US01,A0001672,0,2025,51891.68,22021.11,29870.57,USD
DE01,A0001673,0,2023,62708.6,8704.52,54004.08,USD
DE01,A0001673,0,2024,42243.49,10085.24,32158.25,USD
DE01,A0001673,0,2025,38029.8,12879.63,25150.17,USD
IN01,A0001674,0,2023,47481.19,5628.84,41852.35,USD
IN01,A0001674,0,2024,59914.25,13090.09,46824.16,USD
IN01,A0001674,0,2025,39385.48,12540.81,26844.67,USD
DE01,A0001675,0,2023,58096.34,13042.85,45053.49,USD
DE01,A0001675,0,2024,64732.74,21001.59,43731.15,USD
DE01,A0001675,0,2025,57048.67,24209.57,32839.1,USD
US01,A0001676,0,2023,17945.04,4028.73,13916.31,USD
US01,A0001676,0,2024,56233.26,18244.06,37989.2,USD
US01,A0001676,0,2025,38725.09,16433.65,22291.44,USD
US01,A0001677,0,2023,65242.78,14647.25,50595.53,USD
US01,A0001677,0,2024,41360.72,13418.88,27941.84,USD
US01,A0001677,0,2025,43961.39,18655.76,25305.63,USD
DE01,A0001678,0,2023,51907.64,11653.46,40254.18,USD
DE01,A0001678,0,2024,46423.56,15061.44,31362.12,USD
DE01,A0001678,0,2025,60361.26,25615.32,34745.94,USD
US01,A0001679,0,2023,78861.55,17531.99,61329.56,USD
US01,A0001679,0,2024,54487.6,17558.36,36929.24,USD
US01,A0001679,0,2025,51360.94,21683.39,29677.55,USD
US01,A0001680,0,2023,31565.56,5764.33,25801.23,USD
US01,A0001680,0,2024,58113.76,16419.82,41693.94,USD
US01,A0001680,0,2025,46990.01,17972.63,29017.38,USD
US01,A0001681,0,2023,45593.1,5429.98,40163.12,USD
US01,A0001681,0,2024,30396.04,6657.59,23738.45,USD
US01,A0001681,0,2025,69292.97,22101.66,47191.31,USD
US01,A0001682,0,2023,55395.65,10859.22,44536.43,USD
US01,A0001682,0,2024,31810.41,9414.66,22395.75,USD
US01,A0001682,0,2025,44191.87,17495.26,26696.61,USD
DE01,A0001683,0,2023,56743.68,12739.17,44004.51,USD
DE01,A0001683,0,2024,57110.66,18528.72,38581.94,USD
DE01,A0001683,0,2025,45586.39,19345.35,26241.04,USD
IN01,A0001684,0,2023,35785.19,5290.62,30494.57,USD
IN01,A0001684,0,2024,60019.21,14871.29,45147.92,USD
IN01,A0001684,0,2025,53853.83,18725.36,35128.47,USD
DE01,A0001685,0,2023,58456.86,13123.79,45333.07,USD
DE01,A0001685,0,2024,62616.21,20314.91,42301.3,USD
DE01,A0001685,0,2025,47137.15,20003.44,27133.71,USD
US01,A0001686,0,2023,64321.79,8329.69,55992.1,USD
US01,A0001686,0,2024,48933.78,11226.97,37706.81,USD
US01,A0001686,0,2025,37320.13,12291.89,25028.24,USD
DE01,A0001687,0,2023,61278.93,13757.35,47521.58,USD
DE01,A0001687,0,2024,54655.66,17732.23,36923.43,USD
DE01,A0001687,0,2025,28545.56,12113.79,16431.77,USD
IN01,A0001688,0,2023,43071.0,9669.6,33401.4,USD
IN01,A0001688,0,2024,30111.85,9769.35,20342.5,USD
IN01,A0001688,0,2025,66854.78,28370.95,38483.83,USD
IN01,A0001689,0,2023,51539.17,6857.78,44681.39,USD
IN01,A0001689,0,2024,22449.32,5230.49,17218.83,USD
IN01,A0001689,0,2025,42943.14,14296.74,28646.4,USD
US01,A0001690,0,2023,73512.55,12820.67,60691.88,USD
US01,A0001690,0,2024,41691.35,11437.3,30254.05,USD
US01,A0001690,0,2025,43483.54,16274.33,27209.21,USD
IN01,A0001691,0,2023,25510.04,5727.1,19782.94,USD
IN01,A0001691,0,2024,37612.8,12202.92,25409.88,USD
IN01,A0001691,0,2025,42575.34,18067.56,24507.78,USD
US01,A0001692,0,2023,68927.22,14662.96,54264.26,USD
US01,A0001692,0,2024,46312.91,14480.31,31832.6,USD
US01,A0001692,0,2025,57218.08,23607.84,33610.24,USD
IN01,A0001693,0,2023,34512.66,4847.36,29665.3,USD
IN01,A0001693,0,2024,47481.28,11413.71,36067.57,USD
IN01,A0001693,0,2025,77739.41,26455.88,51283.53,USD
DE01,A0001694,0,2023,49958.5,6715.84,43242.66,USD
DE01,A0001694,0,2024,40796.72,9561.12,31235.6,USD
DE01,A0001694,0,2025,51158.94,17102.0,34056.94,USD
IN01,A0001695,0,2023,29359.93,6591.41,22768.52,USD
IN01,A0001695,0,2024,34733.95,11268.92,23465.03,USD
IN01,A0001695,0,2025,41110.6,17445.98,23664.62,USD
US01,A0001696,0,2023,58260.52,9490.76,48769.76,USD
US01,A0001696,0,2024,28863.97,7586.42,21277.55,USD
US01,A0001696,0,2025,68918.73,25001.32,43917.41,USD
US01,A0001697,0,2023,72803.41,13952.74,58850.67,USD
US01,A0001697,0,2024,35999.25,10496.7,25502.55,USD
US01,A0001697,0,2025,61913.27,24239.83,37673.44,USD
DE01,A0001698,0,2023,51143.38,11481.88,39661.5,USD
DE01,A0001698,0,2024,56726.17,18403.97,38322.2,USD
DE01,A0001698,0,2025,49334.06,20935.74,28398.32,USD
US01,A0001699,0,2023,49140.16,9014.07,40126.09,USD
US01,A0001699,0,2024,51019.03,14457.14,36561.89,USD
US01,A0001699,0,2025,19236.63,7373.38,11863.25,USD
US01,A0001700,0,2023,66650.26,11715.12,54935.14,USD
US01,A0001700,0,2024,53756.92,14820.87,38936.05,USD
US01,A0001700,0,2025,39212.82,14729.63,24483.19,USD
DE01,A0001701,0,2023,59248.81,13301.58,45947.23,USD
DE01,A0001701,0,2024,76555.0,24837.15,51717.85,USD
DE01,A0001701,0,2025,63106.56,26780.33,36326.23,USD
US01,A0001702,0,2023,58278.22,7754.47,50523.75,USD
US01,A0001702,0,2024,59600.82,13886.46,45714.36,USD
US01,A0001702,0,2025,60419.01,20114.86,40304.15,USD
US01,A0001703,0,2023,37226.94,5085.9,32141.04,USD
US01,A0001703,0,2024,38815.69,9181.86,29633.83,USD
US01,A0001703,0,2025,43779.3,14730.94,29048.36,USD
DE01,A0001704,0,2023,53219.32,8407.27,44812.05,USD
DE01,A0001704,0,2024,25749.69,6640.99,19108.7,USD
DE01,A0001704,0,2025,53878.08,19279.58,34598.5,USD
IN01,A0001705,0,2023,56402.47,12662.57,43739.9,USD
IN01,A0001705,0,2024,61400.72,19920.56,41480.16,USD
IN01,A0001705,0,2025,23665.82,10042.99,13622.83,USD
US01,A0001706,0,2023,35054.32,4481.96,30572.36,USD
US01,A0001706,0,2024,37718.57,8591.88,29126.69,USD
US01,A0001706,0,2025,54110.98,17733.29,36377.69,USD
DE01,A0001707,0,2023,37957.72,7430.46,30527.26,USD
DE01,A0001707,0,2024,41344.32,12225.01,29119.31,USD
DE01,A0001707,0,2025,55806.07,22077.97,33728.1,USD
IN01,A0001708,0,2023,76018.44,8991.09,67027.35,USD
IN01,A0001708,0,2024,31213.78,6811.06,24402.72,USD
IN01,A0001708,0,2025,60851.52,19359.2,41492.32,USD
US01,A0001709,0,2023,43428.02,7752.24,35675.78,USD
IN01,A0001710,0,2023,70458.1,15818.11,54639.99,USD
IN01,A0001710,0,2024,61284.1,19882.73,41401.37,USD
IN01,A0001710,0,2025,55769.52,23666.74,32102.78,USD
US01,A0001711,0,2023,46392.2,10415.22,35976.98,USD
US01,A0001711,0,2024,56448.64,18313.93,38134.71,USD
US01,A0001711,0,2025,42444.15,18011.89,24432.26,USD
US01,A0001712,0,2023,30586.97,6322.56,24264.41,USD
US01,A0001712,0,2024,42514.34,13036.57,29477.77,USD
US01,A0001712,0,2025,80851.91,32872.03,47979.88,USD
US01,A0001713,0,2023,32143.63,7216.37,24927.26,USD
US01,A0001713,0,2024,33234.49,10782.44,22452.05,USD
US01,A0001713,0,2025,72348.34,30702.24,41646.1,USD
IN01,A0001714,0,2023,52506.34,5376.42,47129.92,USD
IN01,A0001714,0,2024,65116.07,13174.75,51941.32,USD
IN01,A0001714,0,2025,54411.26,16446.28,37964.98,USD
IN01,A0001715,0,2023,46165.54,10364.34,35801.2,USD
IN01,A0001715,0,2024,31692.3,10282.1,21410.2,USD
IN01,A0001715,0,2025,45876.45,19468.45,26408.0,USD
US01,A0001716,0,2023,65176.36,10760.12,54416.24,USD
US01,A0001716,0,2024,52352.33,13874.62,38477.71,USD
US01,A0001716,0,2025,55008.81,20075.77,34933.04,USD
US01,A0001717,0,2023,43801.85,7063.46,36738.39,USD
US01,A0001717,0,2024,32743.96,8552.43,24191.53,USD
US01,A0001717,0,2025,34625.09,12503.9,22121.19,USD
DE01,A0001718,0,2023,32880.07,5743.32,27136.75,USD
DE01,A0001718,0,2024,70103.58,19250.89,50852.69,USD
DE01,A0001718,0,2025,58611.64,21952.29,36659.35,USD
DE01,A0001719,0,2023,60590.68,9422.45,51168.23,USD
DE01,A0001719,0,2024,43572.73,11130.28,32442.45,USD
DE01,A0001719,0,2025,64883.17,23057.73,41825.44,USD
US01,A0001720,0,2023,62952.33,14133.04,48819.29,USD
US01,A0001720,0,2024,39071.8,12676.27,26395.53,USD
US01,A0001720,0,2025,51076.71,21675.26,29401.45,USD
DE01,A0001721,0,2023,37098.61,5169.94,31928.67,USD
DE01,A0001721,0,2024,54691.8,13087.1,41604.7,USD
DE01,A0001721,0,2025,67513.51,22901.91,44611.6,USD
IN01,A0001722,0,2023,39371.21,6683.13,32688.08,USD
IN01,A0001722,0,2024,32931.03,8880.78,24050.25,USD
IN01,A0001722,0,2025,56583.13,20913.68,35669.45,USD
US01,A0001723,0,2023,34099.27,7655.41,26443.86,USD
US01,A0001723,0,2024,51327.69,16652.52,34675.17,USD
US01,A0001723,0,2025,31325.02,13293.3,18031.72,USD
IN01,A0001724,0,2023,33894.72,7609.49,26285.23,USD
IN01,A0001724,0,2024,53584.16,17384.59,36199.57,USD
IN01,A0001724,0,2025,68514.11,29075.12,39438.99,USD
DE01,A0001725,0,2023,56609.73,7083.0,49526.73,USD
DE01,A0001725,0,2024,81728.27,18393.06,63335.21,USD
DE01,A0001725,0,2025,33903.65,11018.11,22885.54,USD
US01,A0001726,0,2023,50873.8,9736.01,41137.79,USD
US01,A0001727,0,2023,66897.44,10806.16,56091.28,USD
US01,A0001727,0,2024,56930.4,14885.29,42045.11,USD
US01,A0001727,0,2025,54300.77,19624.1,34676.67,USD
IN01,A0001728,0,2023,40873.25,4823.1,36050.15,USD
IN01,A0001728,0,2024,67787.62,14773.15,53014.47,USD
IN01,A0001728,0,2025,64030.72,20353.09,43677.63,USD
US01,A0001729,0,2023,51311.07,11519.53,39791.54,USD
US01,A0001729,0,2024,45963.62,14912.22,31051.4,USD
US01,A0001729,0,2025,51079.28,21676.35,29402.93,USD
US01,A0001730,0,2023,57081.91,12815.1,44266.81,USD
