vendor_id,company_code,document_number,line_item,posting_date,document_date,clearing_date,amount_in_doc_currency,currency,debit_credit_indicator,clearing_document,open_item_status,due_date
VEND345,IN01,VPAY00021274,1,2024-03-21,2024-03-21,2024-03-21,1262.53,INR,S,POINV00021273,Cleared,
VEND321,US01,POINV00021275,1,2024-03-07,2024-03-07,2024-03-16,-876.28,USD,H,VPAY00021276,Cleared,2024-04-28
VEND321,US01,VPAY00021276,1,2024-03-16,2024-03-16,2024-03-16,876.28,USD,S,POINV00021275,Cleared,
VEND102,IN01,POINV00021277,1,2024-03-07,2024-03-07,,-985.25,INR,H,,Open,2024-04-27
VEND040,IN01,POINV00021278,1,2024-03-07,2024-03-07,2024-03-15,-971.78,INR,H,VPAY00021279,Cleared,2024-04-23
VEND040,IN01,VPAY00021279,1,2024-03-15,2024-03-15,2024-03-15,971.78,INR,S,POINV00021278,Cleared,
VEND428,IN01,POINV00021280,1,2024-03-07,2024-03-07,,-895.67,INR,H,,Open,2024-05-06
VEND093,US01,POINV00021281,1,2024-03-07,2024-03-07,2024-03-14,-744.6,USD,H,VPAY00021282,Cleared,2024-04-24
VEND093,US01,VPAY00021282,1,2024-03-14,2024-03-14,2024-03-14,744.6,USD,S,POINV00021281,Cleared,
VEND179,DE01,POINV00021283,1,2024-03-07,2024-03-07,2024-03-12,-1208.12,EUR,H,VPAY00021284,Cleared,2024-04-28
VEND179,DE01,VPAY00021284,1,2024-03-12,2024-03-12,2024-03-12,1208.12,EUR,S,POINV00021283,Cleared,
VEND276,DE01,POINV00021285,1,2024-03-07,2024-03-07,,-743.75,EUR,H,,Open,2024-04-24
VEND280,DE01,POINV00021286,1,2024-03-07,2024-03-07,2024-03-13,-1062.41,EUR,H,VPAY00021287,Cleared,2024-05-05
VEND280,DE01,VPAY00021287,1,2024-03-13,2024-03-13,2024-03-13,1062.41,EUR,S,POINV00021286,Cleared,
VEND428,US01,POINV00021288,1,2024-03-07,2024-03-07,,-1112.56,USD,H,,Open,2024-05-01
VEND301,IN01,POINV00021289,1,2024-03-07,2024-03-07,,-942.62,INR,H,,Open,2024-04-29
VEND073,US01,POINV00021290,1,2024-03-07,2024-03-07,,-1138.65,USD,H,,Open,2024-05-05
VEND186,US01,POINV00021291,1,2024-03-07,2024-03-07,,-1203.58,USD,H,,Open,2024-04-22
VEND018,DE01,POINV00021292,1,2024-03-07,2024-03-07,2024-03-15,-764.73,EUR,H,VPAY00021293,Cleared,2024-04-24
VEND018,DE01,VPAY00021293,1,2024-03-15,2024-03-15,2024-03-15,764.73,EUR,S,POINV00021292,Cleared,
VEND420,IN01,POINV00021294,1,2024-03-07,2024-03-07,,-1357.1,INR,H,,Open,2024-05-01
VEND181,DE01,POINV00021295,1,2024-03-07,2024-03-07,2024-03-18,-1245.51,EUR,H,VPAY00021296,Cleared,2024-05-01
VEND181,DE01,VPAY00021296,1,2024-03-18,2024-03-18,2024-03-18,1245.51,EUR,S,POINV00021295,Cleared,
VEND131,IN01,POINV00021297,1,2024-03-07,2024-03-07,,-357.43,INR,H,,Open,2024-05-05
VEND380,US01,POINV00021298,1,2024-03-07,2024-03-07,,-1268.11,USD,H,,Open,2024-04-27
VEND088,DE01,POINV00021299,1,2024-03-07,2024-03-07,,-935.31,EUR,H,,Open,2024-04-25
VEND208,IN01,POINV00021300,1,2024-03-07,2024-03-07,,-531.21,INR,H,,Open,2024-04-28
VEND457,DE01,POINV00021301,1,2024-03-08,2024-03-08,,-757.78,EUR,H,,Open,2024-05-02
VEND250,DE01,POINV00021302,1,2024-03-08,2024-03-08,,-1302.93,EUR,H,,Open,2024-04-27
VEND036,US01,POINV00021303,1,2024-03-08,2024-03-08,,-530.07,USD,H,,Open,2024-05-01
VEND498,DE01,POINV00021304,1,2024-03-08,2024-03-08,2024-03-31,-899.49,EUR,H,VPAY00021305,Cleared,2024-05-03
VEND498,DE01,VPAY00021305,1,2024-03-31,2024-03-31,2024-03-31,899.49,EUR,S,POINV00021304,Cleared,
VEND495,IN01,POINV00021306,1,2024-03-08,2024-03-08,2024-03-14,-118.38,INR,H,VPAY00021307,Cleared,2024-04-24
VEND495,IN01,VPAY00021307,1,2024-03-14,2024-03-14,2024-03-14,118.38,INR,S,POINV00021306,Cleared,
VEND130,US01,POINV00021308,1,2024-03-08,2024-03-08,,-648.08,USD,H,,Open,2024-04-29
VEND251,IN01,POINV00021309,1,2024-03-08,2024-03-08,,-796.76,INR,H,,Open,2024-05-02
VEND394,US01,POINV00021310,1,2024-03-08,2024-03-08,,-844.79,USD,H,,Open,2024-04-28
VEND420,DE01,POINV00021311,1,2024-03-08,2024-03-08,,-186.3,EUR,H,,Open,2024-04-27
VEND023,US01,POINV00021312,1,2024-03-08,2024-03-08,,-1388.55,USD,H,,Open,2024-05-03
VEND267,IN01,POINV00021313,1,2024-03-08,2024-03-08,,-1293.48,INR,H,,Open,2024-04-24
VEND305,DE01,POINV00021314,1,2024-03-08,2024-03-08,,-797.63,EUR,H,,Open,2024-05-05
VEND449,IN01,POINV00021315,1,2024-03-08,2024-03-08,,-306.74,INR,H,,Open,2024-04-28
VEND037,DE01,POINV00021316,1,2024-03-08,2024-03-08,,-848.6,EUR,H,,Open,2024-04-25
VEND423,US01,POINV00021317,1,2024-03-08,2024-03-08,2024-03-15,-585.2,USD,H,VPAY00021318,Cleared,2024-04-25
VEND423,US01,VPAY00021318,1,2024-03-15,2024-03-15,2024-03-15,585.2,USD,S,POINV00021317,Cleared,
VEND178,IN01,POINV00021319,1,2024-03-08,2024-03-08,,-791.41,INR,H,,Open,2024-05-05
VEND491,IN01,POINV00021320,1,2024-03-08,2024-03-08,2024-03-20,-1540.24,INR,H,VPAY00021321,Cleared,2024-05-04
VEND491,IN01,VPAY00021321,1,2024-03-20,2024-03-20,2024-03-20,1540.24,INR,S,POINV00021320,Cleared,
VEND256,US01,POINV00021322,1,2024-03-08,2024-03-08,,-412.27,USD,H,,Open,2024-05-05
VEND226,DE01,POINV00021323,1,2024-03-08,2024-03-08,,-452.68,EUR,H,,Open,2024-05-05
VEND418,US01,POINV00021324,1,2024-03-08,2024-03-08,,-986.98,USD,H,,Open,2024-04-26
VEND178,IN01,POINV00021325,1,2024-03-08,2024-03-08,,-1116.53,INR,H,,Open,2024-05-07
VEND373,US01,POINV00021326,1,2024-03-08,2024-03-08,,-376.03,USD,H,,Open,2024-05-02
VEND351,DE01,POINV00021327,1,2024-03-08,2024-03-08,,-864.9,EUR,H,,Open,2024-04-28
VEND233,IN01,POINV00021328,1,2024-03-08,2024-03-08,2024-03-29,-881.31,INR,H,VPAY00021329,Cleared,2024-04-28
VEND233,IN01,VPAY00021329,1,2024-03-29,2024-03-29,2024-03-29,881.31,INR,S,POINV00021328,Cleared,
VEND343,DE01,POINV00021330,1,2024-03-08,2024-03-08,,-707.82,EUR,H,,Open,2024-05-05
VEND273,DE01,POINV00021331,1,2024-03-08,2024-03-08,,-494.39,EUR,H,,Open,2024-05-05
VEND440,DE01,POINV00021332,1,2024-03-08,2024-03-08,,-708.31,EUR,H,,Open,2024-05-07
VEND383,IN01,POINV00021333,1,2024-03-08,2024-03-08,,-1019.16,INR,H,,Open,2024-04-30
VEND189,DE01,POINV00021334,1,2024-03-08,2024-03-08,,-394.44,EUR,H,,Open,2024-05-03
VEND364,DE01,POINV00021335,1,2024-03-08,2024-03-08,,-498.9,EUR,H,,Open,2024-04-24
VEND408,US01,POINV00021336,1,2024-03-08,2024-03-08,,-1295.02,USD,H,,Open,2024-04-30
VEND263,US01,POINV00021337,1,2024-03-08,2024-03-08,,-894.87,USD,H,,Open,2024-05-05
VEND409,US01,POINV00021338,1,2024-03-08,2024-03-08,,-291.47,USD,H,,Open,2024-05-06
VEND275,DE01,POINV00021339,1,2024-03-08,2024-03-08,2024-03-24,-1152.42,EUR,H,VPAY00021340,Cleared,2024-04-23
VEND275,DE01,VPAY00021340,1,2024-03-24,2024-03-24,2024-03-24,1152.42,EUR,S,POINV00021339,Cleared,
VEND087,DE01,POINV00021341,1,2024-03-08,2024-03-08,2024-03-20,-1207.39,EUR,H,VPAY00021342,Cleared,2024-05-05
VEND087,DE01,VPAY00021342,1,2024-03-20,2024-03-20,2024-03-20,1207.39,EUR,S,POINV00021341,Cleared,
VEND124,US01,POINV00021343,1,2024-03-08,2024-03-08,2024-03-15,-980.68,USD,H,VPAY00021344,Cleared,2024-04-25
VEND124,US01,VPAY00021344,1,2024-03-15,2024-03-15,2024-03-15,980.68,USD,S,POINV00021343,Cleared,
VEND085,US01,POINV00021345,1,2024-03-08,2024-03-08,2024-03-18,-1191.39,USD,H,VPAY00021346,Cleared,2024-05-01
VEND085,US01,VPAY00021346,1,2024-03-18,2024-03-18,2024-03-18,1191.39,USD,S,POINV00021345,Cleared,
VEND305,DE01,POINV00021347,1,2024-03-08,2024-03-08,,-817.75,EUR,H,,Open,2024-04-28
VEND294,IN01,POINV00021348,1,2024-03-08,2024-03-08,2024-03-22,-603.95,INR,H,VPAY00021349,Cleared,2024-04-23
VEND294,IN01,VPAY00021349,1,2024-03-22,2024-03-22,2024-03-22,603.95,INR,S,POINV00021348,Cleared,
VEND392,IN01,POINV00021350,1,2024-03-08,2024-03-08,,-773.65,INR,H,,Open,2024-05-06
VEND205,US01,POINV00021351,1,2024-03-08,2024-03-08,,-1181.56,USD,H,,Open,2024-04-24
VEND180,DE01,POINV00021352,1,2024-03-08,2024-03-08,,-1076.41,EUR,H,,Open,2024-04-30
VEND483,IN01,POINV00021353,1,2024-03-08,2024-03-08,,-613.0,INR,H,,Open,2024-04-23
VEND124,DE01,POINV00021354,1,2024-03-08,2024-03-08,,-615.76,EUR,H,,Open,2024-05-03
VEND206,IN01,POINV00021355,1,2024-03-08,2024-03-08,,-739.99,INR,H,,Open,2024-04-27
VEND227,US01,POINV00021356,1,2024-03-08,2024-03-08,2024-03-24,-1138.58,USD,H,VPAY00021357,Cleared,2024-05-01
VEND227,US01,VPAY00021357,1,2024-03-24,2024-03-24,2024-03-24,1138.58,USD,S,POINV00021356,Cleared,
VEND009,IN01,POINV00021358,1,2024-03-08,2024-03-08,,-896.54,INR,H,,Open,2024-04-30
VEND335,DE01,POINV00021359,1,2024-03-08,2024-03-08,,-1266.86,EUR,H,,Open,2024-04-30
VEND058,DE01,POINV00021360,1,2024-03-08,2024-03-08,,-905.36,EUR,H,,Open,2024-05-07
VEND177,IN01,POINV00021361,1,2024-03-08,2024-03-08,2024-03-15,-734.66,INR,H,VPAY00021362,Cleared,2024-04-24
VEND177,IN01,VPAY00021362,1,2024-03-15,2024-03-15,2024-03-15,734.66,INR,S,POINV00021361,Cleared,
VEND034,US01,POINV00021363,1,2024-03-08,2024-03-08,,-1046.69,USD,H,,Open,2024-04-23
VEND351,IN01,POINV00021364,1,2024-03-08,2024-03-08,2024-03-28,-727.74,INR,H,VPAY00021365,Cleared,2024-05-03
VEND351,IN01,VPAY00021365,1,2024-03-28,2024-03-28,2024-03-28,727.74,INR,S,POINV00021364,Cleared,
VEND215,US01,POINV00021366,1,2024-03-08,2024-03-08,,-1239.86,USD,H,,Open,2024-04-28
VEND140,DE01,POINV00021367,1,2024-03-08,2024-03-08,,-701.07,EUR,H,,Open,2024-05-03
VEND330,IN01,POINV00021368,1,2024-03-08,2024-03-08,,-490.36,INR,H,,Open,2024-04-22
VEND267,DE01,POINV00021369,1,2024-03-11,2024-03-11,,-1014.91,EUR,H,,Open,2024-05-01
VEND340,DE01,POINV00021370,1,2024-03-11,2024-03-11,,-723.09,EUR,H,,Open,2024-05-06
VEND044,IN01,POINV00021371,1,2024-03-11,2024-03-11,2024-03-30,-1125.02,INR,H,VPAY00021372,Cleared,2024-04-29
VEND044,IN01,VPAY00021372,1,2024-03-30,2024-03-30,2024-03-30,1125.02,INR,S,POINV00021371,Cleared,
VEND209,IN01,POINV00021373,1,2024-03-11,2024-03-11,2024-03-26,-891.77,INR,H,VPAY00021374,Cleared,2024-04-29
VEND209,IN01,VPAY00021374,1,2024-03-26,2024-03-26,2024-03-26,891.77,INR,S,POINV00021373,Cleared,
VEND292,US01,POINV00021375,1,2024-03-11,2024-03-11,,-867.62,USD,H,,Open,2024-04-25
VEND453,DE01,POINV00021376,1,2024-03-11,2024-03-11,2024-03-23,-1433.17,EUR,H,VPAY00021377,Cleared,2024-05-03
VEND453,DE01,VPAY00021377,1,2024-03-23,2024-03-23,2024-03-23,1433.17,EUR,S,POINV00021376,Cleared,
VEND308,US01,POINV00021378,1,2024-03-11,2024-03-11,,-631.97,USD,H,,Open,2024-05-10
VEND397,DE01,POINV00021379,1,2024-03-11,2024-03-11,,-881.36,EUR,H,,Open,2024-05-09
VEND366,US01,POINV00021380,1,2024-03-11,2024-03-11,,-542.04,USD,H,,Open,2024-05-08
VEND402,US01,POINV00021381,1,2024-03-11,2024-03-11,,-849.9,USD,H,,Open,2024-05-08
VEND490,US01,POINV00021382,1,2024-03-11,2024-03-11,,-515.35,USD,H,,Open,2024-04-26
VEND111,DE01,POINV00021383,1,2024-03-11,2024-03-11,,-525.32,EUR,H,,Open,2024-04-29
VEND030,US01,POINV00021384,1,2024-03-11,2024-03-11,,-812.93,USD,H,,Open,2024-05-03
VEND200,DE01,POINV00021385,1,2024-03-11,2024-03-11,,-916.4,EUR,H,,Open,2024-05-06
VEND356,IN01,POINV00021386,1,2024-03-11,2024-03-11,,-898.11,INR,H,,Open,2024-05-07
VEND143,US01,POINV00021387,1,2024-03-11,2024-03-11,,-968.76,USD,H,,Open,2024-04-29
VEND457,US01,POINV00021388,1,2024-03-11,2024-03-11,,-688.35,USD,H,,Open,2024-05-10
VEND209,IN01,POINV00021389,1,2024-03-11,2024-03-11,,-592.11,INR,H,,Open,2024-04-29
VEND002,IN01,POINV00021390,1,2024-03-11,2024-03-11,,-465.84,INR,H,,Open,2024-04-28
VEND330,DE01,POINV00021391,1,2024-03-11,2024-03-11,2024-03-27,-858.81,EUR,H,VPAY00021392,Cleared,2024-04-27
VEND330,DE01,VPAY00021392,1,2024-03-27,2024-03-27,2024-03-27,858.81,EUR,S,POINV00021391,Cleared,
VEND152,IN01,POINV00021393,1,2024-03-11,2024-03-11,,-614.16,INR,H,,Open,2024-05-04
VEND379,DE01,POINV00021394,1,2024-03-11,2024-03-11,,-736.67,EUR,H,,Open,2024-05-04
VEND459,DE01,POINV00021395,1,2024-03-11,2024-03-11,,-1028.55,EUR,H,,Open,2024-05-04
VEND492,US01,POINV00021396,1,2024-03-11,2024-03-11,,-881.0,USD,H,,Open,2024-05-04
VEND216,IN01,POINV00021397,1,2024-03-11,2024-03-11,,-1461.57,INR,H,,Open,2024-04-26
VEND294,DE01,POINV00021398,1,2024-03-11,2024-03-11,2024-03-26,-837.41,EUR,H,VPAY00021399,Cleared,2024-04-25
VEND294,DE01,VPAY00021399,1,2024-03-26,2024-03-26,2024-03-26,837.41,EUR,S,POINV00021398,Cleared,
VEND188,DE01,POINV00021400,1,2024-03-11,2024-03-11,,-858.74,EUR,H,,Open,2024-04-25
VEND226,IN01,POINV00021401,1,2024-03-11,2024-03-11,,-643.48,INR,H,,Open,2024-05-09
VEND198,IN01,POINV00021402,1,2024-03-11,2024-03-11,,-1079.4,INR,H,,Open,2024-05-04
VEND085,DE01,POINV00021403,1,2024-03-11,2024-03-11,2024-03-23,-683.9,EUR,H,VPAY00021404,Cleared,2024-05-10
VEND085,DE01,VPAY00021404,1,2024-03-23,2024-03-23,2024-03-23,683.9,EUR,S,POINV00021403,Cleared,
VEND371,IN01,POINV00021405,1,2024-03-11,2024-03-11,,-613.15,INR,H,,Open,2024-05-08
VEND207,US01,POINV00021406,1,2024-03-11,2024-03-11,,-813.14,USD,H,,Open,2024-05-10
VEND297,US01,POINV00021407,1,2024-03-11,2024-03-11,,-889.3,USD,H,,Open,2024-04-26
VEND045,US01,POINV00021408,1,2024-03-11,2024-03-11,,-342.78,USD,H,,Open,2024-05-04
VEND275,US01,POINV00021409,1,2024-03-11,2024-03-11,,-570.62,USD,H,,Open,2024-04-30
VEND143,DE01,POINV00021410,1,2024-03-11,2024-03-11,,-865.15,EUR,H,,Open,2024-05-02
VEND020,IN01,POINV00021411,1,2024-03-11,2024-03-11,2024-03-29,-548.63,INR,H,VPAY00021412,Cleared,2024-04-27
VEND020,IN01,VPAY00021412,1,2024-03-29,2024-03-29,2024-03-29,548.63,INR,S,POINV00021411,Cleared,
VEND167,IN01,POINV00021413,1,2024-03-11,2024-03-11,,-106.98,INR,H,,Open,2024-05-01
VEND264,US01,POINV00021414,1,2024-03-11,2024-03-11,,-533.04,USD,H,,Open,2024-04-30
VEND384,US01,POINV00021415,1,2024-03-11,2024-03-11,2024-03-27,-348.01,USD,H,VPAY00021416,Cleared,2024-05-04
VEND384,US01,VPAY00021416,1,2024-03-27,2024-03-27,2024-03-27,348.01,USD,S,POINV00021415,Cleared,
VEND214,US01,POINV00021417,1,2024-03-11,2024-03-11,,-981.37,USD,H,,Open,2024-04-28
VEND232,IN01,POINV00021418,1,2024-03-11,2024-03-11,,-1261.05,INR,H,,Open,2024-04-30
VEND466,IN01,POINV00021419,1,2024-03-11,2024-03-11,,-920.62,INR,H,,Open,2024-05-09
VEND216,US01,POINV00021420,1,2024-03-11,2024-03-11,,-951.69,USD,H,,Open,2024-05-03
VEND187,IN01,POINV00021421,1,2024-03-11,2024-03-11,,-432.94,INR,H,,Open,2024-04-29
VEND155,US01,POINV00021422,1,2024-03-11,2024-03-11,,-685.58,USD,H,,Open,2024-05-03
VEND079,US01,POINV00021423,1,2024-03-11,2024-03-11,,-843.59,USD,H,,Open,2024-05-05
VEND332,IN01,POINV00021424,1,2024-03-11,2024-03-11,2024-03-25,-785.99,INR,H,VPAY00021425,Cleared,2024-04-29
VEND332,IN01,VPAY00021425,1,2024-03-25,2024-03-25,2024-03-25,785.99,INR,S,POINV00021424,Cleared,
VEND236,IN01,POINV00021426,1,2024-03-11,2024-03-11,,-1047.89,INR,H,,Open,2024-05-04
VEND226,IN01,POINV00021427,1,2024-03-11,2024-03-11,,-236.67,INR,H,,Open,2024-04-25
VEND425,IN01,POINV00021428,1,2024-03-11,2024-03-11,,-339.62,INR,H,,Open,2024-04-27
VEND454,IN01,POINV00021429,1,2024-03-11,2024-03-11,2024-03-28,-367.42,INR,H,VPAY00021430,Cleared,2024-05-10
VEND454,IN01,VPAY00021430,1,2024-03-28,2024-03-28,2024-03-28,367.42,INR,S,POINV00021429,Cleared,
VEND294,US01,POINV00021431,1,2024-03-11,2024-03-11,,-1216.97,USD,H,,Open,2024-04-30
VEND378,DE01,POINV00021432,1,2024-03-11,2024-03-11,,-509.73,EUR,H,,Open,2024-05-03
VEND142,US01,POINV00021433,1,2024-03-11,2024-03-11,,-787.57,USD,H,,Open,2024-05-04
VEND038,US01,POINV00021434,1,2024-03-12,2024-03-12,,-869.98,USD,H,,Open,2024-05-06
VEND467,US01,POINV00021435,1,2024-03-12,2024-03-12,,-1250.93,USD,H,,Open,2024-05-10
VEND416,IN01,POINV00021436,1,2024-03-12,2024-03-12,,-1115.95,INR,H,,Open,2024-05-01
VEND311,DE01,POINV00021437,1,2024-03-12,2024-03-12,,-235.2,EUR,H,,Open,2024-05-08
VEND394,DE01,POINV00021438,1,2024-03-12,2024-03-12,,-917.17,EUR,H,,Open,2024-05-08
VEND474,US01,POINV00021439,1,2024-03-12,2024-03-12,,-867.62,USD,H,,Open,2024-04-29
VEND302,DE01,POINV00021440,1,2024-03-12,2024-03-12,,-1037.05,EUR,H,,Open,2024-05-04
VEND422,US01,POINV00021441,1,2024-03-12,2024-03-12,,-969.02,USD,H,,Open,2024-05-08
VEND102,IN01,POINV00021442,1,2024-03-12,2024-03-12,2024-03-20,-139.0,INR,H,VPAY00021443,Cleared,2024-04-30
VEND102,IN01,VPAY00021443,1,2024-03-20,2024-03-20,2024-03-20,139.0,INR,S,POINV00021442,Cleared,
VEND250,IN01,POINV00021444,1,2024-03-12,2024-03-12,,-1171.46,INR,H,,Open,2024-04-30
VEND001,IN01,POINV00021445,1,2024-03-12,2024-03-12,,-519.67,INR,H,,Open,2024-05-01
VEND180,US01,POINV00021446,1,2024-03-12,2024-03-12,,-894.58,USD,H,,Open,2024-05-11
VEND168,IN01,POINV00021447,1,2024-03-12,2024-03-12,,-832.33,INR,H,,Open,2024-04-29
VEND225,IN01,POINV00021448,1,2024-03-12,2024-03-12,,-1008.84,INR,H,,Open,2024-05-11
VEND180,US01,POINV00021449,1,2024-03-12,2024-03-12,,-891.93,USD,H,,Open,2024-05-09
VEND112,IN01,POINV00021450,1,2024-03-12,2024-03-12,2024-03-30,-1109.94,INR,H,VPAY00021451,Cleared,2024-05-11
VEND112,IN01,VPAY00021451,1,2024-03-30,2024-03-30,2024-03-30,1109.94,INR,S,POINV00021450,Cleared,
VEND207,US01,POINV00021452,1,2024-03-12,2024-03-12,2024-03-25,-899.87,USD,H,VPAY00021453,Cleared,2024-04-29
VEND207,US01,VPAY00021453,1,2024-03-25,2024-03-25,2024-03-25,899.87,USD,S,POINV00021452,Cleared,
VEND183,DE01,POINV00021454,1,2024-03-12,2024-03-12,,-447.45,EUR,H,,Open,2024-05-04
VEND282,IN01,POINV00021455,1,2024-03-12,2024-03-12,,-680.93,INR,H,,Open,2024-04-29
VEND198,IN01,POINV00021456,1,2024-03-12,2024-03-12,,-589.16,INR,H,,Open,2024-04-28
VEND120,US01,POINV00021457,1,2024-03-12,2024-03-12,,-1378.38,USD,H,,Open,2024-05-05
VEND130,IN01,POINV00021458,1,2024-03-12,2024-03-12,,-836.76,INR,H,,Open,2024-05-03
VEND454,DE01,POINV00021459,1,2024-03-12,2024-03-12,2024-03-27,-1011.25,EUR,H,VPAY00021460,Cleared,2024-04-28
VEND454,DE01,VPAY00021460,1,2024-03-27,2024-03-27,2024-03-27,1011.25,EUR,S,POINV00021459,Cleared,
VEND239,US01,POINV00021461,1,2024-03-12,2024-03-12,,-1106.45,USD,H,,Open,2024-05-07
VEND260,IN01,POINV00021462,1,2024-03-12,2024-03-12,,-728.95,INR,H,,Open,2024-05-09
VEND491,DE01,POINV00021463,1,2024-03-12,2024-03-12,2024-03-30,-516.6,EUR,H,VPAY00021464,Cleared,2024-04-28
VEND491,DE01,VPAY00021464,1,2024-03-30,2024-03-30,2024-03-30,516.6,EUR,S,POINV00021463,Cleared,
VEND352,US01,POINV00021465,1,2024-03-12,2024-03-12,,-674.99,USD,H,,Open,2024-05-04
VEND304,DE01,POINV00021466,1,2024-03-12,2024-03-12,,-873.11,EUR,H,,Open,2024-04-30
VEND281,IN01,POINV00021467,1,2024-03-12,2024-03-12,,-771.48,INR,H,,Open,2024-05-11
VEND355,DE01,POINV00021468,1,2024-03-12,2024-03-12,,-838.21,EUR,H,,Open,2024-05-04
VEND147,DE01,POINV00021469,1,2024-03-12,2024-03-12,,-580.59,EUR,H,,Open,2024-04-26
VEND479,DE01,POINV00021470,1,2024-03-12,2024-03-12,2024-03-30,-803.37,EUR,H,VPAY00021471,Cleared,2024-04-27
VEND479,DE01,VPAY00021471,1,2024-03-30,2024-03-30,2024-03-30,803.37,EUR,S,POINV00021470,Cleared,
VEND110,DE01,POINV00021472,1,2024-03-12,2024-03-12,,-846.38,EUR,H,,Open,2024-05-09
VEND287,US01,POINV00021473,1,2024-03-12,2024-03-12,,-856.67,USD,H,,Open,2024-05-09
VEND272,IN01,POINV00021474,1,2024-03-12,2024-03-12,,-868.88,INR,H,,Open,2024-05-11
VEND224,IN01,POINV00021475,1,2024-03-12,2024-03-12,,-881.21,INR,H,,Open,2024-05-05
VEND440,US01,POINV00021476,1,2024-03-12,2024-03-12,,-490.4,USD,H,,Open,2024-05-10
VEND280,IN01,POINV00021477,1,2024-03-12,2024-03-12,,-1315.01,INR,H,,Open,2024-04-28
VEND434,DE01,POINV00021478,1,2024-03-12,2024-03-12,,-611.42,EUR,H,,Open,2024-05-03
VEND407,US01,POINV00021479,1,2024-03-12,2024-03-12,,-815.62,USD,H,,Open,2024-04-28
VEND359,IN01,POINV00021480,1,2024-03-12,2024-03-12,,-290.03,INR,H,,Open,2024-05-03
VEND185,US01,POINV00021481,1,2024-03-12,2024-03-12,,-832.59,USD,H,,Open,2024-05-11
VEND281,DE01,POINV00021482,1,2024-03-12,2024-03-12,,-701.32,EUR,H,,Open,2024-05-05
VEND456,US01,POINV00021483,1,2024-03-12,2024-03-12,,-304.77,USD,H,,Open,2024-05-10
VEND103,US01,POINV00021484,1,2024-03-12,2024-03-12,2024-03-30,-999.32,USD,H,VPAY00021485,Cleared,2024-04-28
VEND103,US01,VPAY00021485,1,2024-03-30,2024-03-30,2024-03-30,999.32,USD,S,POINV00021484,Cleared,
VEND364,US01,POINV00021486,1,2024-03-12,2024-03-12,,-1284.6,USD,H,,Open,2024-05-06
VEND315,US01,POINV00021487,1,2024-03-12,2024-03-12,,-987.67,USD,H,,Open,2024-05-07
VEND298,DE01,POINV00021488,1,2024-03-12,2024-03-12,,-1057.69,EUR,H,,Open,2024-05-08
VEND288,US01,POINV00021489,1,2024-03-12,2024-03-12,,-1076.27,USD,H,,Open,2024-05-01
VEND061,US01,POINV00021490,1,2024-03-12,2024-03-12,,-956.21,USD,H,,Open,2024-05-06
VEND197,US01,POINV00021491,1,2024-03-12,2024-03-12,,-677.21,USD,H,,Open,2024-05-01
VEND239,IN01,POINV00021492,1,2024-03-12,2024-03-12,,-667.8,INR,H,,Open,2024-05-09
VEND087,DE01,POINV00021493,1,2024-03-12,2024-03-12,,-1419.72,EUR,H,,Open,2024-05-03
VEND057,IN01,POINV00021494,1,2024-03-12,2024-03-12,,-710.12,INR,H,,Open,2024-05-08
VEND051,DE01,POINV00021495,1,2024-03-12,2024-03-12,,-848.44,EUR,H,,Open,2024-05-07
VEND477,IN01,POINV00021496,1,2024-03-13,2024-03-13,,-921.97,INR,H,,Open,2024-04-28
VEND363,IN01,POINV00021497,1,2024-03-13,2024-03-13,,-544.67,INR,H,,Open,2024-05-11
VEND048,DE01,POINV00021498,1,2024-03-13,2024-03-13,,-950.44,EUR,H,,Open,2024-05-09
VEND283,IN01,POINV00021499,1,2024-03-13,2024-03-13,,-1103.35,INR,H,,Open,2024-04-27
VEND471,DE01,POINV00021500,1,2024-03-13,2024-03-13,,-1128.41,EUR,H,,Open,2024-05-11
VEND178,IN01,POINV00021501,1,2024-03-13,2024-03-13,,-1127.55,INR,H,,Open,2024-05-08
VEND186,IN01,POINV00021502,1,2024-03-13,2024-03-13,,-1172.03,INR,H,,Open,2024-04-27
VEND365,DE01,POINV00021503,1,2024-03-13,2024-03-13,,-1108.54,EUR,H,,Open,2024-05-01
VEND166,IN01,POINV00021504,1,2024-03-13,2024-03-13,,-988.2,INR,H,,Open,2024-05-09
VEND123,US01,POINV00021505,1,2024-03-13,2024-03-13,,-265.62,USD,H,,Open,2024-04-29
VEND327,US01,POINV00021506,1,2024-03-13,2024-03-13,,-1173.71,USD,H,,Open,2024-05-12
VEND500,IN01,POINV00021507,1,2024-03-13,2024-03-13,,-874.96,INR,H,,Open,2024-05-09
VEND091,IN01,POINV00021508,1,2024-03-13,2024-03-13,,-734.97,INR,H,,Open,2024-04-27
VEND422,DE01,POINV00021509,1,2024-03-13,2024-03-13,,-235.85,EUR,H,,Open,2024-05-02
VEND180,DE01,POINV00021510,1,2024-03-13,2024-03-13,2024-03-25,-567.15,EUR,H,VPAY00021511,Cleared,2024-05-10
VEND180,DE01,VPAY00021511,1,2024-03-25,2024-03-25,2024-03-25,567.15,EUR,S,POINV00021510,Cleared,
VEND241,DE01,POINV00021512,1,2024-03-13,2024-03-13,,-644.86,EUR,H,,Open,2024-05-07
VEND411,US01,POINV00021513,1,2024-03-13,2024-03-13,2024-03-27,-338.48,USD,H,VPAY00021514,Cleared,2024-04-27
