ap_item_id,document_number,company_code,fiscal_year,line_item,vendor_number,posting_date,clearing_date,due_date,amount_local,currency,debit_credit_indicator,is_open
10232,AP00010232,CO03,2024,1,VEND01099,18-09-2024,06-10-2024,14-11-2024,11153.37,USD,H,FALSE
10233,AP00010233,CO03,2024,1,VEND01406,18-09-2024,29-09-2024,15-11-2024,886.38,USD,H,FALSE
10234,AP00010234,CO02,2024,1,VEND00486,18-09-2024,18-11-2024,12-11-2024,1000.69,USD,H,FALSE
10235,AP00010235,CO02,2024,1,VEND01447,18-09-2024,17-11-2024,13-11-2024,12240.02,USD,H,FALSE
10236,AP00010236,CO01,2024,1,VEND00710,18-09-2024,25-09-2024,18-11-2024,5146.02,USD,H,FALSE
10237,AP00010237,CO02,2024,1,VEND00273,18-09-2024,24-09-2024,13-11-2024,9156.87,USD,H,FALSE
10238,AP00010238,CO03,2024,1,VEND00565,18-09-2024,14-10-2024,29-10-2024,7291.54,USD,H,FALSE
10239,AP00010239,CO02,2024,1,VEND00532,18-09-2024,17-10-2024,08-11-2024,4923.58,USD,H,FALSE
10240,AP00010240,CO03,2024,1,VEND00017,18-09-2024,23-09-2024,13-11-2024,19225.57,USD,H,FALSE
10241,AP00010241,CO03,2024,1,VEND00351,18-09-2024,27-11-2024,19-11-2024,13296.92,USD,H,FALSE
10242,AP00010242,CO03,2024,1,VEND01243,18-09-2024,16-10-2024,15-11-2024,15170.99,USD,H,FALSE
10243,AP00010243,CO02,2024,1,VEND01233,18-09-2024,24-09-2024,09-11-2024,11573.93,USD,H,FALSE
10244,AP00010244,CO03,2024,1,VEND00726,18-09-2024,09-10-2024,18-11-2024,6315.57,USD,H,FALSE
10245,AP00010245,CO03,2024,1,VEND01084,18-09-2024,29-09-2024,09-11-2024,17231.5,USD,H,FALSE
10246,AP00010246,CO03,2024,1,VEND01239,18-09-2024,,05-11-2024,13576.12,USD,H,TRUE
10247,AP00010247,CO03,2024,1,VEND00288,18-09-2024,17-10-2024,07-11-2024,8572.32,USD,H,FALSE
10248,AP00010248,CO02,2024,1,VEND00727,18-09-2024,05-10-2024,06-11-2024,7391.82,USD,H,FALSE
10249,AP00010249,CO03,2024,1,VEND00922,18-09-2024,01-10-2024,15-11-2024,7949.17,USD,H,FALSE
10250,AP00010250,CO03,2024,1,VEND00437,19-09-2024,16-10-2024,16-11-2024,17543.55,USD,H,FALSE
10251,AP00010251,CO02,2024,1,VEND00992,19-09-2024,27-11-2024,18-11-2024,5483.6,USD,H,FALSE
10252,AP00010252,CO02,2024,1,VEND00376,19-09-2024,17-10-2024,09-11-2024,10080.92,USD,H,FALSE
10253,AP00010253,CO03,2024,1,VEND01364,19-09-2024,22-11-2024,16-11-2024,10612.01,USD,H,FALSE
10254,AP00010254,CO02,2024,1,VEND01304,19-09-2024,16-10-2024,17-11-2024,17726.51,USD,H,FALSE
10255,AP00010255,CO03,2024,1,VEND00869,19-09-2024,12-10-2024,20-11-2024,132.56,USD,H,FALSE
10256,AP00010256,CO03,2024,1,VEND00788,19-09-2024,19-11-2024,14-11-2024,13527.55,USD,H,FALSE
10257,AP00010257,CO01,2024,1,VEND01116,19-09-2024,,15-11-2024,7922.04,USD,H,TRUE
10258,AP00010258,CO03,2024,1,VEND00677,19-09-2024,,08-11-2024,2406.59,USD,H,TRUE
10259,AP00010259,CO02,2024,1,VEND01330,19-09-2024,25-09-2024,19-11-2024,13441.38,USD,H,FALSE
10260,AP00010260,CO01,2024,1,VEND00063,19-09-2024,13-10-2024,20-11-2024,18208.71,USD,H,FALSE
10261,AP00010261,CO03,2024,1,VEND00638,19-09-2024,22-11-2024,18-11-2024,12937.25,USD,H,FALSE
10262,AP00010262,CO01,2024,1,VEND00585,19-09-2024,,07-11-2024,14188.74,USD,H,TRUE
10263,AP00010263,CO02,2024,1,VEND00060,19-09-2024,13-10-2024,15-11-2024,10779.53,USD,H,FALSE
10264,AP00010264,CO03,2024,1,VEND00071,19-09-2024,07-10-2024,12-11-2024,5233.99,USD,H,FALSE
10265,AP00010265,CO03,2024,1,VEND00247,19-09-2024,,17-11-2024,1448.15,USD,H,TRUE
10266,AP00010266,CO03,2024,1,VEND00522,19-09-2024,08-10-2024,01-11-2024,17146.87,USD,H,FALSE
10267,AP00010267,CO02,2024,1,VEND00930,19-09-2024,17-10-2024,16-11-2024,19960.63,USD,H,FALSE
10268,AP00010268,CO02,2024,1,VEND01106,19-09-2024,03-10-2024,09-11-2024,4963.64,USD,H,FALSE
10269,AP00010269,CO03,2024,1,VEND00427,19-09-2024,08-10-2024,13-11-2024,6605.25,USD,H,FALSE
10270,AP00010270,CO03,2024,1,VEND00015,19-09-2024,28-09-2024,13-11-2024,8983.22,USD,H,FALSE
10271,AP00010271,CO01,2024,1,VEND00935,19-09-2024,25-11-2024,15-11-2024,17037.83,USD,H,FALSE
10272,AP00010272,CO01,2024,1,VEND01464,19-09-2024,04-10-2024,03-11-2024,11645.82,USD,H,FALSE
10273,AP00010273,CO03,2024,1,VEND00445,19-09-2024,29-09-2024,15-11-2024,14689.01,USD,H,FALSE
10274,AP00010274,CO02,2024,1,VEND00222,19-09-2024,19-11-2024,15-11-2024,10120.63,USD,H,FALSE
10275,AP00010275,CO01,2024,1,VEND01145,19-09-2024,05-10-2024,14-11-2024,5536.1,USD,H,FALSE
10276,AP00010276,CO02,2024,1,VEND00313,19-09-2024,29-09-2024,03-11-2024,10730.2,USD,H,FALSE
10277,AP00010277,CO02,2024,1,VEND00029,19-09-2024,30-09-2024,11-11-2024,11127.96,USD,H,FALSE
10278,AP00010278,CO01,2024,1,VEND00289,20-09-2024,02-10-2024,09-11-2024,11369.68,USD,H,FALSE
10279,AP00010279,CO01,2024,1,VEND00058,20-09-2024,11-10-2024,13-11-2024,9967.99,USD,H,FALSE
10280,AP00010280,CO01,2024,1,VEND00992,20-09-2024,02-10-2024,09-11-2024,10892.9,USD,H,FALSE
10281,AP00010281,CO02,2024,1,VEND00646,20-09-2024,01-10-2024,12-11-2024,782.52,USD,H,FALSE
10282,AP00010282,CO01,2024,1,VEND01442,20-09-2024,16-11-2024,09-11-2024,18737.69,USD,H,FALSE
10283,AP00010283,CO01,2024,1,VEND00069,20-09-2024,12-10-2024,17-11-2024,8901.04,USD,H,FALSE
10284,AP00010284,CO03,2024,1,VEND01340,20-09-2024,11-10-2024,07-11-2024,16814.81,USD,H,FALSE
10285,AP00010285,CO03,2024,1,VEND01095,20-09-2024,,12-11-2024,9682.96,USD,H,TRUE
10286,AP00010286,CO01,2024,1,VEND01123,20-09-2024,16-10-2024,06-11-2024,10160.07,USD,H,FALSE
10287,AP00010287,CO01,2024,1,VEND00676,20-09-2024,25-11-2024,20-11-2024,15076.08,USD,H,FALSE
10288,AP00010288,CO02,2024,1,VEND00727,20-09-2024,20-10-2024,11-11-2024,1347.9,USD,H,FALSE
10289,AP00010289,CO01,2024,1,VEND00529,20-09-2024,06-10-2024,11-11-2024,7402.4,USD,H,FALSE
10290,AP00010290,CO01,2024,1,VEND00192,20-09-2024,14-10-2024,16-11-2024,9233.79,USD,H,FALSE
10291,AP00010291,CO01,2024,1,VEND01387,20-09-2024,04-10-2024,13-11-2024,3513.49,USD,H,FALSE
10292,AP00010292,CO03,2024,1,VEND01098,20-09-2024,01-10-2024,12-11-2024,9165.22,USD,H,FALSE
10293,AP00010293,CO03,2024,1,VEND01239,20-09-2024,13-10-2024,16-11-2024,17869.96,USD,H,FALSE
10294,AP00010294,CO02,2024,1,VEND01194,20-09-2024,05-10-2024,19-11-2024,13635.94,USD,H,FALSE
10295,AP00010295,CO01,2024,1,VEND01412,20-09-2024,19-10-2024,10-11-2024,16797.29,USD,H,FALSE
10296,AP00010296,CO03,2024,1,VEND00823,20-09-2024,01-10-2024,13-11-2024,16798.01,USD,H,FALSE
10297,AP00010297,CO01,2024,1,VEND00588,20-09-2024,18-10-2024,16-11-2024,263.45,USD,H,FALSE
10298,AP00010298,CO01,2024,1,VEND00070,20-09-2024,22-11-2024,14-11-2024,1617.46,USD,H,FALSE
10299,AP00010299,CO02,2024,1,VEND01429,20-09-2024,15-10-2024,05-11-2024,1750.01,USD,H,FALSE
10300,AP00010300,CO03,2024,1,VEND00048,20-09-2024,20-10-2024,10-11-2024,19639.14,USD,H,FALSE
10301,AP00010301,CO01,2024,1,VEND00867,20-09-2024,,08-11-2024,19804.54,USD,H,TRUE
10302,AP00010302,CO03,2024,1,VEND00410,20-09-2024,02-10-2024,18-11-2024,5286.45,USD,H,FALSE
10303,AP00010303,CO01,2024,1,VEND01330,20-09-2024,26-09-2024,14-11-2024,11374.72,USD,H,FALSE
10304,AP00010304,CO02,2024,1,VEND01148,20-09-2024,19-10-2024,10-11-2024,10051.2,USD,H,FALSE
10305,AP00010305,CO03,2024,1,VEND01143,20-09-2024,03-10-2024,10-11-2024,17565.57,USD,H,FALSE
10306,AP00010306,CO01,2024,1,VEND00215,20-09-2024,11-10-2024,16-11-2024,2022.92,USD,H,FALSE
10307,AP00010307,CO01,2024,1,VEND00785,20-09-2024,21-11-2024,13-11-2024,12385.49,USD,H,FALSE
10308,AP00010308,CO02,2024,1,VEND00447,21-09-2024,23-11-2024,16-11-2024,7751.87,USD,H,FALSE
10309,AP00010309,CO03,2024,1,VEND00945,21-09-2024,,16-11-2024,18230.58,USD,H,TRUE
10310,AP00010310,CO02,2024,1,VEND01286,21-09-2024,04-10-2024,19-11-2024,14535.51,USD,H,FALSE
10311,AP00010311,CO02,2024,1,VEND00644,21-09-2024,01-10-2024,11-11-2024,12699.29,USD,H,FALSE
10312,AP00010312,CO02,2024,1,VEND00267,22-09-2024,06-10-2024,22-11-2024,3801.49,USD,H,FALSE
10313,AP00010313,CO03,2024,1,VEND00612,22-09-2024,19-11-2024,12-11-2024,16292.94,USD,H,FALSE
10314,AP00010314,CO02,2024,1,VEND01140,22-09-2024,,13-11-2024,17077.46,USD,H,TRUE
10315,AP00010315,CO02,2024,1,VEND00520,22-09-2024,30-09-2024,08-11-2024,8205.83,USD,H,FALSE
10316,AP00010316,CO02,2024,1,VEND00341,22-09-2024,22-11-2024,16-11-2024,833.8,USD,H,FALSE
10317,AP00010317,CO03,2024,1,VEND00201,23-09-2024,02-10-2024,18-11-2024,4296.3,USD,H,FALSE
10318,AP00010318,CO03,2024,1,VEND00562,23-09-2024,03-10-2024,13-11-2024,7236.46,USD,H,FALSE
10319,AP00010319,CO02,2024,1,VEND01447,23-09-2024,19-11-2024,12-11-2024,1291.51,USD,H,FALSE
10320,AP00010320,CO02,2024,1,VEND00017,23-09-2024,22-10-2024,14-11-2024,1584.68,USD,H,FALSE
10321,AP00010321,CO03,2024,1,VEND01242,23-09-2024,28-09-2024,11-11-2024,12389.69,USD,H,FALSE
10322,AP00010322,CO02,2024,1,VEND01450,23-09-2024,,15-11-2024,1539.91,USD,H,TRUE
10323,AP00010323,CO03,2024,1,VEND00051,23-09-2024,,14-11-2024,8886.95,USD,H,TRUE
10324,AP00010324,CO03,2024,1,VEND00991,23-09-2024,30-09-2024,10-11-2024,2941.65,USD,H,FALSE
10325,AP00010325,CO03,2024,1,VEND00106,23-09-2024,06-10-2024,17-11-2024,18152.99,USD,H,FALSE
10326,AP00010326,CO01,2024,1,VEND00035,23-09-2024,,10-11-2024,1396.36,USD,H,TRUE
10327,AP00010327,CO03,2024,1,VEND00765,23-09-2024,11-10-2024,20-11-2024,4124.95,USD,H,FALSE
10328,AP00010328,CO02,2024,1,VEND00259,23-09-2024,22-10-2024,12-11-2024,13946.09,USD,H,FALSE
10329,AP00010329,CO01,2024,1,VEND00785,23-09-2024,02-10-2024,15-11-2024,8215.44,USD,H,FALSE
10330,AP00010330,CO03,2024,1,VEND00535,23-09-2024,16-10-2024,24-11-2024,2767.31,USD,H,FALSE
10331,AP00010331,CO03,2024,1,VEND00380,23-09-2024,01-10-2024,21-11-2024,1689.37,USD,H,FALSE
10332,AP00010332,CO01,2024,1,VEND01432,23-09-2024,04-10-2024,11-11-2024,10607.02,USD,H,FALSE
10333,AP00010333,CO01,2024,1,VEND01308,23-09-2024,24-11-2024,23-11-2024,6688.73,USD,H,FALSE
10334,AP00010334,CO02,2024,1,VEND01167,23-09-2024,16-10-2024,18-11-2024,7451.71,USD,H,FALSE
10335,AP00010335,CO01,2024,1,VEND01212,23-09-2024,20-10-2024,20-11-2024,17860.06,USD,H,FALSE
10336,AP00010336,CO02,2024,1,VEND00904,23-09-2024,18-11-2024,17-11-2024,18811.66,USD,H,FALSE
10337,AP00010337,CO02,2024,1,VEND01354,23-09-2024,12-10-2024,13-11-2024,11253.23,USD,H,FALSE
10338,AP00010338,CO02,2024,1,VEND00319,23-09-2024,15-10-2024,20-11-2024,9995.69,USD,H,FALSE
10339,AP00010339,CO02,2024,1,VEND00390,23-09-2024,03-10-2024,20-11-2024,1751.32,USD,H,FALSE
10340,AP00010340,CO01,2024,1,VEND00206,23-09-2024,19-11-2024,10-11-2024,8948.26,USD,H,FALSE
10341,AP00010341,CO01,2024,1,VEND01011,23-09-2024,02-10-2024,14-11-2024,15000.73,USD,H,FALSE
10342,AP00010342,CO01,2024,1,VEND00453,23-09-2024,19-10-2024,11-11-2024,8587.25,USD,H,FALSE
10343,AP00010343,CO01,2024,1,VEND00638,23-09-2024,08-10-2024,27-11-2024,17440.45,USD,H,FALSE
10344,AP00010344,CO03,2024,1,VEND01411,23-09-2024,22-10-2024,19-11-2024,15548.68,USD,H,FALSE
10345,AP00010345,CO02,2024,1,VEND00055,23-09-2024,,19-11-2024,18321.43,USD,H,TRUE
10346,AP00010346,CO02,2024,1,VEND00406,24-09-2024,11-10-2024,14-11-2024,19112.19,USD,H,FALSE
10347,AP00010347,CO01,2024,1,VEND00022,24-09-2024,24-11-2024,20-11-2024,4053.7,USD,H,FALSE
10348,AP00010348,CO02,2024,1,VEND00786,24-09-2024,07-10-2024,14-11-2024,9601.69,USD,H,FALSE
10349,AP00010349,CO01,2024,1,VEND01136,24-09-2024,14-11-2024,10-11-2024,15522.39,USD,H,FALSE
10350,AP00010350,CO03,2024,1,VEND00174,24-09-2024,21-10-2024,09-11-2024,10336.75,USD,H,FALSE
10351,AP00010351,CO02,2024,1,VEND01197,24-09-2024,18-10-2024,15-11-2024,17460.19,USD,H,FALSE
10352,AP00010352,CO01,2024,1,VEND00547,24-09-2024,12-10-2024,25-11-2024,5575.09,USD,H,FALSE
10353,AP00010353,CO01,2024,1,VEND01169,24-09-2024,29-11-2024,21-11-2024,17889.84,USD,H,FALSE
10354,AP00010354,CO01,2024,1,VEND01488,24-09-2024,07-10-2024,24-11-2024,7273.5,USD,H,FALSE
10355,AP00010355,CO02,2024,1,VEND00228,24-09-2024,30-09-2024,15-11-2024,954.06,USD,H,FALSE
10356,AP00010356,CO01,2024,1,VEND01127,24-09-2024,13-10-2024,10-11-2024,14564,USD,H,FALSE
10357,AP00010357,CO02,2024,1,VEND01180,24-09-2024,21-10-2024,21-11-2024,12989.84,USD,H,FALSE
10358,AP00010358,CO02,2024,1,VEND00294,24-09-2024,18-10-2024,18-11-2024,6585.1,USD,H,FALSE
10359,AP00010359,CO03,2024,1,VEND00056,24-09-2024,24-10-2024,10-11-2024,19266.82,USD,H,FALSE
10360,AP00010360,CO03,2024,1,VEND01114,24-09-2024,12-10-2024,18-11-2024,1892.51,USD,H,FALSE
10361,AP00010361,CO01,2024,1,VEND00484,24-09-2024,14-10-2024,09-11-2024,17863.45,USD,H,FALSE
10362,AP00010362,CO03,2024,1,VEND00939,24-09-2024,21-10-2024,18-11-2024,17283.62,USD,H,FALSE
10363,AP00010363,CO02,2024,1,VEND01030,24-09-2024,18-10-2024,12-11-2024,19316.95,USD,H,FALSE
10364,AP00010364,CO01,2024,1,VEND00618,24-09-2024,13-10-2024,16-11-2024,14296.28,USD,H,FALSE
10365,AP00010365,CO03,2024,1,VEND00328,24-09-2024,08-10-2024,11-11-2024,4828.95,USD,H,FALSE
10366,AP00010366,CO02,2024,1,VEND00512,24-09-2024,18-10-2024,25-11-2024,7716.98,USD,H,FALSE
10367,AP00010367,CO02,2024,1,VEND01204,24-09-2024,30-09-2024,10-11-2024,10927.93,USD,H,FALSE
10368,AP00010368,CO01,2024,1,VEND00892,25-09-2024,15-10-2024,16-11-2024,7531.6,USD,H,FALSE
10369,AP00010369,CO01,2024,1,VEND00402,25-09-2024,01-10-2024,14-11-2024,6133.33,USD,H,FALSE
10370,AP00010370,CO01,2024,1,VEND01297,25-09-2024,12-10-2024,10-11-2024,15329.49,USD,H,FALSE
10371,AP00010371,CO01,2024,1,VEND01071,25-09-2024,23-11-2024,18-11-2024,4150.61,USD,H,FALSE
10372,AP00010372,CO01,2024,1,VEND00600,25-09-2024,05-10-2024,22-11-2024,16890.02,USD,H,FALSE
10373,AP00010373,CO02,2024,1,VEND01186,25-09-2024,08-10-2024,22-11-2024,8880.52,USD,H,FALSE
10374,AP00010374,CO03,2024,1,VEND00730,25-09-2024,01-10-2024,20-11-2024,9898.33,USD,H,FALSE
10375,AP00010375,CO02,2024,1,VEND01060,25-09-2024,24-10-2024,23-11-2024,18197.9,USD,H,FALSE
10376,AP00010376,CO02,2024,1,VEND00651,25-09-2024,16-10-2024,18-11-2024,6867.26,USD,H,FALSE
10377,AP00010377,CO01,2024,1,VEND01105,25-09-2024,30-09-2024,10-11-2024,4842.41,USD,H,FALSE
10378,AP00010378,CO01,2024,1,VEND00145,25-09-2024,16-10-2024,16-11-2024,8889.66,USD,H,FALSE
10379,AP00010379,CO01,2024,1,VEND01377,25-09-2024,19-11-2024,15-11-2024,19079.13,USD,H,FALSE
10380,AP00010380,CO02,2024,1,VEND00855,25-09-2024,10-10-2024,13-11-2024,6246.14,USD,H,FALSE
10381,AP00010381,CO01,2024,1,VEND01108,25-09-2024,,21-11-2024,4760.01,USD,H,TRUE
10382,AP00010382,CO02,2024,1,VEND00192,25-09-2024,11-10-2024,23-11-2024,12836.17,USD,H,FALSE
10383,AP00010383,CO02,2024,1,VEND00669,25-09-2024,20-10-2024,11-11-2024,8569.56,USD,H,FALSE
10384,AP00010384,CO02,2024,1,VEND00189,25-09-2024,13-10-2024,18-11-2024,2780.4,USD,H,FALSE
10385,AP00010385,CO01,2024,1,VEND00955,25-09-2024,10-10-2024,21-11-2024,8933.24,USD,H,FALSE
10386,AP00010386,CO03,2024,1,VEND00039,25-09-2024,11-10-2024,17-11-2024,2116.66,USD,H,FALSE
10387,AP00010387,CO01,2024,1,VEND01346,25-09-2024,05-10-2024,16-11-2024,6142.51,USD,H,FALSE
10388,AP00010388,CO02,2024,1,VEND01022,25-09-2024,19-10-2024,17-11-2024,11907.02,USD,H,FALSE
10389,AP00010389,CO02,2024,1,VEND01169,25-09-2024,30-09-2024,14-11-2024,19711.04,USD,H,FALSE
10390,AP00010390,CO01,2024,1,VEND00233,25-09-2024,04-10-2024,12-11-2024,9001.4,USD,H,FALSE
10391,AP00010391,CO02,2024,1,VEND00383,26-09-2024,25-10-2024,16-11-2024,12025.01,USD,H,FALSE
10392,AP00010392,CO02,2024,1,VEND01195,26-09-2024,25-10-2024,19-11-2024,19846.15,USD,H,FALSE
10393,AP00010393,CO01,2024,1,VEND00469,26-09-2024,24-10-2024,18-11-2024,3640.4,USD,H,FALSE
10394,AP00010394,CO03,2024,1,VEND00585,26-09-2024,26-10-2024,11-11-2024,14264.42,USD,H,FALSE
10395,AP00010395,CO02,2024,1,VEND00975,26-09-2024,10-10-2024,20-11-2024,18771.89,USD,H,FALSE
10396,AP00010396,CO01,2024,1,VEND01162,26-09-2024,,23-11-2024,18330.2,USD,H,TRUE
10397,AP00010397,CO02,2024,1,VEND00484,26-09-2024,22-11-2024,12-11-2024,640.84,USD,H,FALSE
10398,AP00010398,CO03,2024,1,VEND00603,26-09-2024,27-11-2024,19-11-2024,14917.69,USD,H,FALSE
10399,AP00010399,CO02,2024,1,VEND01047,26-09-2024,19-10-2024,28-11-2024,15365.78,USD,H,FALSE
10400,AP00010400,CO02,2024,1,VEND01261,26-09-2024,24-10-2024,19-11-2024,12984.45,USD,H,FALSE
10401,AP00010401,CO03,2024,1,VEND00375,26-09-2024,05-10-2024,10-11-2024,14043.69,USD,H,FALSE
10402,AP00010402,CO03,2024,1,VEND00089,26-09-2024,22-10-2024,19-11-2024,6126.82,USD,H,FALSE
10403,AP00010403,CO03,2024,1,VEND00998,26-09-2024,16-10-2024,20-11-2024,15553.88,USD,H,FALSE
10404,AP00010404,CO02,2024,1,VEND01377,26-09-2024,20-10-2024,17-11-2024,14523.93,USD,H,FALSE
10405,AP00010405,CO03,2024,1,VEND00913,26-09-2024,02-10-2024,19-11-2024,7094.21,USD,H,FALSE
10406,AP00010406,CO03,2024,1,VEND00636,26-09-2024,20-10-2024,21-11-2024,686.11,USD,H,FALSE
10407,AP00010407,CO01,2024,1,VEND01124,26-09-2024,09-10-2024,12-11-2024,10791.46,USD,H,FALSE
10408,AP00010408,CO02,2024,1,VEND00123,26-09-2024,,17-11-2024,3440.37,USD,H,TRUE
10409,AP00010409,CO01,2024,1,VEND00094,26-09-2024,19-11-2024,13-11-2024,6309.91,USD,H,FALSE
10410,AP00010410,CO01,2024,1,VEND01049,26-09-2024,12-10-2024,17-11-2024,461.33,USD,H,FALSE
10411,AP00010411,CO02,2024,1,VEND01204,26-09-2024,,22-11-2024,13134.1,USD,H,TRUE
10412,AP00010412,CO02,2024,1,VEND00209,26-09-2024,10-10-2024,20-11-2024,2710.4,USD,H,FALSE
10413,AP00010413,CO02,2024,1,VEND00052,26-09-2024,18-11-2024,13-11-2024,14276.79,USD,H,FALSE
10414,AP00010414,CO02,2024,1,VEND00215,26-09-2024,,25-11-2024,16888.4,USD,H,TRUE
10415,AP00010415,CO03,2024,1,VEND01380,26-09-2024,23-10-2024,11-11-2024,11526.64,USD,H,FALSE
10416,AP00010416,CO02,2024,1,VEND00889,26-09-2024,,21-11-2024,9154.36,USD,H,TRUE
10417,AP00010417,CO03,2024,1,VEND00355,26-09-2024,19-10-2024,17-11-2024,9056.48,USD,H,FALSE
10418,AP00010418,CO01,2024,1,VEND00729,26-09-2024,09-10-2024,18-11-2024,9716.49,USD,H,FALSE
10419,AP00010419,CO01,2024,1,VEND00572,26-09-2024,11-10-2024,13-11-2024,18323.65,USD,H,FALSE
10420,AP00010420,CO02,2024,1,VEND01117,27-09-2024,18-10-2024,22-11-2024,1807.39,USD,H,FALSE
10421,AP00010421,CO02,2024,1,VEND00790,27-09-2024,11-10-2024,24-11-2024,2324.88,USD,H,FALSE
10422,AP00010422,CO02,2024,1,VEND00812,27-09-2024,25-10-2024,22-11-2024,17976.31,USD,H,FALSE
10423,AP00010423,CO01,2024,1,VEND00409,27-09-2024,07-10-2024,17-11-2024,19598.92,USD,H,FALSE
10424,AP00010424,CO01,2024,1,VEND00713,27-09-2024,23-10-2024,24-11-2024,4028.07,USD,H,FALSE
10425,AP00010425,CO03,2024,1,VEND01267,27-09-2024,22-10-2024,13-11-2024,14727.42,USD,H,FALSE
10426,AP00010426,CO02,2024,1,VEND01269,27-09-2024,05-10-2024,20-11-2024,2386.65,USD,H,FALSE
10427,AP00010427,CO03,2024,1,VEND00966,27-09-2024,03-10-2024,23-11-2024,8085.99,USD,H,FALSE
10428,AP00010428,CO03,2024,1,VEND00845,27-09-2024,06-10-2024,22-11-2024,18566.21,USD,H,FALSE
10429,AP00010429,CO03,2024,1,VEND01006,27-09-2024,02-12-2024,23-11-2024,19535.1,USD,H,FALSE
10430,AP00010430,CO03,2024,1,VEND00346,27-09-2024,,16-11-2024,14174.21,USD,H,TRUE
10431,AP00010431,CO01,2024,1,VEND01459,27-09-2024,10-10-2024,27-11-2024,19546.26,USD,H,FALSE
10432,AP00010432,CO03,2024,1,VEND00917,27-09-2024,21-10-2024,21-11-2024,14692.53,USD,H,FALSE
10433,AP00010433,CO02,2024,1,VEND00864,27-09-2024,26-10-2024,13-11-2024,3995.99,USD,H,FALSE
10434,AP00010434,CO03,2024,1,VEND00811,27-09-2024,09-10-2024,22-11-2024,8820.89,USD,H,FALSE
10435,AP00010435,CO03,2024,1,VEND01124,27-09-2024,05-10-2024,19-11-2024,3112.25,USD,H,FALSE
10436,AP00010436,CO02,2024,1,VEND01419,27-09-2024,27-10-2024,27-11-2024,9945.35,USD,H,FALSE
10437,AP00010437,CO01,2024,1,VEND01079,27-09-2024,10-10-2024,13-11-2024,15067.6,USD,H,FALSE
10438,AP00010438,CO03,2024,1,VEND00779,27-09-2024,23-10-2024,23-11-2024,7532.46,USD,H,FALSE
10439,AP00010439,CO02,2024,1,VEND01106,27-09-2024,06-10-2024,26-11-2024,18911.16,USD,H,FALSE
10440,AP00010440,CO01,2024,1,VEND00897,27-09-2024,04-10-2024,16-11-2024,14708.77,USD,H,FALSE
10441,AP00010441,CO03,2024,1,VEND00819,27-09-2024,11-10-2024,19-11-2024,3575.59,USD,H,FALSE
10442,AP00010442,CO02,2024,1,VEND00396,27-09-2024,03-10-2024,21-11-2024,11453.97,USD,H,FALSE
10443,AP00010443,CO01,2024,1,VEND01250,27-09-2024,23-11-2024,19-11-2024,15680.62,USD,H,FALSE
10444,AP00010444,CO03,2024,1,VEND00551,27-09-2024,17-10-2024,22-11-2024,13828.04,USD,H,FALSE
10445,AP00010445,CO02,2024,1,VEND01470,27-09-2024,26-11-2024,23-11-2024,17889.27,USD,H,FALSE
10446,AP00010446,CO03,2024,1,VEND00553,27-09-2024,03-10-2024,29-11-2024,19954.64,USD,H,FALSE
10447,AP00010447,CO02,2024,1,VEND00157,27-09-2024,18-10-2024,26-11-2024,1307.91,USD,H,FALSE
10448,AP00010448,CO03,2024,1,VEND00580,27-09-2024,08-10-2024,27-11-2024,7613.45,USD,H,FALSE
10449,AP00010449,CO03,2024,1,VEND00438,27-09-2024,25-10-2024,28-11-2024,1460.77,USD,H,FALSE
10450,AP00010450,CO03,2024,1,VEND00217,28-09-2024,,13-11-2024,11937.52,USD,H,TRUE
10451,AP00010451,CO01,2024,1,VEND01312,28-09-2024,23-10-2024,27-11-2024,9324.11,USD,H,FALSE
10452,AP00010452,CO01,2024,1,VEND00723,28-09-2024,08-10-2024,17-11-2024,10656.55,USD,H,FALSE
10453,AP00010453,CO03,2024,1,VEND00330,28-09-2024,20-10-2024,16-11-2024,15404.92,USD,H,FALSE
10454,AP00010454,CO03,2024,1,VEND00453,28-09-2024,20-10-2024,25-11-2024,15435.72,USD,H,FALSE
10455,AP00010455,CO02,2024,1,VEND00222,29-09-2024,19-10-2024,29-11-2024,5340.64,USD,H,FALSE
10456,AP00010456,CO01,2024,1,VEND01413,29-09-2024,23-10-2024,25-11-2024,7967.38,USD,H,FALSE
10457,AP00010457,CO01,2024,1,VEND00189,29-09-2024,25-10-2024,21-11-2024,10018.48,USD,H,FALSE
10458,AP00010458,CO03,2024,1,VEND00689,29-09-2024,29-11-2024,26-11-2024,3768,USD,H,FALSE
10459,AP00010459,CO03,2024,1,VEND00077,30-09-2024,05-12-2024,27-11-2024,12876.79,USD,H,FALSE
10460,AP00010460,CO02,2024,1,VEND00618,30-09-2024,17-10-2024,20-11-2024,6066.51,USD,H,FALSE
10461,AP00010461,CO03,2024,1,VEND00556,30-09-2024,25-10-2024,30-11-2024,1434.08,USD,H,FALSE
10462,AP00010462,CO03,2024,1,VEND00642,30-09-2024,17-10-2024,18-11-2024,4354.63,USD,H,FALSE
10463,AP00010463,CO01,2024,1,VEND00681,30-09-2024,14-10-2024,22-11-2024,16310.53,USD,H,FALSE
10464,AP00010464,CO01,2024,1,VEND00232,30-09-2024,07-10-2024,28-11-2024,19660.53,USD,H,FALSE
10465,AP00010465,CO01,2024,1,VEND01428,30-09-2024,05-10-2024,22-11-2024,5305.3,USD,H,FALSE
