customer_id,customer_name,customer_tier,payment_terms
CUST-04379,Thompson-Mueller,C,NET30
CUST-04380,Bean LLC,B,NET30
CUST-04381,"Gonzalez, Mccullough and Gomez",C,NET30
CUST-04382,Chandler-Harrell,C,NET30
CUST-04383,Miller Group,A,NET30
CUST-04384,"Russell, Castro and Guerrero",B,NET30
CUST-04385,Robinson-Cooper,B,NET60
CUST-04386,Rodriguez-Crawford,B,NET30
CUST-04387,Gray-Frederick,A,NET30
CUST-04388,"Swanson, Callahan and Rios",C,NET30
CUST-04389,Myers PLC,C,NET60
CUST-04390,Ross-Harrison,A,NET30
CUST-04391,Price-Willis,C,NET30
CUST-04392,Deleon-Watson,C,NET60
CUST-04393,Thomas Ltd,C,NET30
CUST-04394,"Fuller, Reyes and Roberts",B,NET30
CUST-04395,"Fisher, Whitaker and Romero",A,NET30
CUST-04396,"Riggs, Sampson and Mitchell",B,NET30
CUST-04397,Smith PLC,C,NET30
CUST-04398,Acosta Ltd,C,NET30
CUST-04399,Parrish-Oliver,B,NET45
CUST-04400,Hodges PLC,C,NET45
CUST-04401,Robinson Ltd,C,NET60
CUST-04402,Gallagher PLC,C,NET30
CUST-04403,"Harrison, Bonilla and Hill",C,NET30
CUST-04404,"Martin, Chang and Green",B,NET30
CUST-04405,Johnson LLC,C,NET60
CUST-04406,Lynch Inc,C,NET30
CUST-04407,Cabrera-Perez,C,NET30
CUST-04408,Kelly-Delacruz,B,NET30
CUST-04409,Shaw PLC,A,NET45
CUST-04410,Newman-Ramirez,B,NET30
CUST-04411,Moore PLC,C,NET45
CUST-04412,Reed and Sons,A,NET45
CUST-04413,Rogers-Wilson,B,NET30
CUST-04414,Castro LLC,A,NET30
CUST-04415,Obrien Group,B,NET30
CUST-04416,"Carroll, Douglas and Johnson",B,NET30
CUST-04417,Campbell and Sons,C,NET30
CUST-04418,Vaughan LLC,B,NET30
CUST-04419,"Larson, Gallegos and Gillespie",C,NET60
CUST-04420,"Erickson, Khan and Clark",C,NET45
CUST-04421,Moore Group,B,NET30
CUST-04422,Petersen-Shields,C,NET30
CUST-04423,Wilson-Butler,B,NET30
CUST-04424,Green LLC,A,NET30
CUST-04425,Guerra-Aguilar,C,NET60
CUST-04426,Howell-Schultz,B,NET30
CUST-04427,Walker-Brown,A,NET60
CUST-04428,"Byrd, Keller and Walker",A,NET60
CUST-04429,"Berry, Zimmerman and Porter",A,NET30
CUST-04430,Johnson PLC,B,NET30
CUST-04431,"Jimenez, Palmer and Cantrell",A,NET30
CUST-04432,Martin-Mcpherson,C,NET30
CUST-04433,Martinez-Young,C,NET30
CUST-04434,Carlson PLC,A,NET30
CUST-04435,Benitez LLC,A,NET30
CUST-04436,Williams-Weeks,A,NET30
CUST-04437,"Flores, Warner and Hawkins",A,NET30
CUST-04438,"Obrien, Brown and Johnson",C,NET30
CUST-04439,Oconnor-Brown,C,NET30
CUST-04440,Hensley-Stuart,B,NET45
CUST-04441,"Harmon, Meza and Berry",C,NET30
CUST-04442,Foster PLC,A,NET30
CUST-04443,Vang-Spencer,A,NET30
CUST-04444,"Mejia, Stewart and Levy",C,NET30
CUST-04445,"Tucker, Kelley and Rosales",C,NET30
CUST-04446,"Lopez, Davis and Mcintyre",A,NET60
CUST-04447,Nicholson LLC,C,NET30
CUST-04448,Rivera-Porter,B,NET30
CUST-04449,Johnson PLC,C,NET30
CUST-04450,Wells Ltd,A,NET30
CUST-04451,"Cherry, Howell and Hines",C,NET30
CUST-04452,"Willis, Choi and Vance",B,NET30
CUST-04453,Jacobson Inc,B,NET60
CUST-04454,Hess PLC,C,NET30
CUST-04455,"Taylor, Mullins and Jacobs",C,NET30
CUST-04456,Rios-Calderon,C,NET30
CUST-04457,"Brown, Taylor and Horton",C,NET30
CUST-04458,Bishop Group,C,NET30
CUST-04459,Peterson-Jordan,C,NET30
CUST-04460,Brown-Scott,C,NET45
CUST-04461,Kim and Sons,A,NET45
CUST-04462,Martinez Ltd,A,NET30
CUST-04463,Flores-Wilson,C,NET30
CUST-04464,Chen-Rosales,C,NET30
CUST-04465,Horne Inc,A,NET30
CUST-04466,Watts-Levy,B,NET30
CUST-04467,"Lawson, Baker and Phillips",B,NET30
CUST-04468,"Ward, Goodman and Simmons",C,NET60
CUST-04469,Armstrong Group,C,NET60
CUST-04470,"Gonzalez, Wheeler and Osborne",B,NET30
CUST-04471,Benitez-Fernandez,A,NET30
CUST-04472,Williams-Liu,C,NET30
CUST-04473,Pittman-Farley,A,NET30
CUST-04474,May-Gillespie,C,NET45
CUST-04475,Williams-Chapman,C,NET30
CUST-04476,Reed-Mccall,B,NET30
CUST-04477,"Mckee, Byrd and Romero",A,NET30
CUST-04478,Leonard-Mccoy,C,NET60
CUST-04479,Ali Group,C,NET30
CUST-04480,"Lewis, Ferguson and Doyle",C,NET60
CUST-04481,"Hopkins, Cabrera and Ramirez",C,NET30
CUST-04482,"Carter, Barnes and Mcdowell",C,NET30
CUST-04483,Scott Inc,B,NET30
CUST-04484,Taylor Inc,A,NET30
CUST-04485,Bowers Group,B,NET30
CUST-04486,Stone LLC,C,NET30
CUST-04487,Yoder Ltd,A,NET60
CUST-04488,Washington Ltd,C,NET60
CUST-04489,Brooks PLC,C,NET45
CUST-04490,Lamb and Sons,C,NET30
CUST-04491,Reyes PLC,C,NET30
CUST-04492,"Williams, Boyer and Wilson",B,NET45
CUST-04493,Sanchez-Parker,B,NET30
CUST-04494,Collins-Torres,B,NET30
CUST-04495,"Johnson, Douglas and Molina",B,NET45
CUST-04496,"Miller, Austin and Orozco",C,NET30
CUST-04497,"Lambert, Davis and Williams",C,NET30
CUST-04498,"Bean, Yoder and Gonzalez",B,NET30
CUST-04499,Floyd Ltd,B,NET45
CUST-04500,Allen PLC,B,NET30
CUST-04501,"Payne, Guzman and Castillo",C,NET60
CUST-04502,Nixon Inc,C,NET30
CUST-04503,"Stevens, Hill and Perry",A,NET30
CUST-04504,"Harrell, Jones and Jones",B,NET45
CUST-04505,"Conrad, Stephenson and Clark",B,NET30
CUST-04506,Saunders-Gutierrez,C,NET30
CUST-04507,"Martin, Glass and Johnson",B,NET30
CUST-04508,"Harris, Cohen and Walker",B,NET30
CUST-04509,"Simon, Williams and Farrell",C,NET30
CUST-04510,Smith and Sons,C,NET45
CUST-04511,Davenport-James,C,NET30
CUST-04512,Gonzales-Mccoy,B,NET30
CUST-04513,"Luna, Phillips and Ryan",C,NET30
CUST-04514,Herrera-Martin,A,NET30
CUST-04515,"Underwood, Marshall and Schmidt",A,NET45
CUST-04516,Russell-Price,B,NET30
CUST-04517,Bryant Ltd,B,NET30
CUST-04518,Santos Ltd,C,NET60
CUST-04519,Bowers-Huff,B,NET30
CUST-04520,Cook Inc,C,NET45
CUST-04521,Duran and Sons,B,NET30
CUST-04522,"Peterson, Burgess and Andrews",B,NET30
CUST-04523,"Robbins, Stewart and Jones",B,NET30
CUST-04524,Reed and Sons,C,NET30
CUST-04525,"Williams, Holt and Myers",B,NET30
CUST-04526,Lynch-Miller,B,NET30
CUST-04527,Green-Foster,A,NET30
CUST-04528,Villanueva-Taylor,B,NET45
CUST-04529,Weber Group,C,NET45
CUST-04530,"Villa, Prince and Daniels",B,NET30
CUST-04531,Ford-Perez,A,NET30
CUST-04532,Melendez Inc,C,NET30
CUST-04533,Page Ltd,C,NET30
CUST-04534,Perry LLC,C,NET30
CUST-04535,King Group,C,NET30
CUST-04536,Carlson-Davies,C,NET30
CUST-04537,Chavez and Sons,A,NET30
CUST-04538,"Schaefer, Acosta and Hall",A,NET30
CUST-04539,Montes-Rose,A,NET30
CUST-04540,"Hooper, Mills and Browning",B,NET30
CUST-04541,Rodriguez and Sons,A,NET30
CUST-04542,"Zimmerman, Greene and Williams",B,NET30
CUST-04543,"Harris, Russell and Gomez",B,NET45
CUST-04544,Gonzalez-Sharp,C,NET30
CUST-04545,"Chavez, Knight and Terrell",C,NET30
CUST-04546,Wiggins Group,B,NET30
CUST-04547,King Ltd,C,NET45
CUST-04548,Cochran-Henry,C,NET30
CUST-04549,Zhang Group,C,NET30
CUST-04550,Carr Inc,C,NET30
CUST-04551,"Thomas, Bell and Reed",C,NET45
CUST-04552,Thompson-Perez,C,NET30
CUST-04553,Mann Group,A,NET60
CUST-04554,"Lee, Hernandez and Gray",B,NET30
CUST-04555,Oliver Group,C,NET60
CUST-04556,Kennedy Inc,C,NET30
CUST-04557,Lopez-Romero,B,NET45
CUST-04558,"Atkins, Baker and Mendoza",B,NET45
CUST-04559,"Fowler, Frazier and Reed",C,NET30
CUST-04560,Norman and Sons,C,NET45
CUST-04561,Knapp and Sons,B,NET30
CUST-04562,"Riley, Jackson and Hopkins",C,NET30
CUST-04563,Summers LLC,C,NET45
CUST-04564,Lara LLC,A,NET30
CUST-04565,"Garrett, Miller and Carlson",B,NET45
CUST-04566,Potter-Gentry,B,NET30
CUST-04567,"Rangel, Martinez and Spencer",C,NET60
CUST-04568,Schneider-Perez,B,NET30
CUST-04569,"Hernandez, Lynch and Krueger",C,NET30
CUST-04570,"Martin, Wagner and Brown",C,NET30
CUST-04571,Willis-Moran,C,NET45
CUST-04572,Brown LLC,C,NET30
CUST-04573,"Stafford, Ellis and Avery",B,NET60
CUST-04574,Riddle-Obrien,C,NET30
CUST-04575,Moody-Hayes,B,NET45
CUST-04576,Parker PLC,A,NET30
CUST-04577,Hall-Doyle,C,NET45
CUST-04578,Schmidt Group,C,NET30
CUST-04579,Ramirez PLC,B,NET30
CUST-04580,Hall-Spencer,B,NET30
CUST-04581,"Beard, Miller and Andrews",C,NET60
CUST-04582,Cunningham-Anderson,B,NET30
CUST-04583,Thomas-Lam,C,NET30
CUST-04584,"Carter, Williams and Collins",A,NET30
CUST-04585,Williamson Inc,C,NET30
CUST-04586,"Ho, Weiss and Miles",A,NET30
CUST-04587,Rogers Ltd,C,NET30
CUST-04588,"Schultz, Norris and Smith",C,NET30
CUST-04589,Cooke-Arias,B,NET60
CUST-04590,Brown and Sons,B,NET30
CUST-04591,Allen and Sons,C,NET60
CUST-04592,Butler Inc,B,NET60
CUST-04593,Williams-Cohen,C,NET30
CUST-04594,King and Sons,C,NET30
CUST-04595,Conway Ltd,B,NET30
CUST-04596,"Koch, Macias and Parks",A,NET45
CUST-04597,Miller-Martinez,C,NET30
CUST-04598,"Phillips, Wilson and Randall",C,NET30
CUST-04599,"Anthony, Taylor and Lee",A,NET30
CUST-04600,Austin Ltd,C,NET30
CUST-04601,Walton and Sons,B,NET30
CUST-04602,Riley and Sons,C,NET30
CUST-04603,Thomas-Hendricks,C,NET45
CUST-04604,Bowman-Carpenter,C,NET60
CUST-04605,"Dunn, Davis and Livingston",C,NET30
CUST-04606,Grant Ltd,C,NET30
CUST-04607,Cruz Inc,B,NET45
CUST-04608,"Galvan, Martinez and Williams",B,NET60
CUST-04609,"Johnson, Wagner and Parker",C,NET60
CUST-04610,Herrera LLC,A,NET30
CUST-04611,"Adams, Olson and Barrett",A,NET45
CUST-04612,Lawrence LLC,C,NET60
CUST-04613,"Roberts, Martin and Garcia",B,NET45
CUST-04614,Dalton LLC,C,NET30
CUST-04615,Nolan-Sutton,A,NET30
CUST-04616,Barker-Schneider,A,NET30
CUST-04617,Williams-Davis,C,NET30
CUST-04618,Hernandez-Boyd,A,NET30
CUST-04619,Frey-Acevedo,C,NET60
CUST-04620,Roy-Oliver,B,NET45
CUST-04621,Brown-Jackson,A,NET30
CUST-04622,Graham Group,A,NET60
CUST-04623,Adams-Salazar,C,NET30
CUST-04624,Smith-Le,B,NET45
CUST-04625,Martinez-Gregory,B,NET60
CUST-04626,"Richards, Jimenez and Wilson",C,NET30
CUST-04627,"Oliver, Thomas and Garcia",A,NET30
CUST-04628,Reeves Inc,A,NET45
CUST-04629,Fowler-Hogan,C,NET30
CUST-04630,Smith-James,A,NET45
CUST-04631,Harris PLC,C,NET30
CUST-04632,White Ltd,B,NET30
CUST-04633,"Chung, Gardner and Vance",A,NET45
CUST-04634,Estrada-Hall,A,NET30
CUST-04635,Bennett Ltd,C,NET30
CUST-04636,Gonzalez-Garza,B,NET30
CUST-04637,Davis and Sons,A,NET60
CUST-04638,Dorsey Inc,C,NET30
CUST-04639,Wilson-Burch,C,NET60
CUST-04640,Flores Inc,A,NET30
CUST-04641,Moore-Jones,B,NET30
CUST-04642,"Adams, Morris and Wallace",B,NET30
CUST-04643,"Torres, Allen and Rodriguez",C,NET30
CUST-04644,Castaneda Inc,B,NET30
CUST-04645,Jones and Sons,C,NET30
CUST-04646,Harrison-Romero,C,NET45
CUST-04647,Townsend LLC,C,NET45
CUST-04648,York LLC,C,NET30
CUST-04649,"Morales, Flores and Foster",C,NET30
CUST-04650,"Garcia, Goodman and Wells",B,NET30
CUST-04651,Robinson-Parsons,A,NET30
CUST-04652,Hawkins LLC,A,NET60
CUST-04653,Butler-Jackson,A,NET30
CUST-04654,Green LLC,B,NET45
CUST-04655,White LLC,C,NET30
CUST-04656,Massey-Murphy,C,NET30
CUST-04657,Kim and Sons,C,NET60
CUST-04658,Henderson Ltd,C,NET30
CUST-04659,"Cameron, Mayo and Wheeler",B,NET30
CUST-04660,"Frey, Alvarez and Warren",C,NET30
CUST-04661,"Duffy, Gonzalez and Ryan",C,NET30
CUST-04662,Chang Group,B,NET30
CUST-04663,Roberts Inc,C,NET45
CUST-04664,Jarvis-Cooper,B,NET45
CUST-04665,"Fuentes, Cole and Jones",C,NET45
CUST-04666,"Rice, Kim and Lopez",C,NET30
CUST-04667,Lopez PLC,B,NET30
CUST-04668,Parks-Zuniga,C,NET60
CUST-04669,"Nichols, Blair and Patterson",C,NET45
CUST-04670,"Graham, Miranda and Potter",A,NET30
CUST-04671,"Price, Harmon and Tucker",B,NET30
CUST-04672,Nguyen-Wiggins,C,NET30
CUST-04673,"Ross, House and Strickland",C,NET60
CUST-04674,"Andrews, Gonzalez and Holder",B,NET60
CUST-04675,"Turner, Carey and Williams",C,NET30
CUST-04676,"Barrera, Schaefer and Richardson",A,NET30
CUST-04677,Henry PLC,C,NET30
CUST-04678,Sullivan-Hill,B,NET30
CUST-04679,Ward-Harris,C,NET30
CUST-04680,Johnson-Rodriguez,B,NET45
CUST-04681,"Rodriguez, Roach and Ruiz",C,NET45
CUST-04682,"Jones, Torres and Sherman",B,NET30
CUST-04683,"Hamilton, Jackson and Rice",C,NET30
CUST-04684,"Kennedy, Lowe and Marshall",B,NET30
CUST-04685,Palmer-Stone,C,NET30
CUST-04686,"Klein, Hunter and Kim",C,NET45
CUST-04687,Clark PLC,C,NET45
CUST-04688,"Young, Stewart and Jones",B,NET45
CUST-04689,Velez-Pineda,B,NET30
CUST-04690,Martin Group,C,NET30
CUST-04691,Tucker Ltd,C,NET45
CUST-04692,"Morris, Thomas and Brown",C,NET45
CUST-04693,Woodard LLC,A,NET30
CUST-04694,Reynolds-Young,A,NET30
CUST-04695,Cole-Hansen,C,NET30
CUST-04696,"Cameron, Castillo and Guerrero",B,NET45
CUST-04697,Roberts-Oneill,B,NET30
CUST-04698,Luna-Wilcox,B,NET45
CUST-04699,Thompson-Stevenson,C,NET45
CUST-04700,"Mccullough, Cooley and Morrison",B,NET30
CUST-04701,"Cardenas, West and Schmidt",A,NET30
CUST-04702,Carroll Group,C,NET45
CUST-04703,Small and Sons,C,NET30
CUST-04704,Saunders PLC,B,NET45
CUST-04705,Morales-Beasley,C,NET30
CUST-04706,Cobb-Garcia,C,NET30
CUST-04707,Wallace-Moreno,B,NET60
CUST-04708,Boone-Jones,A,NET30
CUST-04709,"Riggs, Montes and Morris",A,NET45
CUST-04710,"Hood, Norris and Wang",C,NET30
CUST-04711,"Floyd, Kelley and Stanton",B,NET30
CUST-04712,Walker-Davis,C,NET30
CUST-04713,Wise-Cooper,B,NET30
CUST-04714,Delacruz-Lopez,A,NET30
CUST-04715,Smith-Duke,C,NET30
CUST-04716,Martinez and Sons,B,NET30
CUST-04717,"Cohen, Lewis and Hensley",C,NET60
CUST-04718,Romero LLC,A,NET30
CUST-04719,Martinez-Hernandez,C,NET30
CUST-04720,Beasley-Carter,C,NET30
CUST-04721,Odonnell Ltd,A,NET30
CUST-04722,Moore LLC,A,NET45
CUST-04723,"Henry, Hernandez and Kaiser",A,NET30
CUST-04724,Crane Group,B,NET30
CUST-04725,"Peters, Green and Hill",C,NET30
CUST-04726,Smith-Jones,B,NET30
CUST-04727,Hampton-Paul,A,NET30
CUST-04728,Cook-Washington,C,NET30
CUST-04729,"Cox, Tyler and Thomas",C,NET30
CUST-04730,Young PLC,A,NET60
CUST-04731,"Taylor, Wallace and Grant",B,NET30
CUST-04732,"Gonzalez, Wilcox and Scott",B,NET45
CUST-04733,Rocha-Walker,A,NET30
CUST-04734,Schmidt-Carrillo,C,NET30
CUST-04735,Wilson-Austin,B,NET30
CUST-04736,"Wilkins, Harris and Quinn",C,NET60
CUST-04737,Gomez-Lang,C,NET30
CUST-04738,Castillo LLC,C,NET30
CUST-04739,"Garrett, Bowman and Thomas",C,NET30
CUST-04740,Miller Ltd,C,NET30
CUST-04741,Montgomery-Dodson,C,NET30
CUST-04742,Carter-Moore,B,NET30
CUST-04743,Holmes PLC,B,NET30
CUST-04744,Lane Inc,A,NET45
CUST-04745,Carter-Stewart,A,NET45
CUST-04746,Conway-Hernandez,C,NET30
CUST-04747,"Robinson, Ross and Lawrence",C,NET30
CUST-04748,Garcia-Thompson,C,NET60
CUST-04749,Miller PLC,B,NET30
CUST-04750,Mitchell PLC,B,NET45
CUST-04751,Thomas-Weber,A,NET30
CUST-04752,"Davis, Morse and Hernandez",B,NET30
CUST-04753,Hernandez LLC,C,NET30
CUST-04754,White Group,B,NET45
CUST-04755,"Edwards, Callahan and Francis",A,NET30
CUST-04756,Sanchez-Williams,C,NET45
CUST-04757,Nelson-Walker,B,NET30
CUST-04758,Kelly-Richardson,C,NET45
CUST-04759,Stanley Ltd,C,NET45
CUST-04760,Mccullough PLC,C,NET30
CUST-04761,"James, Lamb and Savage",A,NET45
CUST-04762,Dawson PLC,A,NET30
CUST-04763,"Stephens, Rivera and Johnson",B,NET30
CUST-04764,Avila-Pollard,A,NET60
CUST-04765,Arias Ltd,B,NET30
CUST-04766,Flores-Hernandez,C,NET30
CUST-04767,"Johnson, Wilson and Thomas",A,NET30
CUST-04768,"Jones, Davis and Adams",B,NET30
CUST-04769,"Leblanc, Watson and Robbins",C,NET30
CUST-04770,"Heath, Villa and Cohen",C,NET45
CUST-04771,Wallace Ltd,A,NET30
CUST-04772,Lewis Group,B,NET45
CUST-04773,"Miller, Nelson and Sellers",B,NET30
CUST-04774,"Anderson, Lawrence and Wagner",A,NET30
CUST-04775,"Grant, Edwards and Cox",B,NET45
CUST-04776,Diaz LLC,B,NET30
CUST-04777,Rodriguez-Malone,B,NET60
CUST-04778,Gibson-Lloyd,B,NET30
CUST-04779,Sanchez PLC,A,NET30
CUST-04780,Jones-Ashley,C,NET30
CUST-04781,"Guerrero, Rhodes and Riley",C,NET30
CUST-04782,"Harris, Gonzalez and Gibson",B,NET30
CUST-04783,Chang and Sons,A,NET30
CUST-04784,Cruz-Perez,B,NET60
CUST-04785,Galvan PLC,B,NET45
CUST-04786,Sheppard Ltd,C,NET60
CUST-04787,Hansen Group,C,NET30
CUST-04788,Robinson-Luna,A,NET45
CUST-04789,Graham-Coleman,C,NET30
CUST-04790,"Robinson, Perez and Turner",C,NET30
CUST-04791,Ramsey-Serrano,C,NET45
CUST-04792,Berry-Dalton,A,NET30
CUST-04793,Cordova-Jones,C,NET30
CUST-04794,Williams-Williams,C,NET30
CUST-04795,Mendez Group,C,NET30
CUST-04796,"Taylor, Livingston and Edwards",C,NET60
CUST-04797,"Thompson, English and Guerrero",C,NET30
CUST-04798,Barton-Bennett,C,NET30
CUST-04799,Perry Ltd,C,NET30
CUST-04800,Zhang Group,B,NET45
CUST-04801,Hansen-Conner,C,NET30
CUST-04802,"Wilson, Collins and Bradley",C,NET30
CUST-04803,Brown Ltd,B,NET30
CUST-04804,Wagner-Crane,C,NET30
CUST-04805,Mccarty PLC,B,NET30
CUST-04806,Jackson PLC,B,NET30
CUST-04807,"Davenport, Roberts and Goodwin",C,NET30
CUST-04808,Wilson Group,C,NET30
CUST-04809,"Wright, Palmer and Rowe",B,NET30
CUST-04810,"Huang, Arnold and Serrano",C,NET30
CUST-04811,Williams PLC,B,NET30
CUST-04812,Jones Inc,C,NET60
CUST-04813,Robinson and Sons,C,NET30
CUST-04814,Hernandez Group,B,NET30
CUST-04815,Cole LLC,C,NET30
CUST-04816,Evans LLC,C,NET45
CUST-04817,"Harrington, Bradley and Bennett",B,NET30
CUST-04818,Gonzales Ltd,C,NET60
CUST-04819,"Ray, Beard and Walker",C,NET30
CUST-04820,Coleman PLC,C,NET60
CUST-04821,Morrow Ltd,A,NET30
CUST-04822,Manning-Blankenship,B,NET60
CUST-04823,"Hardin, Roberts and Mcintosh",B,NET30
CUST-04824,Moore and Sons,A,NET30
CUST-04825,Hall Group,B,NET30
CUST-04826,"Watkins, Hughes and Clark",A,NET30
CUST-04827,Caldwell-Fleming,C,NET30
CUST-04828,Johnson-Ballard,C,NET60
CUST-04829,"Petty, Morris and Schaefer",C,NET45
CUST-04830,Singh LLC,C,NET30
CUST-04831,Butler-Sweeney,B,NET30
CUST-04832,Odom-Clark,B,NET30
CUST-04833,Mills-Browning,C,NET30
CUST-04834,Clark Inc,C,NET30
CUST-04835,Nguyen Group,C,NET30
CUST-04836,"Hamilton, Robinson and Shelton",C,NET30
CUST-04837,Sweeney PLC,C,NET30
CUST-04838,"Clements, Reed and Bennett",B,NET30
CUST-04839,Mccoy and Sons,A,NET30
CUST-04840,Garcia LLC,C,NET45
CUST-04841,"Fox, Soto and Ward",B,NET45
CUST-04842,"Farmer, Garcia and Clark",B,NET45
CUST-04843,"Elliott, Richardson and Reed",C,NET30
CUST-04844,White and Sons,C,NET60
CUST-04845,Campbell and Sons,C,NET30
CUST-04846,Hoffman Group,B,NET30
CUST-04847,"Fisher, Hernandez and Spencer",C,NET30
CUST-04848,Diaz Ltd,C,NET30
CUST-04849,Campbell LLC,C,NET30
CUST-04850,Garcia PLC,B,NET30
CUST-04851,White-Jones,B,NET45
CUST-04852,Evans-Snyder,B,NET30
CUST-04853,"Lewis, Kirk and Hall",A,NET60
CUST-04854,Clark-Neal,C,NET60
CUST-04855,"Mccoy, Murray and Wilkerson",A,NET45
CUST-04856,Carlson-Taylor,A,NET30
CUST-04857,Saunders PLC,C,NET30
CUST-04858,"Ortega, Miller and White",A,NET30
CUST-04859,Miller-Smith,B,NET30
CUST-04860,Bennett-Long,A,NET30
CUST-04861,Buchanan-Wheeler,C,NET30
CUST-04862,Beasley-Coleman,C,NET30
CUST-04863,Reyes and Sons,C,NET60
CUST-04864,"Hall, Livingston and Chavez",B,NET30
CUST-04865,"Griffith, Carter and Figueroa",A,NET30
CUST-04866,Riggs PLC,C,NET30
CUST-04867,Farley LLC,B,NET45
CUST-04868,Lewis Inc,C,NET30
CUST-04869,Williams Group,B,NET30
CUST-04870,Hart-Holmes,A,NET30
CUST-04871,"Jones, Duffy and Andrews",B,NET30
CUST-04872,"Miller, Kelley and Barker",B,NET30
CUST-04873,"Montgomery, Yates and Harris",B,NET45
CUST-04874,Walsh-Stewart,C,NET30
CUST-04875,Baldwin-Bell,B,NET30
CUST-04876,"Rios, Sanchez and Cox",C,NET30
CUST-04877,Mccoy PLC,A,NET30
CUST-04878,Smith LLC,C,NET45
CUST-04879,Ortega-Stewart,B,NET60
CUST-04880,"Mueller, Golden and Mathews",A,NET30
CUST-04881,Evans and Sons,B,NET30
CUST-04882,"Wall, Colon and Cruz",C,NET45
CUST-04883,"Dodson, Williams and Franco",C,NET45
CUST-04884,"Reed, Munoz and Mata",C,NET30
CUST-04885,"Williams, Brown and Wells",C,NET30
CUST-04886,Mitchell and Sons,C,NET45
CUST-04887,Garcia LLC,A,NET30
CUST-04888,"Peters, Mendoza and Johnston",B,NET30
CUST-04889,Anderson-Hale,C,NET30
CUST-04890,"Andersen, Watson and Joseph",C,NET30
CUST-04891,Daniels PLC,C,NET45
CUST-04892,"Summers, Robinson and Conner",C,NET30
CUST-04893,Alvarez LLC,A,NET30
CUST-04894,Frazier-Mills,C,NET30
CUST-04895,"Hernandez, Sheppard and Foley",B,NET30
CUST-04896,Frey-Smith,B,NET60
CUST-04897,"Crawford, Taylor and Faulkner",B,NET30
CUST-04898,Lopez LLC,B,NET30
CUST-04899,"Reyes, Martin and English",C,NET45
CUST-04900,Jordan-Nguyen,A,NET30
CUST-04901,Suarez-Daugherty,A,NET60
CUST-04902,Strong LLC,B,NET30
CUST-04903,Perry PLC,A,NET30
CUST-04904,Welch Group,A,NET45
CUST-04905,"Brown, Guzman and Kim",A,NET45
CUST-04906,Lopez and Sons,C,NET30
CUST-04907,"Jarvis, Soto and Ryan",C,NET45
CUST-04908,Santiago-Payne,B,NET30
CUST-04909,Lam Inc,C,NET45
CUST-04910,Hernandez Inc,C,NET30
CUST-04911,Moore Ltd,C,NET45
CUST-04912,Stephens-Weaver,B,NET30
CUST-04913,"Johnson, Smith and Brown",B,NET30
CUST-04914,Sharp-Camacho,C,NET30
CUST-04915,"Chan, Humphrey and Cooke",C,NET30
CUST-04916,"Hanna, Walker and Willis",B,NET30
CUST-04917,"Velasquez, Gutierrez and Dickerson",A,NET45
CUST-04918,"Gordon, Singleton and Stevens",C,NET30
CUST-04919,Wells-Meyer,B,NET30
CUST-04920,Petty-Roberts,C,NET60
CUST-04921,Richardson Ltd,A,NET30
CUST-04922,Griffith and Sons,B,NET30
CUST-04923,"Chambers, Abbott and Bryant",B,NET30
CUST-04924,Gonzalez Ltd,C,NET30
CUST-04925,Rice-Clark,C,NET45
CUST-04926,"Garcia, Ellis and Clark",C,NET30
CUST-04927,"Phillips, Banks and Pacheco",B,NET30
CUST-04928,Lewis PLC,C,NET30
CUST-04929,Grant-Ware,C,NET45
CUST-04930,Dawson PLC,C,NET30
CUST-04931,"Peterson, Morris and Henry",C,NET30
CUST-04932,Johnson-Gonzalez,C,NET30
CUST-04933,"Gilbert, Perkins and Carter",B,NET60
CUST-04934,Morales PLC,A,NET30
CUST-04935,Blankenship-Silva,C,NET45
CUST-04936,Gould-Cortez,C,NET30
CUST-04937,"Mason, Cobb and Hall",C,NET30
CUST-04938,Acosta LLC,C,NET30
CUST-04939,"Sanford, King and Williams",C,NET45
CUST-04940,Hanson Ltd,B,NET30
CUST-04941,Ryan-Winters,B,NET30
CUST-04942,Silva-Townsend,C,NET30
CUST-04943,"Cardenas, Johnson and Gay",B,NET30
CUST-04944,Sweeney Inc,C,NET30
CUST-04945,Romero-Smith,C,NET45
CUST-04946,Trevino-Foster,C,NET30
CUST-04947,Macias-Peterson,A,NET30
CUST-04948,Barker-Armstrong,C,NET30
CUST-04949,"Garcia, Schmitt and Davis",C,NET30
CUST-04950,Campbell PLC,C,NET45
CUST-04951,Turner PLC,B,NET30
CUST-04952,Brown LLC,C,NET45
CUST-04953,Aguirre-Harrell,C,NET30
CUST-04954,Hoffman-Stevens,C,NET30
CUST-04955,Benjamin-Robertson,A,NET30
CUST-04956,"Anderson, Day and Campos",B,NET30
CUST-04957,"Quinn, Frey and Richardson",C,NET30
CUST-04958,Lawrence and Sons,B,NET60
CUST-04959,"Martinez, Henderson and Reyes",B,NET30
CUST-04960,Cole LLC,C,NET45
CUST-04961,Clark-Anthony,C,NET60
CUST-04962,White LLC,B,NET30
CUST-04963,Mclaughlin-Neal,B,NET30
CUST-04964,Sullivan Inc,B,NET45
CUST-04965,Peters-Mullins,C,NET30
CUST-04966,Odom-Hill,C,NET30
CUST-04967,Nelson Inc,A,NET30
CUST-04968,Fuller LLC,C,NET30
