delivery_id,delivery_item,material_id,plant_id,delivery_quantity,delivery_status,delivery_date,sales_order,sales_order_item,fiscal_period
DL202410220000003599,1,MAT-01114,3,5,A,23-10-2024,OR202410220000006360,1,10
DL202410220000008799,2,MAT-01299,2,21,A,24-10-2024,OR202410220000006360,2,10
DL202410220000004186,3,MAT-00899,2,33,A,23-10-2024,OR202410220000006360,3,10
DL202410220000004941,4,MAT-01465,5,36,A,23-10-2024,OR202410220000006360,4,10
DL202410220000001036,1,MAT-00992,4,14,A,25-10-2024,OR202410220000005817,1,10
DL202410220000007233,2,MAT-00963,4,10,A,25-10-2024,OR202410220000005817,2,10
DL202410220000009105,3,MAT-00829,3,42,A,25-10-2024,OR202410220000005817,3,10
DL202410220000009790,4,MAT-00703,5,32,A,25-10-2024,OR202410220000005817,4,10
DL202410220000004756,1,MAT-01133,2,11,A,24-10-2024,OR202410220000002932,1,10
DL202410220000004091,2,MAT-00647,2,29,B,24-10-2024,OR202410220000002932,2,10
DL202410220000007993,3,MAT-00646,4,26,A,24-10-2024,OR202410220000002932,3,10
DL202410220000001318,1,MAT-00340,3,48,A,24-10-2024,OR202410220000006645,1,10
DL202410220000008434,2,MAT-01428,2,48,A,25-10-2024,OR202410220000006645,2,10
DL202410220000006070,3,MAT-01171,1,20,B,23-10-2024,OR202410220000006645,3,10
DL202410220000005625,1,MAT-00669,1,32,B,24-10-2024,OR202410220000004386,1,10
DL202410220000008735,2,MAT-01144,5,14,A,24-10-2024,OR202410220000004386,2,10
DL202410220000005819,1,MAT-01228,1,26,A,23-10-2024,OR202410220000009577,1,10
DL202410220000003542,2,MAT-00181,5,42,A,24-10-2024,OR202410220000009577,2,10
DL202410220000006889,3,MAT-00065,3,3,B,25-10-2024,OR202410220000009577,3,10
DL202410220000006089,1,MAT-01236,3,33,A,25-10-2024,OR202410220000006776,1,10
DL202410220000005552,2,MAT-01177,3,14,A,25-10-2024,OR202410220000006776,2,10
DL202410220000007033,3,MAT-00584,1,15,A,24-10-2024,OR202410220000006776,3,10
DL202410220000009830,4,MAT-00414,1,2,B,25-10-2024,OR202410220000006776,4,10
DL202410220000007726,1,MAT-00895,5,8,A,23-10-2024,OR202410220000008878,1,10
DL202410220000008358,2,MAT-00442,3,0,C,23-10-2024,OR202410220000008878,2,10
DL202410220000001800,1,MAT-00381,3,48,A,23-10-2024,OR202410220000006406,1,10
DL202410220000003378,2,MAT-00795,3,24,A,25-10-2024,OR202410220000006406,2,10
DL202410220000003102,3,MAT-01146,3,15,B,24-10-2024,OR202410220000006406,3,10
DL202410220000007201,4,MAT-00983,3,17,A,25-10-2024,OR202410220000006406,4,10
DL202410220000005600,1,MAT-01406,3,18,A,23-10-2024,OR202410220000008633,1,10
DL202410220000004979,2,MAT-01170,5,11,A,25-10-2024,OR202410220000008633,2,10
DL202410220000008113,3,MAT-00869,2,0,C,23-10-2024,OR202410220000008633,3,10
DL202410220000005957,4,MAT-00651,4,19,A,24-10-2024,OR202410220000008633,4,10
DL202410220000008306,1,MAT-00015,1,0,C,23-10-2024,OR202410220000003109,1,10
DL202410220000001563,2,MAT-00016,2,22,B,25-10-2024,OR202410220000003109,2,10
DL202410220000006467,1,MAT-00476,4,35,A,23-10-2024,OR202410220000004990,1,10
DL202410220000002041,2,MAT-00785,4,28,A,23-10-2024,OR202410220000004990,2,10
DL202410220000007947,3,MAT-01160,3,26,A,24-10-2024,OR202410220000004990,3,10
DL202410220000009924,1,MAT-01249,2,36,A,25-10-2024,OR202410220000008341,1,10
DL202410220000002592,2,MAT-00676,1,29,A,23-10-2024,OR202410220000008341,2,10
DL202410220000003801,3,MAT-00741,4,16,A,24-10-2024,OR202410220000008341,3,10
DL202410220000004419,4,MAT-00191,3,39,A,25-10-2024,OR202410220000008341,4,10
DL202410220000005130,5,MAT-00013,3,15,A,23-10-2024,OR202410220000008341,5,10
DL202410220000004121,1,MAT-01004,4,29,A,23-10-2024,OR202410220000002470,1,10
DL202410220000006180,2,MAT-01472,1,2,B,25-10-2024,OR202410220000002470,2,10
DL202410220000002590,3,MAT-00989,2,44,A,23-10-2024,OR202410220000002470,3,10
DL202410220000007177,1,MAT-01304,5,19,A,25-10-2024,OR202410220000006668,1,10
DL202410220000008231,2,MAT-00438,2,12,B,23-10-2024,OR202410220000006668,2,10
DL202410220000009423,3,MAT-00313,4,29,A,24-10-2024,OR202410220000006668,3,10
DL202410220000001690,4,MAT-01038,1,24,B,23-10-2024,OR202410220000006668,4,10
DL202410220000009432,1,MAT-00018,4,45,A,25-10-2024,OR202410220000003039,1,10
DL202410220000005484,2,MAT-01228,1,15,A,24-10-2024,OR202410220000003039,2,10
DL202410220000001567,3,MAT-00002,5,45,A,24-10-2024,OR202410220000003039,3,10
DL202410220000006728,4,MAT-00519,3,26,B,24-10-2024,OR202410220000003039,4,10
DL202410220000002892,1,MAT-00111,3,28,A,24-10-2024,OR202410220000003322,1,10
DL202410220000004742,2,MAT-00985,2,49,A,23-10-2024,OR202410220000003322,2,10
DL202410230000002547,1,MAT-01213,5,0,C,24-10-2024,OR202410230000003238,1,10
DL202410230000001831,2,MAT-01159,5,32,A,25-10-2024,OR202410230000003238,2,10
DL202410230000003456,3,MAT-01057,3,36,A,24-10-2024,OR202410230000003238,3,10
DL202410230000004810,4,MAT-00177,3,8,A,26-10-2024,OR202410230000003238,4,10
DL202410230000001874,5,MAT-00341,4,14,B,26-10-2024,OR202410230000003238,5,10
DL202410230000003678,1,MAT-00904,1,11,A,25-10-2024,OR202410230000005108,1,10
DL202410230000001367,2,MAT-00738,1,13,B,24-10-2024,OR202410230000005108,2,10
DL202410230000004304,3,MAT-01082,4,41,A,24-10-2024,OR202410230000005108,3,10
DL202410230000006524,4,MAT-00764,4,40,A,26-10-2024,OR202410230000005108,4,10
DL202410230000003655,5,MAT-00787,2,2,A,24-10-2024,OR202410230000005108,5,10
DL202410230000005194,1,MAT-01154,5,19,A,26-10-2024,OR202410230000001316,1,10
DL202410230000002114,2,MAT-01235,3,39,A,26-10-2024,OR202410230000001316,2,10
DL202410230000001160,3,MAT-00207,2,15,A,26-10-2024,OR202410230000001316,3,10
DL202410230000006673,1,MAT-00259,3,50,A,25-10-2024,OR202410230000003036,1,10
DL202410230000001383,2,MAT-00437,2,17,A,26-10-2024,OR202410230000003036,2,10
DL202410230000004526,3,MAT-00585,4,8,A,24-10-2024,OR202410230000003036,3,10
DL202410230000002563,1,MAT-00601,1,31,A,24-10-2024,OR202410230000007886,1,10
DL202410230000004753,1,MAT-00588,2,28,A,26-10-2024,OR202410230000006478,1,10
DL202410230000009114,2,MAT-00021,3,29,A,24-10-2024,OR202410230000006478,2,10
DL202410230000007125,3,MAT-01417,3,8,B,25-10-2024,OR202410230000006478,3,10
DL202410230000003375,4,MAT-01324,2,36,B,24-10-2024,OR202410230000006478,4,10
DL202410230000005944,5,MAT-00940,3,4,A,25-10-2024,OR202410230000006478,5,10
DL202410230000001659,1,MAT-01140,5,1,B,26-10-2024,OR202410230000005382,1,10
DL202410230000007054,1,MAT-00553,5,49,A,26-10-2024,OR202410230000004382,1,10
DL202410230000006600,2,MAT-00218,4,41,A,25-10-2024,OR202410230000004382,2,10
DL202410230000007590,3,MAT-00988,2,19,A,24-10-2024,OR202410230000004382,3,10
DL202410230000002000,4,MAT-00319,3,41,A,26-10-2024,OR202410230000004382,4,10
DL202410230000005232,5,MAT-00627,5,27,B,26-10-2024,OR202410230000004382,5,10
DL202410230000009806,1,MAT-00391,5,2,A,24-10-2024,OR202410230000003927,1,10
DL202410230000009908,2,MAT-00898,1,22,A,24-10-2024,OR202410230000003927,2,10
DL202410230000001974,3,MAT-00884,1,16,A,25-10-2024,OR202410230000003927,3,10
DL202410230000002103,4,MAT-01294,4,43,A,24-10-2024,OR202410230000003927,4,10
DL202410230000002372,1,MAT-01101,1,9,A,24-10-2024,OR202410230000009451,1,10
DL202410230000003693,2,MAT-00861,3,3,B,24-10-2024,OR202410230000009451,2,10
DL202410230000001599,3,MAT-00773,1,16,A,25-10-2024,OR202410230000009451,3,10
DL202410230000003586,4,MAT-00687,3,3,A,24-10-2024,OR202410230000009451,4,10
DL202410230000009871,5,MAT-00499,1,1,B,25-10-2024,OR202410230000009451,5,10
DL202410230000002473,1,MAT-00973,5,15,B,26-10-2024,OR202410230000001814,1,10
DL202410230000006253,2,MAT-01234,4,3,B,24-10-2024,OR202410230000001814,2,10
DL202410230000004078,3,MAT-00737,5,12,A,24-10-2024,OR202410230000001814,3,10
DL202410230000005659,1,MAT-00951,3,29,A,25-10-2024,OR202410230000006021,1,10
DL202410230000008133,2,MAT-01024,4,22,A,26-10-2024,OR202410230000006021,2,10
DL202410230000001597,3,MAT-00095,5,15,A,25-10-2024,OR202410230000006021,3,10
DL202410230000003928,4,MAT-01041,4,45,A,24-10-2024,OR202410230000006021,4,10
DL202410230000006922,1,MAT-01194,3,20,A,24-10-2024,OR202410230000003284,1,10
DL202410230000004344,1,MAT-00852,3,1,A,26-10-2024,OR202410230000004130,1,10
DL202410230000001468,2,MAT-01055,3,40,A,25-10-2024,OR202410230000004130,2,10
DL202410230000006452,3,MAT-00031,2,26,A,25-10-2024,OR202410230000004130,3,10
DL202410230000004820,4,MAT-00439,5,32,A,26-10-2024,OR202410230000004130,4,10
DL202410230000003540,5,MAT-01165,3,5,A,24-10-2024,OR202410230000004130,5,10
DL202410230000008083,1,MAT-00698,1,9,A,24-10-2024,OR202410230000006110,1,10
DL202410230000001504,1,MAT-01226,5,0,C,24-10-2024,OR202410230000008342,1,10
DL202410230000004738,2,MAT-01057,2,6,A,25-10-2024,OR202410230000008342,2,10
DL202410230000006839,3,MAT-00496,4,31,B,25-10-2024,OR202410230000008342,3,10
DL202410230000008263,1,MAT-00293,5,0,C,24-10-2024,OR202410230000003493,1,10
DL202410230000002266,2,MAT-01419,2,17,B,25-10-2024,OR202410230000003493,2,10
DL202410230000003151,3,MAT-00148,5,22,A,25-10-2024,OR202410230000003493,3,10
DL202410230000003017,4,MAT-00028,4,43,A,26-10-2024,OR202410230000003493,4,10
DL202410230000006182,1,MAT-00338,3,14,A,25-10-2024,OR202410230000003917,1,10
DL202410230000001961,2,MAT-00686,3,13,A,25-10-2024,OR202410230000003917,2,10
DL202410230000001174,3,MAT-00396,5,38,A,25-10-2024,OR202410230000003917,3,10
DL202410230000008582,4,MAT-00073,5,26,A,26-10-2024,OR202410230000003917,4,10
DL202410230000009474,1,MAT-00775,1,21,B,25-10-2024,OR202410230000002818,1,10
DL202410230000004696,2,MAT-01146,4,43,A,26-10-2024,OR202410230000002818,2,10
DL202410230000004759,1,MAT-00445,2,10,B,25-10-2024,OR202410230000003534,1,10
DL202410230000006265,2,MAT-01068,4,17,A,24-10-2024,OR202410230000003534,2,10
DL202410230000004020,3,MAT-01401,1,40,A,25-10-2024,OR202410230000003534,3,10
DL202410230000001032,1,MAT-01472,2,17,A,26-10-2024,OR202410230000007267,1,10
DL202410230000006863,1,MAT-00056,4,2,A,25-10-2024,OR202410230000006152,1,10
DL202410230000004823,2,MAT-00312,5,10,A,24-10-2024,OR202410230000006152,2,10
DL202410230000006143,3,MAT-00475,3,45,A,25-10-2024,OR202410230000006152,3,10
DL202410230000002164,4,MAT-00969,3,35,A,24-10-2024,OR202410230000006152,4,10
DL202410230000006699,1,MAT-00132,3,49,A,25-10-2024,OR202410230000004613,1,10
DL202410230000003528,2,MAT-00426,3,11,B,25-10-2024,OR202410230000004613,2,10
DL202410230000007593,1,MAT-00724,3,15,A,25-10-2024,OR202410230000008963,1,10
DL202410230000009118,2,MAT-00401,1,25,A,25-10-2024,OR202410230000008963,2,10
DL202410230000002094,3,MAT-00266,3,29,A,25-10-2024,OR202410230000008963,3,10
DL202410230000007385,1,MAT-00182,5,3,B,24-10-2024,OR202410230000008049,1,10
DL202410230000002883,2,MAT-01343,1,10,A,26-10-2024,OR202410230000008049,2,10
DL202410240000006366,1,MAT-00401,1,41,A,25-10-2024,OR202410240000004737,1,10
DL202410240000005680,2,MAT-01489,2,30,A,27-10-2024,OR202410240000004737,2,10
DL202410240000002421,1,MAT-00964,2,10,B,27-10-2024,OR202410240000004301,1,10
DL202410240000004117,2,MAT-01167,4,17,A,26-10-2024,OR202410240000004301,2,10
DL202410240000007871,3,MAT-00298,4,9,A,26-10-2024,OR202410240000004301,3,10
DL202410240000006985,4,MAT-01166,2,12,A,25-10-2024,OR202410240000004301,4,10
DL202410240000009005,5,MAT-00270,1,27,A,27-10-2024,OR202410240000004301,5,10
DL202410240000003606,1,MAT-00541,4,1,A,27-10-2024,OR202410240000005450,1,10
DL202410240000003211,1,MAT-00326,2,17,B,25-10-2024,OR202410240000004523,1,10
DL202410240000008963,2,MAT-00059,5,30,A,25-10-2024,OR202410240000004523,2,10
DL202410240000009582,3,MAT-00035,3,1,B,26-10-2024,OR202410240000004523,3,10
DL202410240000005968,4,MAT-00765,2,50,A,26-10-2024,OR202410240000004523,4,10
DL202410240000006797,5,MAT-01166,3,50,A,26-10-2024,OR202410240000004523,5,10
DL202410240000002226,1,MAT-00579,1,24,A,26-10-2024,OR202410240000003804,1,10
DL202410240000005971,2,MAT-00060,5,18,A,27-10-2024,OR202410240000003804,2,10
DL202410240000008284,3,MAT-00161,2,12,A,26-10-2024,OR202410240000003804,3,10
DL202410240000008880,1,MAT-00154,4,42,A,25-10-2024,OR202410240000008020,1,10
DL202410240000005611,2,MAT-00346,3,45,A,25-10-2024,OR202410240000008020,2,10
DL202410240000002915,3,MAT-00720,5,25,A,27-10-2024,OR202410240000008020,3,10
DL202410240000006952,1,MAT-00121,1,19,A,25-10-2024,OR202410240000007847,1,10
DL202410240000006252,2,MAT-00017,4,43,A,25-10-2024,OR202410240000007847,2,10
DL202410240000003992,3,MAT-00558,3,22,A,25-10-2024,OR202410240000007847,3,10
DL202410240000002464,4,MAT-01247,2,26,A,27-10-2024,OR202410240000007847,4,10
DL202410240000002646,1,MAT-00139,1,0,C,25-10-2024,OR202410240000005350,1,10
DL202410240000009893,2,MAT-00358,5,21,B,26-10-2024,OR202410240000005350,2,10
DL202410240000002027,3,MAT-01275,5,0,A,26-10-2024,OR202410240000005350,3,10
DL202410240000001087,1,MAT-00612,3,25,A,25-10-2024,OR202410240000002594,1,10
DL202410240000001591,2,MAT-00373,1,16,A,27-10-2024,OR202410240000002594,2,10
DL202410240000009463,3,MAT-00292,5,19,A,26-10-2024,OR202410240000002594,3,10
DL202410240000007661,4,MAT-01157,2,2,A,26-10-2024,OR202410240000002594,4,10
DL202410240000006759,1,MAT-00665,3,23,A,26-10-2024,OR202410240000002332,1,10
DL202410240000004418,2,MAT-01197,5,41,A,27-10-2024,OR202410240000002332,2,10
DL202410240000005582,3,MAT-01265,4,20,A,25-10-2024,OR202410240000002332,3,10
DL202410240000002380,1,MAT-01348,2,32,A,26-10-2024,OR202410240000004622,1,10
DL202410240000007093,2,MAT-00654,1,34,A,26-10-2024,OR202410240000004622,2,10
DL202410240000005423,3,MAT-01202,5,33,A,27-10-2024,OR202410240000004622,3,10
DL202410240000004794,1,MAT-01374,1,41,A,25-10-2024,OR202410240000001522,1,10
DL202410240000009922,2,MAT-00395,1,0,C,26-10-2024,OR202410240000001522,2,10
DL202410240000005808,3,MAT-00579,4,2,A,27-10-2024,OR202410240000001522,3,10
DL202410240000008027,1,MAT-00055,4,41,A,27-10-2024,OR202410240000002674,1,10
DL202410240000005813,2,MAT-01243,3,41,A,27-10-2024,OR202410240000002674,2,10
DL202410240000002334,1,MAT-01010,4,25,A,26-10-2024,OR202410240000005594,1,10
DL202410240000003260,2,MAT-01293,2,15,A,27-10-2024,OR202410240000005594,2,10
DL202410240000007032,1,MAT-00457,1,7,A,25-10-2024,OR202410240000003496,1,10
DL202410240000009957,1,MAT-01010,1,0,C,27-10-2024,OR202410240000003077,1,10
DL202410240000007209,1,MAT-01359,1,23,A,26-10-2024,OR202410240000009527,1,10
DL202410240000006949,2,MAT-00928,4,19,A,26-10-2024,OR202410240000009527,2,10
DL202410240000008997,3,MAT-00016,3,14,A,27-10-2024,OR202410240000009527,3,10
DL202410240000001274,4,MAT-00899,3,49,A,25-10-2024,OR202410240000009527,4,10
DL202410240000001524,5,MAT-01325,3,24,A,26-10-2024,OR202410240000009527,5,10
DL202410240000001369,1,MAT-00893,2,44,A,25-10-2024,OR202410240000008159,1,10
DL202410240000003749,2,MAT-01059,3,5,A,27-10-2024,OR202410240000008159,2,10
DL202410240000003206,3,MAT-00376,3,0,B,25-10-2024,OR202410240000008159,3,10
DL202410240000001343,4,MAT-00863,4,36,A,27-10-2024,OR202410240000008159,4,10
DL202410240000006139,5,MAT-00555,1,27,B,25-10-2024,OR202410240000008159,5,10
DL202410240000003861,1,MAT-00215,5,7,A,25-10-2024,OR202410240000006612,1,10
DL202410240000005854,2,MAT-01259,4,17,A,27-10-2024,OR202410240000006612,2,10
DL202410240000009478,3,MAT-00556,5,45,A,27-10-2024,OR202410240000006612,3,10
DL202410240000004304,4,MAT-00829,2,2,A,25-10-2024,OR202410240000006612,4,10
DL202410240000009884,1,MAT-00205,5,0,C,25-10-2024,OR202410240000004413,1,10
DL202410240000005367,2,MAT-00436,3,33,A,27-10-2024,OR202410240000004413,2,10
DL202410240000003624,3,MAT-01383,1,4,B,25-10-2024,OR202410240000004413,3,10
DL202410240000001662,4,MAT-01298,3,23,A,27-10-2024,OR202410240000004413,4,10
DL202410240000006453,5,MAT-00686,1,27,A,26-10-2024,OR202410240000004413,5,10
DL202410240000006731,1,MAT-00055,2,32,A,25-10-2024,OR202410240000006717,1,10
DL202410240000003416,1,MAT-00897,2,26,A,25-10-2024,OR202410240000007590,1,10
DL202410240000002472,1,MAT-00755,1,31,A,27-10-2024,OR202410240000003132,1,10
DL202410240000006986,2,MAT-01111,1,12,A,27-10-2024,OR202410240000003132,2,10
DL202410240000005165,1,MAT-00459,3,12,A,26-10-2024,OR202410240000008186,1,10
DL202410240000008897,2,MAT-01353,2,39,A,27-10-2024,OR202410240000008186,2,10
DL202410240000002714,1,MAT-00611,1,8,A,26-10-2024,OR202410240000004772,1,10
DL202410240000009592,2,MAT-01056,1,16,A,26-10-2024,OR202410240000004772,2,10
DL202410240000001393,1,MAT-00368,4,28,A,25-10-2024,OR202410240000007814,1,10
DL202410240000002433,2,MAT-00879,3,0,C,27-10-2024,OR202410240000007814,2,10
DL202410240000008415,3,MAT-00070,2,26,A,25-10-2024,OR202410240000007814,3,10
DL202410240000001153,4,MAT-00781,3,5,A,25-10-2024,OR202410240000007814,4,10
DL202410240000007072,1,MAT-00273,4,19,A,25-10-2024,OR202410240000003729,1,10
DL202410240000003897,2,MAT-00448,3,13,B,25-10-2024,OR202410240000003729,2,10
DL202410240000001441,1,MAT-00367,2,40,A,27-10-2024,OR202410240000005123,1,10
DL202410240000002450,2,MAT-01054,1,21,A,27-10-2024,OR202410240000005123,2,10
DL202410240000007249,1,MAT-00254,4,36,A,27-10-2024,OR202410240000005827,1,10
DL202410240000007481,1,MAT-01277,1,17,A,27-10-2024,OR202410240000006814,1,10
DL202410240000003720,2,MAT-00794,1,37,A,25-10-2024,OR202410240000006814,2,10
DL202410240000008878,3,MAT-01175,5,35,A,27-10-2024,OR202410240000006814,3,10
DL202410240000001476,1,MAT-00913,3,50,A,26-10-2024,OR202410240000008457,1,10
DL202410240000002704,2,MAT-01174,1,23,A,27-10-2024,OR202410240000008457,2,10
DL202410240000005377,1,MAT-00552,2,36,B,26-10-2024,OR202410240000005021,1,10
DL202410240000003562,2,MAT-00639,1,40,A,25-10-2024,OR202410240000005021,2,10
DL202410240000007716,3,MAT-00480,2,23,A,27-10-2024,OR202410240000005021,3,10
DL202410240000007415,1,MAT-01194,3,18,A,25-10-2024,OR202410240000009573,1,10
DL202410240000007450,2,MAT-01333,4,0,C,26-10-2024,OR202410240000009573,2,10
DL202410240000006528,3,MAT-00669,4,45,A,27-10-2024,OR202410240000009573,3,10
DL202410240000006895,4,MAT-01174,1,0,C,27-10-2024,OR202410240000009573,4,10
DL202410240000006534,1,MAT-01170,2,8,B,25-10-2024,OR202410240000007259,1,10
DL202410240000009120,2,MAT-00924,4,29,A,27-10-2024,OR202410240000007259,2,10
DL202410240000002423,3,MAT-00528,1,26,A,26-10-2024,OR202410240000007259,3,10
DL202410240000003115,1,MAT-01100,2,2,B,25-10-2024,OR202410240000005343,1,10
DL202410240000003810,2,MAT-00761,3,18,A,27-10-2024,OR202410240000005343,2,10
DL202410250000006319,1,MAT-00217,4,21,A,27-10-2024,OR202410250000007478,1,10
DL202410250000009277,2,MAT-01090,4,14,A,27-10-2024,OR202410250000007478,2,10
DL202410250000008916,3,MAT-00017,5,4,A,28-10-2024,OR202410250000007478,3,10
DL202410250000001164,4,MAT-00826,3,15,A,26-10-2024,OR202410250000007478,4,10
DL202410250000009408,1,MAT-01173,1,26,A,27-10-2024,OR202410250000002531,1,10
DL202410250000001016,2,MAT-00006,4,0,C,28-10-2024,OR202410250000002531,2,10
DL202410250000007440,3,MAT-00813,4,1,B,27-10-2024,OR202410250000002531,3,10
DL202410250000002270,4,MAT-00135,4,3,B,26-10-2024,OR202410250000002531,4,10
DL202410250000008612,1,MAT-01277,5,47,A,26-10-2024,OR202410250000006341,1,10
DL202410250000001220,2,MAT-01288,1,30,A,28-10-2024,OR202410250000006341,2,10
DL202410250000006237,3,MAT-01298,2,10,B,26-10-2024,OR202410250000006341,3,10
DL202410250000007442,1,MAT-00336,2,18,A,28-10-2024,OR202410250000009980,1,10
DL202410250000006719,2,MAT-00305,3,2,A,27-10-2024,OR202410250000009980,2,10
DL202410250000009374,1,MAT-00587,1,40,A,28-10-2024,OR202410250000005730,1,10
DL202410250000002465,1,MAT-00587,4,46,A,28-10-2024,OR202410250000004894,1,10
DL202410250000009570,2,MAT-01405,4,3,A,27-10-2024,OR202410250000004894,2,10
DL202410250000005001,1,MAT-00471,4,23,A,26-10-2024,OR202410250000007965,1,10
DL202410250000007693,1,MAT-00426,3,7,A,28-10-2024,OR202410250000005429,1,10
DL202410250000007391,2,MAT-01280,5,3,A,27-10-2024,OR202410250000005429,2,10
DL202410250000004744,3,MAT-00787,3,50,A,26-10-2024,OR202410250000005429,3,10
DL202410250000004070,4,MAT-01326,4,11,A,28-10-2024,OR202410250000005429,4,10
DL202410250000008952,1,MAT-00778,4,6,A,28-10-2024,OR202410250000008772,1,10
DL202410250000002274,1,MAT-00095,3,21,A,28-10-2024,OR202410250000002976,1,10
DL202410250000003520,1,MAT-01333,3,3,A,28-10-2024,OR202410250000005697,1,10
DL202410250000001860,2,MAT-00481,3,17,B,26-10-2024,OR202410250000005697,2,10
DL202410250000007269,3,MAT-00551,4,20,B,27-10-2024,OR202410250000005697,3,10
DL202410250000006670,4,MAT-01336,5,17,A,27-10-2024,OR202410250000005697,4,10
DL202410250000001276,5,MAT-00425,2,34,A,26-10-2024,OR202410250000005697,5,10
DL202410250000005373,1,MAT-00632,2,0,C,26-10-2024,OR202410250000003249,1,10
DL202410250000001874,2,MAT-01127,1,35,A,27-10-2024,OR202410250000003249,2,10
