sales_order,order_type,sales_org,distribution_channel,division,order_date,customer_id,fiscal_period
OR202407080000008292,OR,1000,10,0,08-07-2024,CUST-00358,7
OR202407080000007136,OR,1000,10,0,08-07-2024,CUST-04450,7
OR202407080000002324,OR,1000,10,0,08-07-2024,CUST-03759,7
OR202407080000009517,OR,1000,10,0,08-07-2024,CUST-02358,7
OR202407080000006596,OR,1000,10,0,08-07-2024,CUST-02489,7
OR202407080000001173,OR,1000,10,0,08-07-2024,CUST-04074,7
OR202407090000001413,OR,1000,10,0,09-07-2024,CUST-04296,7
OR202407090000003800,OR,1000,10,0,09-07-2024,CUST-01586,7
OR202407090000006155,OR,1000,10,0,09-07-2024,CUST-04586,7
OR202407090000007479,OR,1000,10,0,09-07-2024,CUST-02693,7
OR202407090000001021,OR,1000,10,0,09-07-2024,CUST-00993,7
OR202407090000009022,OR,1000,10,0,09-07-2024,CUST-04124,7
OR202407090000001631,OR,1000,10,0,09-07-2024,CUST-02736,7
OR202407090000005231,OR,1000,10,0,09-07-2024,CUST-01017,7
OR202407090000004843,OR,1000,10,0,09-07-2024,CUST-00980,7
OR202407090000005006,OR,1000,10,0,09-07-2024,CUST-04687,7
OR202407090000003990,OR,1000,10,0,09-07-2024,CUST-01537,7
OR202407090000005441,OR,1000,10,0,09-07-2024,CUST-00390,7
OR202407090000009077,OR,1000,10,0,09-07-2024,CUST-03403,7
OR202407090000004350,OR,1000,10,0,09-07-2024,CUST-03649,7
OR202407090000006823,OR,1000,10,0,09-07-2024,CUST-03239,7
OR202407090000007513,OR,1000,10,0,09-07-2024,CUST-04798,7
OR202407090000008610,OR,1000,10,0,09-07-2024,CUST-00794,7
OR202407090000009028,OR,1000,10,0,09-07-2024,CUST-04295,7
OR202407090000003089,OR,1000,10,0,09-07-2024,CUST-00666,7
OR202407090000004890,OR,1000,10,0,09-07-2024,CUST-00288,7
OR202407100000001083,OR,1000,10,0,10-07-2024,CUST-04677,7
OR202407100000004924,OR,1000,10,0,10-07-2024,CUST-04451,7
OR202407100000008745,OR,1000,10,0,10-07-2024,CUST-02710,7
OR202407100000007541,OR,1000,10,0,10-07-2024,CUST-00299,7
OR202407100000007554,OR,1000,10,0,10-07-2024,CUST-03783,7
OR202407100000005236,OR,1000,10,0,10-07-2024,CUST-04019,7
OR202407100000005772,OR,1000,10,0,10-07-2024,CUST-04650,7
OR202407100000004670,OR,1000,10,0,10-07-2024,CUST-01712,7
OR202407100000002105,OR,1000,10,0,10-07-2024,CUST-01237,7
OR202407100000008732,OR,1000,10,0,10-07-2024,CUST-02915,7
OR202407100000009936,OR,1000,10,0,10-07-2024,CUST-00258,7
OR202407100000004012,OR,1000,10,0,10-07-2024,CUST-03004,7
OR202407100000009346,OR,1000,10,0,10-07-2024,CUST-03045,7
OR202407100000007155,OR,1000,10,0,10-07-2024,CUST-03818,7
OR202407100000009460,OR,1000,10,0,10-07-2024,CUST-02612,7
OR202407100000002491,OR,1000,10,0,10-07-2024,CUST-02657,7
OR202407100000004940,OR,1000,10,0,10-07-2024,CUST-00563,7
OR202407100000002729,OR,1000,10,0,10-07-2024,CUST-04037,7
OR202407100000004529,OR,1000,10,0,10-07-2024,CUST-02352,7
OR202407100000005043,OR,1000,10,0,10-07-2024,CUST-04910,7
OR202407100000009115,OR,1000,10,0,10-07-2024,CUST-02902,7
OR202407100000005639,OR,1000,10,0,10-07-2024,CUST-03315,7
OR202407100000002639,OR,1000,10,0,10-07-2024,CUST-02639,7
OR202407100000005499,OR,1000,10,0,10-07-2024,CUST-04958,7
OR202407110000009717,OR,1000,10,0,11-07-2024,CUST-04627,7
OR202407110000006060,OR,1000,10,0,11-07-2024,CUST-03031,7
OR202407110000007119,OR,1000,10,0,11-07-2024,CUST-01575,7
OR202407110000003906,OR,1000,10,0,11-07-2024,CUST-01885,7
OR202407110000002594,OR,1000,10,0,11-07-2024,CUST-00135,7
OR202407110000006269,OR,1000,10,0,11-07-2024,CUST-01540,7
OR202407110000006979,OR,1000,10,0,11-07-2024,CUST-03626,7
OR202407110000008400,OR,1000,10,0,11-07-2024,CUST-04815,7
OR202407110000007855,OR,1000,10,0,11-07-2024,CUST-04695,7
OR202407110000005581,OR,1000,10,0,11-07-2024,CUST-01832,7
OR202407110000006943,OR,1000,10,0,11-07-2024,CUST-02333,7
OR202407110000009095,OR,1000,10,0,11-07-2024,CUST-00490,7
OR202407110000007369,OR,1000,10,0,11-07-2024,CUST-03273,7
OR202407110000002985,OR,1000,10,0,11-07-2024,CUST-00029,7
OR202407120000009706,OR,1000,10,0,12-07-2024,CUST-02235,7
OR202407120000003887,OR,1000,10,0,12-07-2024,CUST-04390,7
OR202407120000009072,OR,1000,10,0,12-07-2024,CUST-01781,7
OR202407120000004779,OR,1000,10,0,12-07-2024,CUST-01813,7
OR202407120000008472,OR,1000,10,0,12-07-2024,CUST-04705,7
OR202407120000004074,OR,1000,10,0,12-07-2024,CUST-00050,7
OR202407120000005747,OR,1000,10,0,12-07-2024,CUST-00537,7
OR202407120000007655,OR,1000,10,0,12-07-2024,CUST-04802,7
OR202407120000008637,OR,1000,10,0,12-07-2024,CUST-02238,7
OR202407120000006064,OR,1000,10,0,12-07-2024,CUST-02318,7
OR202407120000005666,OR,1000,10,0,12-07-2024,CUST-04603,7
OR202407120000002215,OR,1000,10,0,12-07-2024,CUST-02676,7
OR202407120000003065,OR,1000,10,0,12-07-2024,CUST-03871,7
OR202407120000008606,OR,1000,10,0,12-07-2024,CUST-02564,7
OR202407120000003136,OR,1000,10,0,12-07-2024,CUST-03977,7
OR202407120000008497,OR,1000,10,0,12-07-2024,CUST-01899,7
OR202407120000003718,OR,1000,10,0,12-07-2024,CUST-01307,7
OR202407120000005918,OR,1000,10,0,12-07-2024,CUST-04697,7
OR202407120000007553,OR,1000,10,0,12-07-2024,CUST-01109,7
OR202407150000005553,OR,1000,10,0,15-07-2024,CUST-01228,7
OR202407150000007916,OR,1000,10,0,15-07-2024,CUST-01748,7
OR202407150000007936,OR,1000,10,0,15-07-2024,CUST-03988,7
OR202407150000006154,OR,1000,10,0,15-07-2024,CUST-00102,7
OR202407150000008343,OR,1000,10,0,15-07-2024,CUST-02514,7
OR202407150000007299,OR,1000,10,0,15-07-2024,CUST-03216,7
OR202407150000007093,OR,1000,10,0,15-07-2024,CUST-03112,7
OR202407150000003125,OR,1000,10,0,15-07-2024,CUST-01392,7
OR202407150000006012,OR,1000,10,0,15-07-2024,CUST-04944,7
OR202407150000005776,OR,1000,10,0,15-07-2024,CUST-00824,7
OR202407150000009275,OR,1000,10,0,15-07-2024,CUST-03976,7
OR202407150000002795,OR,1000,10,0,15-07-2024,CUST-03959,7
OR202407150000004595,OR,1000,10,0,15-07-2024,CUST-00350,7
OR202407150000005383,OR,1000,10,0,15-07-2024,CUST-01960,7
OR202407150000004231,OR,1000,10,0,15-07-2024,CUST-03604,7
OR202407150000007209,OR,1000,10,0,15-07-2024,CUST-01473,7
OR202407160000003265,OR,1000,10,0,16-07-2024,CUST-00461,7
OR202407160000009982,OR,1000,10,0,16-07-2024,CUST-00883,7
OR202407160000006071,OR,1000,10,0,16-07-2024,CUST-00330,7
OR202407160000007195,OR,1000,10,0,16-07-2024,CUST-01608,7
OR202407160000004880,OR,1000,10,0,16-07-2024,CUST-02999,7
OR202407160000006002,OR,1000,10,0,16-07-2024,CUST-02275,7
OR202407160000003491,OR,1000,10,0,16-07-2024,CUST-01134,7
OR202407160000002163,OR,1000,10,0,16-07-2024,CUST-00460,7
OR202407160000002850,OR,1000,10,0,16-07-2024,CUST-04993,7
OR202407160000005584,OR,1000,10,0,16-07-2024,CUST-01688,7
OR202407160000004823,OR,1000,10,0,16-07-2024,CUST-04513,7
OR202407160000008403,OR,1000,10,0,16-07-2024,CUST-00370,7
OR202407160000002366,OR,1000,10,0,16-07-2024,CUST-03442,7
OR202407160000002367,OR,1000,10,0,16-07-2024,CUST-00167,7
OR202407160000008228,OR,1000,10,0,16-07-2024,CUST-02746,7
OR202407160000005002,OR,1000,10,0,16-07-2024,CUST-01240,7
OR202407160000008562,OR,1000,10,0,16-07-2024,CUST-02664,7
OR202407160000009616,OR,1000,10,0,16-07-2024,CUST-02181,7
OR202407160000003868,OR,1000,10,0,16-07-2024,CUST-03051,7
OR202407160000008251,OR,1000,10,0,16-07-2024,CUST-03289,7
OR202407160000006671,OR,1000,10,0,16-07-2024,CUST-01228,7
OR202407160000003002,OR,1000,10,0,16-07-2024,CUST-02612,7
OR202407170000008585,OR,1000,10,0,17-07-2024,CUST-04748,7
OR202407170000002980,OR,1000,10,0,17-07-2024,CUST-01405,7
OR202407170000006661,OR,1000,10,0,17-07-2024,CUST-04377,7
OR202407170000005578,OR,1000,10,0,17-07-2024,CUST-02595,7
OR202407170000003652,OR,1000,10,0,17-07-2024,CUST-00543,7
OR202407170000008135,OR,1000,10,0,17-07-2024,CUST-03401,7
OR202407170000004522,OR,1000,10,0,17-07-2024,CUST-02334,7
OR202407170000005706,OR,1000,10,0,17-07-2024,CUST-04747,7
OR202407170000003022,OR,1000,10,0,17-07-2024,CUST-03583,7
OR202407170000004513,OR,1000,10,0,17-07-2024,CUST-01880,7
OR202407170000005964,OR,1000,10,0,17-07-2024,CUST-03758,7
OR202407170000005681,OR,1000,10,0,17-07-2024,CUST-03495,7
OR202407170000005377,OR,1000,10,0,17-07-2024,CUST-02951,7
OR202407170000005847,OR,1000,10,0,17-07-2024,CUST-02842,7
OR202407170000003881,OR,1000,10,0,17-07-2024,CUST-02368,7
OR202407170000002700,OR,1000,10,0,17-07-2024,CUST-00488,7
OR202407170000008570,OR,1000,10,0,17-07-2024,CUST-03313,7
OR202407170000006108,OR,1000,10,0,17-07-2024,CUST-03863,7
OR202407170000004759,OR,1000,10,0,17-07-2024,CUST-04664,7
OR202407170000003558,OR,1000,10,0,17-07-2024,CUST-00098,7
OR202407170000006628,OR,1000,10,0,17-07-2024,CUST-01452,7
OR202407170000004856,OR,1000,10,0,17-07-2024,CUST-01553,7
OR202407180000006980,OR,1000,10,0,18-07-2024,CUST-04538,7
OR202407180000004496,OR,1000,10,0,18-07-2024,CUST-03103,7
OR202407180000001878,OR,1000,10,0,18-07-2024,CUST-00059,7
OR202407180000003827,OR,1000,10,0,18-07-2024,CUST-02474,7
OR202407180000002948,OR,1000,10,0,18-07-2024,CUST-00574,7
OR202407180000004302,OR,1000,10,0,18-07-2024,CUST-04823,7
OR202407180000008470,OR,1000,10,0,18-07-2024,CUST-00013,7
OR202407180000005359,OR,1000,10,0,18-07-2024,CUST-04930,7
OR202407180000006066,OR,1000,10,0,18-07-2024,CUST-01292,7
OR202407180000009801,OR,1000,10,0,18-07-2024,CUST-01958,7
OR202407180000005479,OR,1000,10,0,18-07-2024,CUST-04129,7
OR202407180000008785,OR,1000,10,0,18-07-2024,CUST-02785,7
OR202407190000002440,OR,1000,10,0,19-07-2024,CUST-00368,7
OR202407190000002638,OR,1000,10,0,19-07-2024,CUST-04307,7
OR202407190000007628,OR,1000,10,0,19-07-2024,CUST-04074,7
OR202407190000004217,OR,1000,10,0,19-07-2024,CUST-02251,7
OR202407190000001875,OR,1000,10,0,19-07-2024,CUST-04519,7
OR202407190000005097,OR,1000,10,0,19-07-2024,CUST-00401,7
OR202407190000009876,OR,1000,10,0,19-07-2024,CUST-03325,7
OR202407190000002243,OR,1000,10,0,19-07-2024,CUST-04424,7
OR202407190000004660,OR,1000,10,0,19-07-2024,CUST-04127,7
OR202407190000009961,OR,1000,10,0,19-07-2024,CUST-02473,7
OR202407190000007572,OR,1000,10,0,19-07-2024,CUST-04183,7
OR202407190000002546,OR,1000,10,0,19-07-2024,CUST-03031,7
OR202407190000009202,OR,1000,10,0,19-07-2024,CUST-01697,7
OR202407190000009651,OR,1000,10,0,19-07-2024,CUST-03766,7
OR202407190000001872,OR,1000,10,0,19-07-2024,CUST-02725,7
OR202407190000003340,OR,1000,10,0,19-07-2024,CUST-03769,7
OR202407190000009628,OR,1000,10,0,19-07-2024,CUST-04813,7
OR202407220000001723,OR,1000,10,0,22-07-2024,CUST-04764,7
OR202407220000001486,OR,1000,10,0,22-07-2024,CUST-00213,7
OR202407220000002510,OR,1000,10,0,22-07-2024,CUST-02789,7
OR202407220000008908,OR,1000,10,0,22-07-2024,CUST-03017,7
OR202407220000006029,OR,1000,10,0,22-07-2024,CUST-02276,7
OR202407220000008426,OR,1000,10,0,22-07-2024,CUST-03174,7
OR202407220000001589,OR,1000,10,0,22-07-2024,CUST-01090,7
OR202407220000005411,OR,1000,10,0,22-07-2024,CUST-04327,7
OR202407220000008250,OR,1000,10,0,22-07-2024,CUST-00499,7
OR202407220000006795,OR,1000,10,0,22-07-2024,CUST-01404,7
OR202407220000003043,OR,1000,10,0,22-07-2024,CUST-02308,7
OR202407220000003207,OR,1000,10,0,22-07-2024,CUST-02267,7
OR202407220000002541,OR,1000,10,0,22-07-2024,CUST-01387,7
OR202407220000009062,OR,1000,10,0,22-07-2024,CUST-02452,7
OR202407220000006440,OR,1000,10,0,22-07-2024,CUST-03586,7
OR202407220000006243,OR,1000,10,0,22-07-2024,CUST-03774,7
OR202407220000007144,OR,1000,10,0,22-07-2024,CUST-03906,7
OR202407220000003997,OR,1000,10,0,22-07-2024,CUST-04078,7
OR202407220000007171,OR,1000,10,0,22-07-2024,CUST-02989,7
OR202407220000004480,OR,1000,10,0,22-07-2024,CUST-00824,7
OR202407220000001232,OR,1000,10,0,22-07-2024,CUST-02657,7
OR202407220000005347,OR,1000,10,0,22-07-2024,CUST-02997,7
OR202407230000005016,OR,1000,10,0,23-07-2024,CUST-02156,7
OR202407230000004221,OR,1000,10,0,23-07-2024,CUST-02617,7
OR202407230000001148,OR,1000,10,0,23-07-2024,CUST-04148,7
OR202407230000006182,OR,1000,10,0,23-07-2024,CUST-03657,7
OR202407230000006806,OR,1000,10,0,23-07-2024,CUST-02747,7
OR202407230000002995,OR,1000,10,0,23-07-2024,CUST-04947,7
OR202407230000001739,OR,1000,10,0,23-07-2024,CUST-00705,7
OR202407230000009110,OR,1000,10,0,23-07-2024,CUST-00084,7
OR202407230000001926,OR,1000,10,0,23-07-2024,CUST-03354,7
OR202407230000008699,OR,1000,10,0,23-07-2024,CUST-03336,7
OR202407230000003190,OR,1000,10,0,23-07-2024,CUST-01107,7
OR202407230000009768,OR,1000,10,0,23-07-2024,CUST-01118,7
OR202407230000009392,OR,1000,10,0,23-07-2024,CUST-00565,7
OR202407240000001279,OR,1000,10,0,24-07-2024,CUST-04235,7
OR202407240000001804,OR,1000,10,0,24-07-2024,CUST-00121,7
OR202407240000006777,OR,1000,10,0,24-07-2024,CUST-04260,7
OR202407240000002692,OR,1000,10,0,24-07-2024,CUST-02723,7
OR202407240000001284,OR,1000,10,0,24-07-2024,CUST-00424,7
OR202407240000001615,OR,1000,10,0,24-07-2024,CUST-03619,7
OR202407240000006657,OR,1000,10,0,24-07-2024,CUST-02988,7
OR202407240000003251,OR,1000,10,0,24-07-2024,CUST-01773,7
OR202407240000003928,OR,1000,10,0,24-07-2024,CUST-03190,7
OR202407240000006484,OR,1000,10,0,24-07-2024,CUST-04682,7
OR202407240000006812,OR,1000,10,0,24-07-2024,CUST-03112,7
OR202407240000001281,OR,1000,10,0,24-07-2024,CUST-01529,7
OR202407240000005690,OR,1000,10,0,24-07-2024,CUST-01302,7
OR202407240000005528,OR,1000,10,0,24-07-2024,CUST-04171,7
OR202407240000006659,OR,1000,10,0,24-07-2024,CUST-04882,7
OR202407240000008057,OR,1000,10,0,24-07-2024,CUST-04232,7
OR202407240000001914,OR,1000,10,0,24-07-2024,CUST-04767,7
OR202407240000007747,OR,1000,10,0,24-07-2024,CUST-04038,7
OR202407240000008427,OR,1000,10,0,24-07-2024,CUST-01265,7
OR202407250000001945,OR,1000,10,0,25-07-2024,CUST-02518,7
OR202407250000005173,OR,1000,10,0,25-07-2024,CUST-04742,7
OR202407250000001729,OR,1000,10,0,25-07-2024,CUST-01599,7
OR202407250000002969,OR,1000,10,0,25-07-2024,CUST-04549,7
OR202407250000009439,OR,1000,10,0,25-07-2024,CUST-04457,7
OR202407250000008543,OR,1000,10,0,25-07-2024,CUST-00296,7
OR202407250000005278,OR,1000,10,0,25-07-2024,CUST-02354,7
OR202407250000006627,OR,1000,10,0,25-07-2024,CUST-01186,7
OR202407250000009242,OR,1000,10,0,25-07-2024,CUST-00696,7
OR202407250000003867,OR,1000,10,0,25-07-2024,CUST-01009,7
OR202407250000006782,OR,1000,10,0,25-07-2024,CUST-01867,7
OR202407250000003185,OR,1000,10,0,25-07-2024,CUST-03213,7
OR202407260000002197,OR,1000,10,0,26-07-2024,CUST-04126,7
OR202407260000005915,OR,1000,10,0,26-07-2024,CUST-01520,7
OR202407260000003136,OR,1000,10,0,26-07-2024,CUST-04583,7
OR202407260000004907,OR,1000,10,0,26-07-2024,CUST-02210,7
OR202407260000003752,OR,1000,10,0,26-07-2024,CUST-01688,7
OR202407260000009280,OR,1000,10,0,26-07-2024,CUST-00020,7
OR202407260000009818,OR,1000,10,0,26-07-2024,CUST-00969,7
OR202407260000002141,OR,1000,10,0,26-07-2024,CUST-01013,7
OR202407260000006347,OR,1000,10,0,26-07-2024,CUST-03176,7
OR202407260000009925,OR,1000,10,0,26-07-2024,CUST-03042,7
OR202407260000005969,OR,1000,10,0,26-07-2024,CUST-03118,7
OR202407260000004785,OR,1000,10,0,26-07-2024,CUST-02547,7
OR202407260000007661,OR,1000,10,0,26-07-2024,CUST-04921,7
OR202407260000009151,OR,1000,10,0,26-07-2024,CUST-01633,7
OR202407260000007494,OR,1000,10,0,26-07-2024,CUST-03619,7
OR202407260000004417,OR,1000,10,0,26-07-2024,CUST-02070,7
OR202407260000004998,OR,1000,10,0,26-07-2024,CUST-01078,7
OR202407260000004082,OR,1000,10,0,26-07-2024,CUST-03451,7
OR202407260000005330,OR,1000,10,0,26-07-2024,CUST-02325,7
OR202407260000007570,OR,1000,10,0,26-07-2024,CUST-01413,7
OR202407260000007832,OR,1000,10,0,26-07-2024,CUST-00077,7
OR202407260000001788,OR,1000,10,0,26-07-2024,CUST-02970,7
OR202407290000006203,OR,1000,10,0,29-07-2024,CUST-04070,7
OR202407290000009157,OR,1000,10,0,29-07-2024,CUST-03861,7
OR202407290000007409,OR,1000,10,0,29-07-2024,CUST-03672,7
OR202407290000006677,OR,1000,10,0,29-07-2024,CUST-00591,7
OR202407290000005238,OR,1000,10,0,29-07-2024,CUST-02769,7
OR202407290000005949,OR,1000,10,0,29-07-2024,CUST-04224,7
OR202407290000005801,OR,1000,10,0,29-07-2024,CUST-03970,7
OR202407290000001954,OR,1000,10,0,29-07-2024,CUST-04659,7
OR202407290000005704,OR,1000,10,0,29-07-2024,CUST-00950,7
OR202407290000001450,OR,1000,10,0,29-07-2024,CUST-01408,7
OR202407290000003274,OR,1000,10,0,29-07-2024,CUST-02731,7
OR202407290000002138,OR,1000,10,0,29-07-2024,CUST-03568,7
OR202407290000005135,OR,1000,10,0,29-07-2024,CUST-01853,7
OR202407290000008954,OR,1000,10,0,29-07-2024,CUST-01068,7
OR202407300000009266,OR,1000,10,0,30-07-2024,CUST-01809,7
OR202407300000005766,OR,1000,10,0,30-07-2024,CUST-01366,7
OR202407300000006039,OR,1000,10,0,30-07-2024,CUST-01668,7
OR202407300000009712,OR,1000,10,0,30-07-2024,CUST-00725,7
OR202407300000006164,OR,1000,10,0,30-07-2024,CUST-03756,7
OR202407300000007898,OR,1000,10,0,30-07-2024,CUST-02154,7
OR202407300000003655,OR,1000,10,0,30-07-2024,CUST-02720,7
OR202407300000001398,OR,1000,10,0,30-07-2024,CUST-00641,7
OR202407300000001549,OR,1000,10,0,30-07-2024,CUST-02384,7
OR202407300000007794,OR,1000,10,0,30-07-2024,CUST-03373,7
OR202407300000002009,OR,1000,10,0,30-07-2024,CUST-01204,7
OR202407300000008485,OR,1000,10,0,30-07-2024,CUST-01195,7
OR202407300000007861,OR,1000,10,0,30-07-2024,CUST-03798,7
OR202407300000006881,OR,1000,10,0,30-07-2024,CUST-04189,7
OR202407310000005170,OR,1000,10,0,31-07-2024,CUST-02397,7
OR202407310000009253,OR,1000,10,0,31-07-2024,CUST-01943,7
OR202407310000007946,OR,1000,10,0,31-07-2024,CUST-00440,7
OR202407310000008730,OR,1000,10,0,31-07-2024,CUST-03844,7
OR202407310000006688,OR,1000,10,0,31-07-2024,CUST-00675,7
OR202407310000009660,OR,1000,10,0,31-07-2024,CUST-02805,7
OR202407310000006664,OR,1000,10,0,31-07-2024,CUST-02317,7
OR202407310000007907,OR,1000,10,0,31-07-2024,CUST-03469,7
OR202407310000005669,OR,1000,10,0,31-07-2024,CUST-04258,7
OR202407310000007983,OR,1000,10,0,31-07-2024,CUST-00298,7
OR202407310000004521,OR,1000,10,0,31-07-2024,CUST-04537,7
OR202407310000004649,OR,1000,10,0,31-07-2024,CUST-03337,7
OR202407310000001313,OR,1000,10,0,31-07-2024,CUST-03704,7
OR202407310000002080,OR,1000,10,0,31-07-2024,CUST-03380,7
OR202407310000007737,OR,1000,10,0,31-07-2024,CUST-04892,7
OR202407310000002957,OR,1000,10,0,31-07-2024,CUST-02662,7
OR202407310000002727,OR,1000,10,0,31-07-2024,CUST-03983,7
OR202407310000001702,OR,1000,10,0,31-07-2024,CUST-04180,7
OR202407310000005739,OR,1000,10,0,31-07-2024,CUST-04586,7
OR202407310000009149,OR,1000,10,0,31-07-2024,CUST-03664,7
OR202407310000009832,OR,1000,10,0,31-07-2024,CUST-02512,7
OR202407310000009556,OR,1000,10,0,31-07-2024,CUST-01873,7
OR202407310000002313,OR,1000,10,0,31-07-2024,CUST-04923,7
OR202407310000009501,OR,1000,10,0,31-07-2024,CUST-02346,7
OR202408010000003681,OR,1000,10,0,01-08-2024,CUST-02824,8
OR202408010000007158,OR,1000,10,0,01-08-2024,CUST-01553,8
OR202408010000003041,OR,1000,10,0,01-08-2024,CUST-00785,8
OR202408010000006175,OR,1000,10,0,01-08-2024,CUST-03751,8
OR202408010000001585,OR,1000,10,0,01-08-2024,CUST-00569,8
OR202408010000005101,OR,1000,10,0,01-08-2024,CUST-01985,8
OR202408010000008734,OR,1000,10,0,01-08-2024,CUST-04910,8
OR202408010000009207,OR,1000,10,0,01-08-2024,CUST-04207,8
OR202408010000003785,OR,1000,10,0,01-08-2024,CUST-02545,8
OR202408010000004943,OR,1000,10,0,01-08-2024,CUST-02693,8
OR202408010000004491,OR,1000,10,0,01-08-2024,CUST-00926,8
OR202408010000005458,OR,1000,10,0,01-08-2024,CUST-02239,8
OR202408010000004145,OR,1000,10,0,01-08-2024,CUST-04323,8
OR202408010000002217,OR,1000,10,0,01-08-2024,CUST-02368,8
OR202408010000006519,OR,1000,10,0,01-08-2024,CUST-03297,8
OR202408010000006691,OR,1000,10,0,01-08-2024,CUST-03226,8
OR202408020000005136,OR,1000,10,0,02-08-2024,CUST-01484,8
OR202408020000005509,OR,1000,10,0,02-08-2024,CUST-04395,8
OR202408020000008181,OR,1000,10,0,02-08-2024,CUST-02393,8
OR202408020000002640,OR,1000,10,0,02-08-2024,CUST-02852,8
OR202408020000002590,OR,1000,10,0,02-08-2024,CUST-04286,8
OR202408020000005959,OR,1000,10,0,02-08-2024,CUST-04987,8
OR202408020000007968,OR,1000,10,0,02-08-2024,CUST-02739,8
OR202408020000002620,OR,1000,10,0,02-08-2024,CUST-01223,8
OR202408020000005489,OR,1000,10,0,02-08-2024,CUST-03453,8
OR202408020000007492,OR,1000,10,0,02-08-2024,CUST-04459,8
OR202408020000007823,OR,1000,10,0,02-08-2024,CUST-03128,8
OR202408020000002259,OR,1000,10,0,02-08-2024,CUST-01236,8
OR202408020000001103,OR,1000,10,0,02-08-2024,CUST-02492,8
OR202408020000001288,OR,1000,10,0,02-08-2024,CUST-01327,8
OR202408020000009543,OR,1000,10,0,02-08-2024,CUST-02380,8
OR202408020000007140,OR,1000,10,0,02-08-2024,CUST-00528,8
OR202408020000004807,OR,1000,10,0,02-08-2024,CUST-00302,8
OR202408020000005286,OR,1000,10,0,02-08-2024,CUST-04986,8
OR202408020000008745,OR,1000,10,0,02-08-2024,CUST-04169,8
OR202408020000004268,OR,1000,10,0,02-08-2024,CUST-01409,8
OR202408020000004426,OR,1000,10,0,02-08-2024,CUST-02728,8
OR202408020000003051,OR,1000,10,0,02-08-2024,CUST-02242,8
OR202408020000007279,OR,1000,10,0,02-08-2024,CUST-01211,8
OR202408050000009575,OR,1000,10,0,05-08-2024,CUST-03929,8
OR202408050000002995,OR,1000,10,0,05-08-2024,CUST-03179,8
OR202408050000006292,OR,1000,10,0,05-08-2024,CUST-03512,8
OR202408050000001043,OR,1000,10,0,05-08-2024,CUST-02491,8
OR202408050000001091,OR,1000,10,0,05-08-2024,CUST-03587,8
OR202408050000009149,OR,1000,10,0,05-08-2024,CUST-02091,8
OR202408050000008125,OR,1000,10,0,05-08-2024,CUST-02115,8
OR202408050000007966,OR,1000,10,0,05-08-2024,CUST-00201,8
OR202408050000002099,OR,1000,10,0,05-08-2024,CUST-00008,8
OR202408050000006815,OR,1000,10,0,05-08-2024,CUST-03348,8
OR202408050000001731,OR,1000,10,0,05-08-2024,CUST-02619,8
OR202408050000005857,OR,1000,10,0,05-08-2024,CUST-04982,8
OR202408050000006686,OR,1000,10,0,05-08-2024,CUST-04897,8
OR202408050000003679,OR,1000,10,0,05-08-2024,CUST-04542,8
