material_id,plant_id,storage_location,unrestricted_stock,quality_insp,blocked_stock,safety_stock,last_count_date
MAT-01201,2,WH02,726,45,0,107,
MAT-01201,2,A001,770.5,32,0,106,
MAT-01201,3,A001,652.5,4,0,87,
MAT-01201,3,WH01,295.5,36,0,41,
MAT-01201,4,WH02,588,41,0,78,
MAT-01201,4,WH01,995,45,0,82,
MAT-01201,5,WH01,1365,11,0,182,
MAT-01201,5,B001,276.5,30,0,37,
MAT-01202,1,WH01,587,20,0,80,
MAT-01202,1,C001,858,18,0,114,
MAT-01202,2,WH01,137.5,25,0,25,
MAT-01202,2,WH02,535,33,0,28,
MAT-01202,3,C001,989.5,46,0,133,
MAT-01202,3,WH02,1287.5,42,0,124,
MAT-01202,4,B001,1240.5,50,0,131,
MAT-01202,4,C001,723,26,0,96,
MAT-01202,5,C001,373,29,0,54,
MAT-01202,5,B001,1227,23,0,164,
MAT-01203,1,C001,594,46,0,34,
MAT-01203,1,A001,1416,20,0,189,
MAT-01203,2,WH01,359.5,30,0,51,
MAT-01203,2,C001,846,3,0,113,
MAT-01203,3,A001,1380,24,0,187,
MAT-01203,3,C001,397.5,24,0,53,
MAT-01203,4,WH01,918,3,0,130,
MAT-01203,4,A001,1411.5,23,0,188,
MAT-01203,5,B001,1390.5,37,0,185,
MAT-01203,5,WH01,379.5,1,0,51,
MAT-01204,1,A001,535,25,0,72,
MAT-01204,1,C001,478.5,6,0,69,
MAT-01204,2,WH01,1245,26,0,166,
MAT-01204,2,C001,197,25,0,28,
MAT-01204,3,WH01,966.5,49,0,135,
MAT-01204,3,C001,335.5,10,0,61,
MAT-01204,4,B001,642,21,0,88,
MAT-01204,4,WH01,1205.5,34,0,162,
MAT-01204,5,B001,1264.5,14,0,169,
MAT-01204,5,WH02,489,41,0,66,
MAT-01205,1,A001,1042.5,15,0,139,
MAT-01205,1,C001,1149,9,0,153,
MAT-01205,2,C001,879.5,20,0,125,
MAT-01205,2,WH02,1036.5,43,0,138,
MAT-01205,3,B001,1294.5,0,0,173,
MAT-01205,3,WH02,1389,25,0,185,
MAT-01205,4,WH01,569.5,13,0,86,
MAT-01205,4,WH02,546,31,0,73,
MAT-01205,5,WH02,1189,49,0,163,
MAT-01205,5,WH01,261.5,2,0,38,
MAT-01206,1,WH02,181.5,9,0,24,
MAT-01206,1,A001,1397,34,0,193,
MAT-01206,2,A001,210,1,0,28,
MAT-01206,2,WH02,417,10,0,62,
MAT-01206,3,WH01,1027.5,5,0,104,
MAT-01206,3,WH02,865.5,35,0,115,
MAT-01206,4,A001,1325.5,16,0,183,
MAT-01206,4,WH01,622.5,44,0,83,
MAT-01206,5,WH02,723,9,0,100,
MAT-01206,5,A001,879,44,0,121,
MAT-01207,1,WH01,679.5,0,0,91,
MAT-01207,1,WH02,376.5,46,0,50,
MAT-01207,2,WH02,1323,10,0,176,
MAT-01207,2,C001,938,3,0,92,
MAT-01207,3,A001,354,36,0,47,
MAT-01207,3,B001,327.5,23,0,44,
MAT-01207,4,B001,443.5,29,0,61,
MAT-01207,4,C001,623.5,37,0,87,
MAT-01207,5,B001,261,37,0,35,
MAT-01207,5,WH01,832.5,25,0,115,
MAT-01208,1,WH01,710,10,0,97,
MAT-01208,1,A001,592.5,8,0,79,
MAT-01208,2,WH02,455.5,33,0,63,
MAT-01208,2,B001,647.5,7,0,25,
MAT-01208,3,A001,1182,2,0,160,
MAT-01208,3,WH01,522,28,0,44,
MAT-01208,4,WH01,583.5,25,0,83,
MAT-01208,4,C001,175,34,0,24,
MAT-01208,5,B001,1008,24,0,134,
MAT-01208,5,C001,552.5,36,0,74,
MAT-01209,1,A001,1287.5,20,0,172,
MAT-01209,1,WH01,614.5,29,0,22,
MAT-01209,2,WH02,248.5,8,0,39,
MAT-01209,2,B001,413.5,14,0,62,
MAT-01209,3,A001,1461,43,0,195,
MAT-01209,3,C001,496.5,17,0,66,
MAT-01209,4,WH02,729,11,0,97,
MAT-01209,4,WH01,295.5,31,0,41,
MAT-01209,5,C001,1440.5,1,0,151,
MAT-01209,5,A001,1754.5,48,0,192,
MAT-01210,1,B001,736,6,0,91,
MAT-01210,1,WH01,604.5,6,0,81,
MAT-01210,2,WH01,912,46,0,135,
MAT-01210,2,C001,1281,26,0,171,
MAT-01210,3,WH01,401,39,0,59,
MAT-01210,3,B001,1252.5,29,0,167,
MAT-01210,4,B001,811.5,33,0,111,
MAT-01210,4,WH02,683,2,0,100,
MAT-01210,5,B001,1192,39,0,162,
MAT-01210,5,C001,1424.5,49,0,193,
MAT-01211,1,WH01,693,23,0,94,
MAT-01211,1,B001,696,41,0,93,
MAT-01211,2,A001,366,4,0,49,
MAT-01211,2,WH02,1159.5,38,0,155,
MAT-01211,3,WH02,552,43,0,74,
MAT-01211,3,A001,1059,45,0,141,
MAT-01211,4,WH02,348,20,0,46,
MAT-01211,4,C001,434.5,21,0,59,
MAT-01211,5,WH02,477,0,0,68,
MAT-01211,5,C001,277.5,49,0,37,
MAT-01212,1,WH02,687.5,17,0,95,
MAT-01212,1,WH01,976,46,0,136,
MAT-01212,2,WH01,637,50,0,89,
MAT-01212,2,A001,1107,18,0,148,
MAT-01212,3,C001,1583,42,0,159,
MAT-01212,3,WH02,1039.5,36,0,140,
MAT-01212,4,A001,618,9,0,84,
MAT-01212,4,C001,1275.5,4,0,178,
MAT-01212,5,A001,607,40,0,28,
MAT-01212,5,B001,1288.5,13,0,176,
MAT-01213,1,WH02,82.5,40,0,20,
MAT-01213,1,WH01,843,4,0,112,
MAT-01213,2,B001,178,18,0,24,
MAT-01213,2,WH01,351,4,0,47,
MAT-01213,3,B001,1339.5,0,0,185,
MAT-01213,3,A001,189,18,0,27,
MAT-01213,4,WH01,1084.5,30,0,145,
MAT-01213,4,WH02,693,9,0,92,
MAT-01213,5,A001,694.5,33,0,32,
MAT-01213,5,WH02,891.5,35,0,78,
MAT-01214,1,WH01,609,11,0,81,
MAT-01214,1,C001,661.5,43,0,91,
MAT-01214,2,C001,1231.5,33,0,164,
MAT-01214,2,WH01,651,9,0,98,
MAT-01214,3,B001,1098,3,0,146,
MAT-01214,3,WH02,1687,41,0,173,
MAT-01214,4,C001,559,6,0,78,
MAT-01214,4,WH02,810.5,5,0,114,
MAT-01214,5,A001,1473,24,0,196,
MAT-01214,5,C001,879.5,13,0,122,
MAT-01215,1,WH02,1101,13,0,147,
MAT-01215,1,B001,1166,41,0,163,
MAT-01215,2,WH01,827,0,0,115,
MAT-01215,2,A001,1415.5,24,0,191,
MAT-01215,3,C001,367.5,45,0,49,
MAT-01215,3,WH01,519,21,0,69,
MAT-01215,4,WH02,1012.5,40,0,135,
MAT-01215,4,B001,1326.5,42,0,138,
MAT-01215,5,C001,845.5,23,0,115,
MAT-01215,5,A001,1125,8,0,150,
MAT-01216,1,A001,862.5,30,0,115,
MAT-01216,1,C001,184.5,2,0,25,
MAT-01216,2,C001,1127,0,0,163,
MAT-01216,2,B001,1174.5,28,0,161,
MAT-01216,3,WH01,859.5,15,0,115,
MAT-01216,3,B001,1471,10,0,200,
MAT-01216,4,C001,466,34,0,64,
MAT-01216,4,WH02,360.5,29,0,52,
MAT-01216,5,C001,993.5,14,0,134,
MAT-01216,5,B001,589.5,44,0,52,
MAT-01217,1,WH01,1403,8,0,197,
MAT-01217,1,B001,628.5,3,0,89,
MAT-01217,2,WH01,740.5,33,0,82,
MAT-01217,2,B001,472.5,29,0,63,
MAT-01217,3,B001,474.5,0,0,67,
MAT-01217,3,WH02,257.5,16,0,35,
MAT-01217,4,WH01,1132,30,0,107,
MAT-01217,4,C001,708,49,0,94,
MAT-01217,5,A001,918,3,0,128,
MAT-01217,5,B001,1369.5,38,0,183,
MAT-01218,1,C001,425.5,34,0,37,
MAT-01218,1,WH02,812,44,0,84,
MAT-01218,2,B001,929.5,37,0,63,
MAT-01218,2,A001,854,6,0,121,
MAT-01218,3,A001,1212,1,0,162,
MAT-01218,3,WH02,573,48,0,76,
MAT-01218,4,C001,484.5,2,0,65,
MAT-01218,4,B001,691,48,0,94,
MAT-01218,5,A001,1380.5,37,0,187,
MAT-01218,5,WH02,1023.5,15,0,140,
MAT-01219,1,C001,1257.5,37,0,156,
MAT-01219,1,A001,1437,26,0,192,
MAT-01219,2,A001,1269,33,0,169,
MAT-01219,2,WH02,1297,25,0,118,
MAT-01219,3,WH02,1080,33,0,156,
MAT-01219,3,C001,736.5,23,0,100,
MAT-01219,4,C001,388.5,10,0,52,
MAT-01219,4,WH02,647.5,11,0,92,
MAT-01219,5,WH01,745.5,33,0,100,
MAT-01219,5,WH02,663,29,0,92,
MAT-01220,1,C001,1199.5,27,0,162,
MAT-01220,1,WH02,1858.5,49,0,192,
MAT-01220,2,C001,341,37,0,49,
MAT-01220,2,WH02,378.5,31,0,56,
MAT-01220,3,WH01,598.5,5,0,25,
MAT-01220,3,C001,1069.5,13,0,143,
MAT-01220,4,B001,319.5,45,0,47,
MAT-01220,4,C001,775.5,28,0,103,
MAT-01220,5,C001,342,11,0,48,
MAT-01220,5,WH02,1648.5,11,0,176,
MAT-01221,1,A001,875,3,0,99,
MAT-01221,1,WH01,1090.5,22,0,145,
MAT-01221,2,B001,931.5,50,0,124,
MAT-01221,2,WH02,576,17,0,41,
MAT-01221,3,WH02,245.5,44,0,35,
MAT-01221,3,WH01,574,11,0,79,
MAT-01221,4,A001,1143,20,0,156,
MAT-01221,4,B001,850.5,31,0,113,
MAT-01221,5,WH01,182.5,11,0,45,
MAT-01221,5,B001,538.5,3,0,72,
MAT-01222,1,C001,943.5,24,0,126,
MAT-01222,1,B001,1242,13,0,166,
MAT-01222,2,WH01,1308,14,0,174,
MAT-01222,2,B001,230.5,31,0,34,
MAT-01222,3,C001,454,13,0,62,
MAT-01222,3,WH02,1237,29,0,170,
MAT-01222,4,B001,872,29,0,119,
MAT-01222,4,C001,1489.5,27,0,153,
MAT-01222,5,B001,1491,49,0,199,
MAT-01222,5,A001,1424,27,0,167,
MAT-01223,1,C001,925.5,9,0,124,
MAT-01223,1,WH02,836,27,0,113,
MAT-01223,2,C001,1395,40,0,186,
MAT-01223,2,WH02,1338,24,0,183,
MAT-01223,3,WH02,679.5,43,0,91,
MAT-01223,3,A001,1105,35,0,150,
MAT-01223,4,WH02,423,40,0,65,
MAT-01223,4,WH01,370.5,40,0,26,
MAT-01223,5,B001,1306.5,32,0,174,
MAT-01223,5,WH01,642,33,0,86,
MAT-01224,1,A001,1144.5,49,0,157,
MAT-01224,1,C001,1162,44,0,158,
MAT-01224,2,C001,938,33,0,136,
MAT-01224,2,B001,1411,45,0,195,
MAT-01224,3,B001,1234,29,0,129,
MAT-01224,3,WH01,773.5,7,0,104,
MAT-01224,4,WH02,813.5,20,0,114,
MAT-01224,4,A001,369,20,0,25,
MAT-01224,5,WH01,301.5,45,0,40,
MAT-01224,5,A001,802.5,49,0,91,
MAT-01225,1,C001,1341,6,0,184,
MAT-01225,1,WH02,216,31,0,29,
MAT-01225,2,C001,1009.5,33,0,135,
MAT-01225,2,A001,1219.5,50,0,102,
MAT-01225,3,WH02,309,5,0,41,
MAT-01225,3,WH01,721.5,35,0,96,
MAT-01225,4,WH02,197.5,31,0,33,
MAT-01225,4,A001,259.5,46,0,35,
MAT-01225,5,WH02,1382.5,8,0,191,
MAT-01225,5,WH01,1029,29,0,141,
MAT-01226,1,A001,1233,11,0,169,
MAT-01226,1,WH02,786,32,0,105,
MAT-01226,2,B001,974,48,0,93,
MAT-01226,2,A001,766.5,10,0,103,
MAT-01226,3,C001,704.5,24,0,32,
MAT-01226,3,B001,179.5,23,0,30,
MAT-01226,4,A001,769.5,39,0,103,
MAT-01226,4,WH02,1281,30,0,177,
MAT-01226,5,WH01,671.5,17,0,90,
MAT-01226,5,A001,899,21,0,70,
MAT-01227,1,B001,1421.5,35,0,199,
MAT-01227,1,WH01,1487,8,0,181,
MAT-01227,2,A001,1229.5,28,0,165,
MAT-01227,2,C001,233.5,37,0,37,
MAT-01227,3,A001,1158,15,0,156,
MAT-01227,3,B001,582.5,31,0,55,
MAT-01227,4,A001,1402.5,44,0,187,
MAT-01227,4,WH02,999.5,50,0,117,
MAT-01227,5,B001,993,28,0,90,
MAT-01227,5,WH02,696,39,0,95,
MAT-01228,1,B001,423.5,15,0,57,
MAT-01228,1,A001,1593.5,2,0,186,
MAT-01228,2,B001,925,39,0,124,
MAT-01228,2,C001,980.5,48,0,135,
MAT-01228,3,A001,761.5,45,0,104,
MAT-01228,3,C001,512.5,13,0,71,
MAT-01228,4,A001,325,49,0,48,
MAT-01228,4,WH01,270,47,0,36,
MAT-01228,5,A001,1440,25,0,192,
MAT-01228,5,C001,471,49,0,63,
MAT-01229,1,A001,945.5,44,0,127,
MAT-01229,1,WH02,722.5,48,0,99,
MAT-01229,2,WH01,1100.5,4,0,153,
MAT-01229,2,A001,1018.5,34,0,136,
MAT-01229,3,WH01,682,1,0,92,
MAT-01229,3,B001,1941,20,0,160,
MAT-01229,4,C001,600,39,0,94,
MAT-01229,4,WH02,431,6,0,59,
MAT-01229,5,WH02,452.5,6,0,65,
MAT-01229,5,A001,378,22,0,50,
MAT-01230,1,C001,129.5,36,0,21,
MAT-01230,1,WH01,1228,31,0,139,
MAT-01230,2,B001,1753,6,0,188,
MAT-01230,2,C001,505.5,22,0,68,
MAT-01230,3,A001,576,44,0,77,
MAT-01230,3,C001,159,28,0,21,
MAT-01230,4,WH01,1247.5,30,0,174,
MAT-01230,4,C001,318,41,0,42,
MAT-01230,5,WH02,1212,8,0,162,
MAT-01230,5,WH01,1041.5,37,0,149,
MAT-01231,1,C001,747,35,0,104,
MAT-01231,1,B001,1610,7,0,161,
MAT-01231,2,B001,758,21,0,80,
MAT-01231,2,A001,508.5,48,0,68,
MAT-01231,3,WH02,1246,41,0,133,
MAT-01231,3,C001,162,49,0,22,
MAT-01231,4,WH01,1304.5,1,0,180,
MAT-01231,4,B001,1371,28,0,188,
MAT-01231,5,WH02,1269,22,0,169,
MAT-01231,5,C001,1153,33,0,156,
MAT-01232,1,C001,1305,19,0,130,
MAT-01232,1,WH02,470.5,11,0,31,
MAT-01232,2,B001,831,46,0,111,
MAT-01232,2,WH02,892.5,24,0,119,
MAT-01232,3,A001,293,35,0,40,
MAT-01232,3,B001,179.5,27,0,31,
MAT-01232,4,WH01,333.5,21,0,46,
MAT-01232,4,WH02,828.5,28,0,56,
MAT-01232,5,WH02,1459.5,46,0,174,
MAT-01232,5,B001,1624.5,18,0,169,
MAT-01233,1,C001,645.5,7,0,92,
MAT-01233,1,WH02,1418.5,37,0,166,
MAT-01233,2,A001,825,31,0,110,
MAT-01233,2,WH01,606,41,0,81,
MAT-01233,3,B001,1259,0,0,170,
MAT-01233,3,A001,1456.5,48,0,194,
MAT-01233,4,WH02,149.5,26,0,23,
MAT-01233,4,B001,469.5,46,0,63,
MAT-01233,5,C001,456,46,0,61,
MAT-01233,5,WH02,889.5,6,0,120,
MAT-01234,1,A001,613.5,21,0,54,
MAT-01234,1,C001,807.5,46,0,111,
MAT-01234,2,C001,433.5,14,0,58,
MAT-01234,2,WH02,824.5,15,0,114,
MAT-01234,3,C001,1676,16,0,161,
MAT-01234,3,B001,1018.5,29,0,136,
MAT-01234,4,B001,868,26,0,127,
MAT-01234,4,C001,870,39,0,126,
MAT-01234,5,WH02,597.5,10,0,54,
MAT-01234,5,B001,660,49,0,88,
MAT-01235,1,B001,189,11,0,25,
MAT-01235,1,C001,359,28,0,57,
MAT-01235,2,WH01,1121,25,0,153,
MAT-01235,2,C001,1124.5,37,0,151,
MAT-01235,3,A001,502.5,33,0,67,
MAT-01235,3,B001,527,31,0,72,
MAT-01235,4,A001,882,0,0,118,
MAT-01235,4,B001,644.5,33,0,89,
MAT-01235,5,WH01,1195.5,21,0,169,
MAT-01235,5,WH02,364.5,10,0,49,
MAT-01236,1,B001,1444.5,43,0,194,
MAT-01236,1,A001,1082.5,42,0,148,
MAT-01236,2,B001,190,46,0,27,
MAT-01236,2,A001,613,0,0,82,
MAT-01236,3,B001,1118.5,17,0,155,
MAT-01236,3,WH02,275,3,0,47,
MAT-01236,4,B001,1166,34,0,159,
MAT-01236,4,WH02,861,40,0,118,
MAT-01236,5,B001,703.5,49,0,96,
MAT-01236,5,C001,1389.5,13,0,193,
MAT-01237,1,C001,1368,3,0,182,
MAT-01237,1,A001,264,6,0,46,
MAT-01237,2,C001,517.5,34,0,69,
MAT-01237,2,WH01,443.5,25,0,61,
MAT-01237,3,WH01,970.5,17,0,136,
MAT-01237,3,WH02,1132.5,48,0,151,
MAT-01237,4,B001,1488,21,0,198,
MAT-01237,4,WH01,915.5,24,0,124,
MAT-01237,5,WH02,1019.5,4,0,146,
MAT-01237,5,C001,1080,36,0,144,
MAT-01238,1,WH01,1406,44,0,194,
MAT-01238,1,C001,324,14,0,43,
MAT-01238,2,C001,1378,20,0,184,
MAT-01238,2,WH02,2032.5,20,0,169,
MAT-01238,3,B001,1034,24,0,142,
MAT-01238,3,WH02,853.5,31,0,122,
MAT-01238,4,B001,1447.5,20,0,195,
MAT-01238,4,WH01,1042.5,19,0,139,
MAT-01238,5,B001,235,32,0,38,
MAT-01238,5,WH02,1143,34,0,152,
MAT-01239,1,WH02,275.5,25,0,42,
MAT-01239,1,WH01,756,25,0,106,
MAT-01239,2,B001,1399.5,19,0,187,
MAT-01239,2,WH02,433.5,50,0,58,
MAT-01239,3,WH02,1056.5,5,0,143,
MAT-01239,3,A001,287.5,21,0,40,
MAT-01239,4,C001,732,32,0,98,
MAT-01239,4,A001,414,18,0,55,
MAT-01239,5,WH02,850.5,0,0,113,
MAT-01239,5,WH01,1630,22,0,175,
MAT-01240,1,C001,258,43,0,34,
MAT-01240,1,A001,1181.5,16,0,158,
MAT-01240,2,A001,720,41,0,96,
MAT-01240,2,WH01,838,31,0,75,
MAT-01240,3,WH01,248.5,11,0,39,
MAT-01240,3,C001,748,30,0,107,
MAT-01240,4,C001,1139.5,22,0,114,
MAT-01240,4,A001,1704,14,0,184,
MAT-01240,5,C001,468.5,32,0,61,
MAT-01240,5,A001,511,16,0,71,
MAT-01241,1,C001,402,36,0,54,
MAT-01241,1,WH01,481.5,14,0,64,
MAT-01241,2,C001,935,21,0,106,
MAT-01241,2,WH02,316.5,21,0,42,
MAT-01241,3,WH02,368,45,0,52,
MAT-01241,3,B001,460,3,0,64,
MAT-01241,4,WH02,1449,25,0,120,
MAT-01241,4,C001,164.5,21,0,27,
MAT-01241,5,WH02,837,26,0,112,
MAT-01241,5,WH01,1285.5,23,0,171,
MAT-01242,1,WH01,327.5,17,0,54,
MAT-01242,1,A001,1017,35,0,136,
MAT-01242,2,B001,1674,19,0,178,
MAT-01242,2,WH02,681,6,0,73,
MAT-01242,3,C001,872.5,37,0,119,
MAT-01242,3,WH01,1779.5,24,0,193,
MAT-01242,4,WH02,931.5,37,0,124,
MAT-01242,4,B001,379.5,23,0,51,
MAT-01242,5,B001,1336,18,0,185,
MAT-01242,5,A001,1137,38,0,152,
MAT-01243,1,B001,861,48,0,64,
MAT-01243,1,WH01,640,40,0,89,
MAT-01243,2,B001,1129.5,14,0,126,
MAT-01243,2,A001,216,48,0,37,
MAT-01243,3,A001,1375,42,0,161,
MAT-01243,3,WH01,869.5,26,0,125,
MAT-01243,4,WH01,1699.5,16,0,189,
MAT-01243,4,C001,2055.5,28,0,179,
MAT-01243,5,WH02,1423.5,33,0,191,
MAT-01243,5,WH01,841.5,12,0,112,
MAT-01244,1,B001,843,4,0,114,
MAT-01244,1,A001,946,5,0,129,
MAT-01244,2,A001,1082.5,16,0,146,
MAT-01244,2,WH01,535.5,7,0,71,
MAT-01244,3,WH02,754.5,48,0,101,
MAT-01244,3,B001,1007.5,31,0,143,
MAT-01244,4,A001,1291,3,0,160,
MAT-01244,4,WH01,1245,7,0,166,
MAT-01244,5,C001,1149.5,36,0,167,
MAT-01244,5,B001,1386.5,43,0,134,
MAT-01245,1,WH01,1359,1,0,188,
MAT-01245,1,C001,688.5,48,0,92,
MAT-01245,2,C001,1384.5,4,0,138,
MAT-01245,2,A001,1030,48,0,139,
MAT-01245,3,WH02,1233.5,44,0,167,
MAT-01245,3,C001,1192,34,0,143,
MAT-01245,4,C001,1449,7,0,193,
MAT-01245,4,A001,888,18,0,118,
MAT-01245,5,B001,230.5,19,0,36,
MAT-01245,5,WH01,351,9,0,47,
MAT-01246,1,WH01,163.5,18,0,26,
MAT-01246,1,C001,749,5,0,93,
MAT-01246,2,B001,954,43,0,127,
MAT-01246,2,WH02,617,32,0,87,
MAT-01246,3,WH02,1147.5,29,0,153,
MAT-01246,3,B001,158,35,0,26,
MAT-01246,4,A001,1254.5,15,0,172,
MAT-01246,4,WH02,602.5,28,0,91,
MAT-01246,5,C001,693.5,35,0,38,
MAT-01246,5,B001,989,7,0,136,
MAT-01247,1,A001,626,41,0,84,
MAT-01247,1,WH02,1401.5,37,0,198,
MAT-01247,2,B001,766.5,2,0,102,
MAT-01247,2,C001,1405,48,0,191,
MAT-01247,3,A001,982.5,40,0,131,
MAT-01247,3,B001,646.5,16,0,93,
MAT-01247,4,WH02,423,25,0,56,
MAT-01247,4,WH01,1324.5,14,0,179,
MAT-01247,5,A001,146.5,32,0,31,
MAT-01247,5,C001,259.5,0,0,35,
MAT-01248,1,WH02,780.5,28,0,109,
MAT-01248,1,WH01,1376,3,0,192,
MAT-01248,2,C001,1241.5,37,0,171,
MAT-01248,2,B001,700.5,43,0,93,
MAT-01248,3,WH01,472,20,0,64,
MAT-01248,3,A001,552.5,42,0,77,
MAT-01248,4,A001,732.5,9,0,75,
MAT-01248,4,WH01,1274.5,41,0,173,
MAT-01248,5,WH02,468.5,23,0,65,
MAT-01248,5,B001,1023,32,0,136,
MAT-01249,1,C001,718.5,39,0,101,
MAT-01249,1,WH01,1132,5,0,156,
MAT-01249,2,WH02,506.5,48,0,78,
MAT-01249,2,WH01,908,44,0,126,
MAT-01249,3,C001,405.5,5,0,56,
MAT-01249,3,A001,1093,15,0,50,
MAT-01249,4,C001,554.5,22,0,27,
MAT-01249,4,WH01,1028,41,0,143,
MAT-01249,5,B001,172.5,45,0,29,
MAT-01249,5,WH01,751.5,9,0,100,
MAT-01250,1,WH01,465.5,21,0,66,
MAT-01250,1,B001,354,25,0,48,
MAT-01250,2,C001,735,5,0,98,
MAT-01250,2,B001,319.5,15,0,43,
MAT-01250,3,WH02,218.5,45,0,32,
MAT-01250,3,WH01,642,30,0,86,
MAT-01250,4,A001,397.5,39,0,53,
MAT-01250,4,WH01,928.5,17,0,124,
MAT-01250,5,WH01,688.5,32,0,82,
MAT-01250,5,C001,863,2,0,121,
MAT-01251,1,A001,541.5,26,0,72,
MAT-01251,1,WH01,913,17,0,44,
MAT-01251,2,WH01,939,15,0,125,
MAT-01251,2,C001,1318,50,0,185,
MAT-01251,3,WH02,771,46,0,103,
MAT-01251,3,C001,974.5,7,0,29,
MAT-01251,4,WH01,898.5,21,0,123,
MAT-01251,4,WH02,1000.5,48,0,133,
MAT-01251,5,WH01,1636.5,28,0,181,
MAT-01251,5,WH02,958.5,38,0,128,
MAT-01252,1,C001,1214,8,0,170,
MAT-01252,1,B001,603,39,0,83,
MAT-01252,2,WH01,1334,13,0,184,
MAT-01252,2,C001,1090.5,13,0,145,
MAT-01252,3,A001,1549,25,0,151,
MAT-01252,3,B001,1098.5,39,0,35,
MAT-01252,4,WH02,307,24,0,46,
MAT-01252,4,B001,1273.5,1,0,170,
MAT-01252,5,B001,271,40,0,43,
MAT-01252,5,WH01,720,46,0,96,
MAT-01253,1,WH01,313.5,47,0,47,
MAT-01253,1,C001,407.5,25,0,59,
MAT-01253,2,WH02,1060,47,0,112,
MAT-01253,2,B001,1276.5,0,0,127,
MAT-01253,3,B001,230.5,29,0,36,
MAT-01253,3,WH01,200,35,0,35,
MAT-01253,4,WH01,976.5,34,0,130,
MAT-01253,4,C001,152.5,29,0,24,
MAT-01253,5,C001,1306.5,7,0,180,
MAT-01253,5,WH01,1155,9,0,161,
MAT-01254,1,A001,1434,26,0,191,
MAT-01254,1,C001,629.5,19,0,89,
MAT-01254,2,C001,634.5,27,0,85,
MAT-01254,2,WH01,726.5,14,0,100,
MAT-01254,3,WH01,750,12,0,100,
MAT-01254,3,B001,1553,35,0,164,
MAT-01254,4,A001,1099.5,9,0,147,
MAT-01254,4,B001,1317.5,42,0,183,
MAT-01254,5,B001,448.5,3,0,63,
MAT-01254,5,WH02,585,48,0,78,
MAT-01255,1,B001,237,14,0,32,
MAT-01255,1,A001,904.5,38,0,121,
MAT-01255,2,WH02,516.5,19,0,26,
MAT-01255,2,B001,1202,34,0,152,
MAT-01255,3,WH01,915,46,0,122,
MAT-01255,3,B001,220.5,48,0,29,
MAT-01255,4,A001,505.5,12,0,67,
MAT-01255,4,B001,625.5,49,0,89,
MAT-01255,5,WH01,1285.5,31,0,171,
MAT-01255,5,B001,1092,30,0,149,
MAT-01256,1,C001,216,11,0,36,
MAT-01256,1,A001,1562,8,0,143,
MAT-01256,2,WH02,1099.5,9,0,147,
MAT-01256,2,B001,186,4,0,25,
MAT-01256,3,B001,815,0,0,111,
MAT-01256,3,WH02,1280,18,0,172,
MAT-01256,4,C001,554.5,45,0,75,
MAT-01256,4,WH01,160.5,42,0,21,
MAT-01256,5,WH02,225,46,0,30,
MAT-01256,5,C001,874.5,45,0,117,
MAT-01257,1,C001,244,14,0,36,
MAT-01257,1,A001,1077,9,0,144,
MAT-01257,2,WH02,429.5,26,0,60,
MAT-01257,2,B001,1077.5,27,0,139,
MAT-01257,3,C001,988.5,9,0,132,
MAT-01257,3,B001,1406.5,27,0,178,
MAT-01257,4,WH02,283.5,15,0,38,
MAT-01257,4,B001,950.5,0,0,132,
MAT-01257,5,A001,526.5,35,0,71,
MAT-01257,5,B001,414,15,0,60,
MAT-01258,1,WH01,1270.5,49,0,173,
MAT-01258,1,WH02,1767.5,12,0,191,
MAT-01258,2,WH01,600,46,0,81,
MAT-01258,2,A001,174.5,18,0,33,
MAT-01258,3,WH01,1092,38,0,36,
MAT-01258,3,WH02,509.5,23,0,79,
MAT-01258,4,WH01,1177.5,46,0,157,
MAT-01258,4,A001,633.5,34,0,85,
MAT-01258,5,A001,1140,4,0,152,
MAT-01258,5,WH02,56.5,25,0,22,
MAT-01259,1,WH02,1295.5,9,0,155,
MAT-01259,1,C001,1326.5,50,0,183,
MAT-01259,2,WH02,392,15,0,54,
MAT-01259,2,B001,213.5,47,0,33,
MAT-01259,3,WH02,1268.5,32,0,172,
MAT-01259,3,WH01,1321.5,45,0,139,
MAT-01259,4,C001,1104.5,41,0,152,
MAT-01259,4,B001,358,2,0,50,
MAT-01259,5,A001,1194,35,0,159,
MAT-01259,5,WH02,1053.5,50,0,143,
MAT-01260,1,WH02,160.5,30,0,21,
MAT-01260,1,A001,393,14,0,52,
MAT-01260,2,B001,1114.5,43,0,154,
MAT-01260,2,WH02,1372,31,0,187,
MAT-01260,3,C001,886.5,15,0,126,
MAT-01260,3,WH01,1335,2,0,184,
MAT-01260,4,A001,638.5,7,0,75,
MAT-01260,4,C001,159,32,0,21,
MAT-01260,5,WH02,1028,48,0,83,
MAT-01260,5,B001,633.5,16,0,75,
MAT-01261,1,B001,456,31,0,71,
MAT-01261,1,C001,1016,8,0,80,
MAT-01261,2,C001,291,31,0,39,
MAT-01261,2,WH02,1010.5,21,0,123,
MAT-01261,3,WH02,1119,47,0,117,
MAT-01261,3,C001,871.5,2,0,122,
MAT-01261,4,B001,1040.5,8,0,139,
MAT-01261,4,WH02,859.5,42,0,124,
MAT-01261,5,B001,205,38,0,31,
MAT-01261,5,A001,250.5,23,0,33,
MAT-01262,1,WH01,1065.5,5,0,142,
MAT-01262,1,A001,165,18,0,22,
